seed,signal_retention,noise_retention,method,population_loss_after_one_step,expected_population_loss,projected_bp_predicted_better_than_full
7005,0.9,1,full_stochastic_bp,0.6542887437,0.5,False
7005,0.9,1,bp_plus_route_projection,0.7042887437,0.55,False
7005,0.9,1,routed_localca,0.7965425718,0.575,False
7005,1,0.1,full_stochastic_bp,0.4843329058,0.5,True
7005,1,0.1,bp_plus_route_projection,0.04825510883,0.05,True
7005,1,0.1,routed_localca,0.06853716103,0.075,True
7005,1,0.25,full_stochastic_bp,0.4215216297,0.5,True
7005,1,0.25,bp_plus_route_projection,0.1849119969,0.125,True
7005,1,0.25,routed_localca,0.1912489544,0.15,True
7005,1,0.5,full_stochastic_bp,0.7955783204,0.5,True
7005,1,0.5,bp_plus_route_projection,0.5017918219,0.25,True
7005,1,0.5,routed_localca,0.5099082942,0.275,True
7005,1,0.75,full_stochastic_bp,0.3516953299,0.5,True
7005,1,0.75,bp_plus_route_projection,0.3293843045,0.375,True
7005,1,0.75,routed_localca,0.3410148562,0.4,True
7005,1,1,full_stochastic_bp,0.3986287717,0.5,False
7005,1,1,bp_plus_route_projection,0.3986287717,0.5,False
7005,1,1,routed_localca,0.3465989473,0.525,False
7006,0.25,0.1,full_stochastic_bp,0.2096538245,0.5,True
7006,0.25,0.1,bp_plus_route_projection,0.4231948384,0.425,True
7006,0.25,0.1,routed_localca,0.445258857,0.45,True
7006,0.25,0.25,full_stochastic_bp,0.7177472561,0.5,False
7006,0.25,0.25,bp_plus_route_projection,0.471216676,0.5,False
7006,0.25,0.25,routed_localca,0.4919997866,0.525,False
7006,0.25,0.5,full_stochastic_bp,0.3226608299,0.5,False
7006,0.25,0.5,bp_plus_route_projection,0.471922775,0.625,False
7006,0.25,0.5,routed_localca,0.5180178593,0.65,False
7006,0.25,0.75,full_stochastic_bp,0.738316061,0.5,False
7006,0.25,0.75,bp_plus_route_projection,0.9702153172,0.75,False
7006,0.25,0.75,routed_localca,1.035928137,0.775,False
7006,0.25,1,full_stochastic_bp,0.9682913773,0.5,False
7006,0.25,1,bp_plus_route_projection,1.343291377,0.875,False
7006,0.25,1,routed_localca,1.430593968,0.9,False
7006,0.5,0.1,full_stochastic_bp,0.2876152129,0.5,True
7006,0.5,0.1,bp_plus_route_projection,0.294742691,0.3,True
7006,0.5,0.1,routed_localca,0.3172303947,0.325,True
7006,0.5,0.25,full_stochastic_bp,0.1967329582,0.5,True
7006,0.5,0.25,bp_plus_route_projection,0.3126597596,0.375,True
7006,0.5,0.25,routed_localca,0.351715294,0.4,True
7006,0.5,0.5,full_stochastic_bp,0.4770773392,0.5,False
7006,0.5,0.5,bp_plus_route_projection,0.4268431769,0.5,False
7006,0.5,0.5,routed_localca,0.4101720889,0.525,False
7006,0.5,0.75,full_stochastic_bp,0.6022352389,0.5,False
7006,0.5,0.75,bp_plus_route_projection,0.8306621204,0.625,False
7006,0.5,0.75,routed_localca,0.8072900877,0.65,False
7006,0.5,1,full_stochastic_bp,0.3165085761,0.5,False
7006,0.5,1,bp_plus_route_projection,0.5665085761,0.75,False
7006,0.5,1,routed_localca,0.5602964479,0.775,False
7006,0.75,0.1,full_stochastic_bp,0.380948055,0.5,True
7006,0.75,0.1,bp_plus_route_projection,0.1508988141,0.175,True
7006,0.75,0.1,routed_localca,0.1822777383,0.2,True
7006,0.75,0.25,full_stochastic_bp,0.5332876624,0.5,True
7006,0.75,0.25,bp_plus_route_projection,0.3155906607,0.25,True
7006,0.75,0.25,routed_localca,0.3091845142,0.275,True
7006,0.75,0.5,full_stochastic_bp,0.2595467993,0.5,True
7006,0.75,0.5,bp_plus_route_projection,0.2453572667,0.375,True
7006,0.75,0.5,routed_localca,0.3205705806,0.4,True
7006,0.75,0.75,full_stochastic_bp,0.285514707,0.5,False
7006,0.75,0.75,bp_plus_route_projection,0.3487420635,0.5,False
7006,0.75,0.75,routed_localca,0.3053651274,0.525,False
7006,0.75,1,full_stochastic_bp,0.3681132505,0.5,False
7006,0.75,1,bp_plus_route_projection,0.4931132505,0.625,False
7006,0.75,1,routed_localca,0.4993398564,0.65,False
7006,0.9,0.1,full_stochastic_bp,0.7439273425,0.5,True
7006,0.9,0.1,bp_plus_route_projection,0.1161542411,0.1,True
7006,0.9,0.1,routed_localca,0.1001459143,0.125,True
7006,0.9,0.25,full_stochastic_bp,0.3079853381,0.5,True
7006,0.9,0.25,bp_plus_route_projection,0.09708427601,0.175,True
7006,0.9,0.25,routed_localca,0.1059658554,0.2,True
7006,0.9,0.5,full_stochastic_bp,0.4124892249,0.5,True
7006,0.9,0.5,bp_plus_route_projection,0.26987099,0.3,True
7006,0.9,0.5,routed_localca,0.2994822239,0.325,True
7006,0.9,0.75,full_stochastic_bp,0.7355409342,0.5,True
7006,0.9,0.75,bp_plus_route_projection,0.4978882756,0.425,True
7006,0.9,0.75,routed_localca,0.4926082829,0.45,True
7006,0.9,1,full_stochastic_bp,0.288904604,0.5,False
7006,0.9,1,bp_plus_route_projection,0.338904604,0.55,False
7006,0.9,1,routed_localca,0.3937666912,0.575,False
7006,1,0.1,full_stochastic_bp,0.4391672591,0.5,True
7006,1,0.1,bp_plus_route_projection,0.04524217876,0.05,True
7006,1,0.1,routed_localca,0.08606092253,0.075,True
7006,1,0.25,full_stochastic_bp,0.3486565162,0.5,True
7006,1,0.25,bp_plus_route_projection,0.07626290418,0.125,True
7006,1,0.25,routed_localca,0.06830071968,0.15,True
7006,1,0.5,full_stochastic_bp,0.4183847565,0.5,True
7006,1,0.5,bp_plus_route_projection,0.2736164036,0.25,True
7006,1,0.5,routed_localca,0.2819311492,0.275,True
7006,1,0.75,full_stochastic_bp,0.6121061592,0.5,True
7006,1,0.75,bp_plus_route_projection,0.5317936666,0.375,True
7006,1,0.75,routed_localca,0.7162759887,0.4,True
7006,1,1,full_stochastic_bp,1.409208261,0.5,False
7006,1,1,bp_plus_route_projection,1.409208261,0.5,False
7006,1,1,routed_localca,1.183533448,0.525,False
7007,0.25,0.1,full_stochastic_bp,1.118475893,0.5,True
7007,0.25,0.1,bp_plus_route_projection,0.4006643728,0.425,True
7007,0.25,0.1,routed_localca,0.4278661823,0.45,True
7007,0.25,0.25,full_stochastic_bp,0.2293641859,0.5,False
7007,0.25,0.25,bp_plus_route_projection,0.4489730366,0.5,False
7007,0.25,0.25,routed_localca,0.5414426384,0.525,False
7007,0.25,0.5,full_stochastic_bp,0.6164000099,0.5,False
7007,0.25,0.5,bp_plus_route_projection,0.9069988242,0.625,False
7007,0.25,0.5,routed_localca,1.081602504,0.65,False
7007,0.25,0.75,full_stochastic_bp,0.3438942112,0.5,False
7007,0.25,0.75,bp_plus_route_projection,0.6258730582,0.75,False
7007,0.25,0.75,routed_localca,0.6217028039,0.775,False
7007,0.25,1,full_stochastic_bp,0.2656104068,0.5,False
7007,0.25,1,bp_plus_route_projection,0.6406104068,0.875,False
7007,0.25,1,routed_localca,0.6445765984,0.9,False
7007,0.5,0.1,full_stochastic_bp,0.3441637886,0.5,True
7007,0.5,0.1,bp_plus_route_projection,0.3095580267,0.3,True
7007,0.5,0.1,routed_localca,0.3322485897,0.325,True
7007,0.5,0.25,full_stochastic_bp,0.5085928792,0.5,True
7007,0.5,0.25,bp_plus_route_projection,0.3082136695,0.375,True
7007,0.5,0.25,routed_localca,0.3419924876,0.4,True
7007,0.5,0.5,full_stochastic_bp,0.3787729722,0.5,False
7007,0.5,0.5,bp_plus_route_projection,0.3412916394,0.5,False
7007,0.5,0.5,routed_localca,0.4143718481,0.525,False
7007,0.5,0.75,full_stochastic_bp,0.3999837751,0.5,False
7007,0.5,0.75,bp_plus_route_projection,0.5577047185,0.625,False
7007,0.5,0.75,routed_localca,0.5387370546,0.65,False
7007,0.5,1,full_stochastic_bp,0.3337315982,0.5,False
7007,0.5,1,bp_plus_route_projection,0.5837315982,0.75,False
7007,0.5,1,routed_localca,0.5002515572,0.775,False
7007,0.75,0.1,full_stochastic_bp,0.7131423235,0.5,True
7007,0.75,0.1,bp_plus_route_projection,0.1898514996,0.175,True
7007,0.75,0.1,routed_localca,0.2339194778,0.2,True
7007,0.75,0.25,full_stochastic_bp,0.2211608551,0.5,True
7007,0.75,0.25,bp_plus_route_projection,0.2001043367,0.25,True
7007,0.75,0.25,routed_localca,0.1654671692,0.275,True
7007,0.75,0.5,full_stochastic_bp,0.4685178332,0.5,True
7007,0.75,0.5,bp_plus_route_projection,0.3733482539,0.375,True
7007,0.75,0.5,routed_localca,0.3119256196,0.4,True
7007,0.75,0.75,full_stochastic_bp,0.3615904021,0.5,False
7007,0.75,0.75,bp_plus_route_projection,0.3522426473,0.5,False
7007,0.75,0.75,routed_localca,0.3152835152,0.525,False
7007,0.75,1,full_stochastic_bp,0.7624944418,0.5,False
7007,0.75,1,bp_plus_route_projection,0.8874944418,0.625,False
7007,0.75,1,routed_localca,0.8139261009,0.65,False
7007,0.9,0.1,full_stochastic_bp,0.1719562233,0.5,True
7007,0.9,0.1,bp_plus_route_projection,0.1263456532,0.1,True
7007,0.9,0.1,routed_localca,0.1100103674,0.125,True
7007,0.9,0.25,full_stochastic_bp,0.5324852762,0.5,True
7007,0.9,0.25,bp_plus_route_projection,0.1503401888,0.175,True
7007,0.9,0.25,routed_localca,0.1614455858,0.2,True
7007,0.9,0.5,full_stochastic_bp,0.5108443702,0.5,True
7007,0.9,0.5,bp_plus_route_projection,0.3793412861,0.3,True
7007,0.9,0.5,routed_localca,0.3759842093,0.325,True
7007,0.9,0.75,full_stochastic_bp,0.4497935169,0.5,True
7007,0.9,0.75,bp_plus_route_projection,0.4185176498,0.425,True
7007,0.9,0.75,routed_localca,0.5423203788,0.45,True
7007,0.9,1,full_stochastic_bp,0.475055666,0.5,False
7007,0.9,1,bp_plus_route_projection,0.525055666,0.55,False
7007,0.9,1,routed_localca,0.5204115092,0.575,False
7007,1,0.1,full_stochastic_bp,0.7063726671,0.5,True
7007,1,0.1,bp_plus_route_projection,0.06259124832,0.05,True
7007,1,0.1,routed_localca,0.06810175625,0.075,True
7007,1,0.25,full_stochastic_bp,0.4320983368,0.5,True
7007,1,0.25,bp_plus_route_projection,0.07652445193,0.125,True
7007,1,0.25,routed_localca,0.1205494385,0.15,True
7007,1,0.5,full_stochastic_bp,0.372238809,0.5,True
7007,1,0.5,bp_plus_route_projection,0.1571180534,0.25,True
7007,1,0.5,routed_localca,0.2188871084,0.275,True
7007,1,0.75,full_stochastic_bp,0.8148212594,0.5,True
7007,1,0.75,bp_plus_route_projection,0.6381727399,0.375,True
7007,1,0.75,routed_localca,0.580478572,0.4,True
7007,1,1,full_stochastic_bp,0.287270761,0.5,False
7007,1,1,bp_plus_route_projection,0.287270761,0.5,False
7007,1,1,routed_localca,0.3340628343,0.525,False
7008,0.25,0.1,full_stochastic_bp,0.2915573707,0.5,True
7008,0.25,0.1,bp_plus_route_projection,0.3983233936,0.425,True
7008,0.25,0.1,routed_localca,0.4235525758,0.45,True
7008,0.25,0.25,full_stochastic_bp,0.2680830033,0.5,False
7008,0.25,0.25,bp_plus_route_projection,0.4802128318,0.5,False
7008,0.25,0.25,routed_localca,0.4917762595,0.525,False
7008,0.25,0.5,full_stochastic_bp,0.6473290947,0.5,False
7008,0.25,0.5,bp_plus_route_projection,0.8510695222,0.625,False
7008,0.25,0.5,routed_localca,0.9191935498,0.65,False
7008,0.25,0.75,full_stochastic_bp,0.7866525082,0.5,False
7008,0.25,0.75,bp_plus_route_projection,0.9653770451,0.75,False
7008,0.25,0.75,routed_localca,0.9356276077,0.775,False
7008,0.25,1,full_stochastic_bp,0.3045799038,0.5,False
7008,0.25,1,bp_plus_route_projection,0.6795799038,0.875,False
7008,0.25,1,routed_localca,0.8423850588,0.9,False
7008,0.5,0.1,full_stochastic_bp,0.5305551643,0.5,True
7008,0.5,0.1,bp_plus_route_projection,0.3263912332,0.3,True
7008,0.5,0.1,routed_localca,0.3517483226,0.325,True
7008,0.5,0.25,full_stochastic_bp,0.5081206668,0.5,True
7008,0.5,0.25,bp_plus_route_projection,0.2958366905,0.375,True
7008,0.5,0.25,routed_localca,0.2937661724,0.4,True
7008,0.5,0.5,full_stochastic_bp,0.3668969537,0.5,False
7008,0.5,0.5,bp_plus_route_projection,0.455342076,0.5,False
7008,0.5,0.5,routed_localca,0.4816390809,0.525,False
7008,0.5,0.75,full_stochastic_bp,0.3940896786,0.5,False
7008,0.5,0.75,bp_plus_route_projection,0.4498107244,0.625,False
7008,0.5,0.75,routed_localca,0.446525333,0.65,False
7008,0.5,1,full_stochastic_bp,0.9235462943,0.5,False
7008,0.5,1,bp_plus_route_projection,1.173546294,0.75,False
7008,0.5,1,routed_localca,1.028152165,0.775,False
7008,0.75,0.1,full_stochastic_bp,0.4310382958,0.5,True
7008,0.75,0.1,bp_plus_route_projection,0.2160534192,0.175,True
7008,0.75,0.1,routed_localca,0.2083784682,0.2,True
7008,0.75,0.25,full_stochastic_bp,0.4970760019,0.5,True
7008,0.75,0.25,bp_plus_route_projection,0.3504223791,0.25,True
7008,0.75,0.25,routed_localca,0.3683134342,0.275,True
7008,0.75,0.5,full_stochastic_bp,0.832864229,0.5,True
7008,0.75,0.5,bp_plus_route_projection,0.578833753,0.375,True
7008,0.75,0.5,routed_localca,0.6946342089,0.4,True
7008,0.75,0.75,full_stochastic_bp,0.5248207028,0.5,False
7008,0.75,0.75,bp_plus_route_projection,0.5857387335,0.5,False
7008,0.75,0.75,routed_localca,0.5536786672,0.525,False
7008,0.75,1,full_stochastic_bp,0.1492832043,0.5,False
7008,0.75,1,bp_plus_route_projection,0.2742832043,0.625,False
7008,0.75,1,routed_localca,0.2988011595,0.65,False
7008,0.9,0.1,full_stochastic_bp,0.46574502,0.5,True
7008,0.9,0.1,bp_plus_route_projection,0.1000117703,0.1,True
7008,0.9,0.1,routed_localca,0.0789389972,0.125,True
7008,0.9,0.25,full_stochastic_bp,0.6757294425,0.5,True
7008,0.9,0.25,bp_plus_route_projection,0.1310775772,0.175,True
7008,0.9,0.25,routed_localca,0.1981888807,0.2,True
7008,0.9,0.5,full_stochastic_bp,0.4083207412,0.5,True
7008,0.9,0.5,bp_plus_route_projection,0.2084187401,0.3,True
7008,0.9,0.5,routed_localca,0.2572511921,0.325,True
7008,0.9,0.75,full_stochastic_bp,0.4941040972,0.5,True
7008,0.9,0.75,bp_plus_route_projection,0.4720299639,0.425,True
7008,0.9,0.75,routed_localca,0.5109810043,0.45,True
7008,0.9,1,full_stochastic_bp,0.6044901341,0.5,False
7008,0.9,1,bp_plus_route_projection,0.6544901341,0.55,False
7008,0.9,1,routed_localca,0.8301913983,0.575,False
7008,1,0.1,full_stochastic_bp,0.2906235118,0.5,True
7008,1,0.1,bp_plus_route_projection,0.03282597752,0.05,True
7008,1,0.1,routed_localca,0.04303576264,0.075,True
7008,1,0.25,full_stochastic_bp,0.3303894641,0.5,True
7008,1,0.25,bp_plus_route_projection,0.1781062842,0.125,True
7008,1,0.25,routed_localca,0.1432317678,0.15,True
7008,1,0.5,full_stochastic_bp,0.4460151041,0.5,True
7008,1,0.5,bp_plus_route_projection,0.2985363387,0.25,True
7008,1,0.5,routed_localca,0.3617999347,0.275,True
7008,1,0.75,full_stochastic_bp,0.2796983821,0.5,True
7008,1,0.75,bp_plus_route_projection,0.1392013292,0.375,True
7008,1,0.75,routed_localca,0.1592069394,0.4,True
7008,1,1,full_stochastic_bp,1.008329829,0.5,False
7008,1,1,bp_plus_route_projection,1.008329829,0.5,False
7008,1,1,routed_localca,1.162081536,0.525,False
7009,0.25,0.1,full_stochastic_bp,0.2820391172,0.5,True
7009,0.25,0.1,bp_plus_route_projection,0.3905259291,0.425,True
7009,0.25,0.1,routed_localca,0.393002825,0.45,True
7009,0.25,0.25,full_stochastic_bp,0.6077701934,0.5,False
7009,0.25,0.25,bp_plus_route_projection,0.7052230681,0.5,False
7009,0.25,0.25,routed_localca,0.6753116839,0.525,False
7009,0.25,0.5,full_stochastic_bp,0.6061451481,0.5,False
7009,0.25,0.5,bp_plus_route_projection,0.7178506827,0.625,False
7009,0.25,0.5,routed_localca,0.7479792461,0.65,False
7009,0.25,0.75,full_stochastic_bp,0.5683074118,0.5,False
7009,0.25,0.75,bp_plus_route_projection,0.8163942748,0.75,False
7009,0.25,0.75,routed_localca,0.8538048736,0.775,False
7009,0.25,1,full_stochastic_bp,0.2520748353,0.5,False
7009,0.25,1,bp_plus_route_projection,0.6270748353,0.875,False
7009,0.25,1,routed_localca,0.6642587694,0.9,False
7009,0.5,0.1,full_stochastic_bp,0.7562629105,0.5,True
7009,0.5,0.1,bp_plus_route_projection,0.2744860655,0.3,True
7009,0.5,0.1,routed_localca,0.2838123813,0.325,True
7009,0.5,0.25,full_stochastic_bp,0.495101497,0.5,True
7009,0.5,0.25,bp_plus_route_projection,0.4572839716,0.375,True
7009,0.5,0.25,routed_localca,0.6058970247,0.4,True
7009,0.5,0.5,full_stochastic_bp,0.3285952549,0.5,False
7009,0.5,0.5,bp_plus_route_projection,0.4039590336,0.5,False
7009,0.5,0.5,routed_localca,0.4033981252,0.525,False
7009,0.5,0.75,full_stochastic_bp,0.3512221666,0.5,False
7009,0.5,0.75,bp_plus_route_projection,0.5400068739,0.625,False
7009,0.5,0.75,routed_localca,0.4112820307,0.65,False
7009,0.5,1,full_stochastic_bp,0.3953833553,0.5,False
7009,0.5,1,bp_plus_route_projection,0.6453833553,0.75,False
7009,0.5,1,routed_localca,0.8016557839,0.775,False
7009,0.75,0.1,full_stochastic_bp,0.7134129979,0.5,True
7009,0.75,0.1,bp_plus_route_projection,0.2057694409,0.175,True
7009,0.75,0.1,routed_localca,0.2278838987,0.2,True
7009,0.75,0.25,full_stochastic_bp,0.4399712848,0.5,True
7009,0.75,0.25,bp_plus_route_projection,0.1802613032,0.25,True
7009,0.75,0.25,routed_localca,0.1989234327,0.275,True
7009,0.75,0.5,full_stochastic_bp,0.3970628763,0.5,True
7009,0.75,0.5,bp_plus_route_projection,0.2957012492,0.375,True
7009,0.75,0.5,routed_localca,0.3545846299,0.4,True
7009,0.75,0.75,full_stochastic_bp,0.6103646089,0.5,False
7009,0.75,0.75,bp_plus_route_projection,0.6995526847,0.5,False
7009,0.75,0.75,routed_localca,0.7873612429,0.525,False
7009,0.75,1,full_stochastic_bp,0.479426589,0.5,False
7009,0.75,1,bp_plus_route_projection,0.604426589,0.625,False
7009,0.75,1,routed_localca,0.6655316981,0.65,False
7009,0.9,0.1,full_stochastic_bp,0.4873683081,0.5,True
7009,0.9,0.1,bp_plus_route_projection,0.1077078212,0.1,True
7009,0.9,0.1,routed_localca,0.1678447926,0.125,True
7009,0.9,0.25,full_stochastic_bp,0.5133445213,0.5,True
7009,0.9,0.25,bp_plus_route_projection,0.1999415481,0.175,True
7009,0.9,0.25,routed_localca,0.330528226,0.2,True
7009,0.9,0.5,full_stochastic_bp,0.2426229771,0.5,True
7009,0.9,0.5,bp_plus_route_projection,0.1514869138,0.3,True
7009,0.9,0.5,routed_localca,0.1782744644,0.325,True
7009,0.9,0.75,full_stochastic_bp,0.4648683623,0.5,True
7009,0.9,0.75,bp_plus_route_projection,0.3418294972,0.425,True
7009,0.9,0.75,routed_localca,0.2987726049,0.45,True
7009,0.9,1,full_stochastic_bp,0.8472371603,0.5,False
7009,0.9,1,bp_plus_route_projection,0.8972371603,0.55,False
7009,0.9,1,routed_localca,1.065724112,0.575,False
7009,1,0.1,full_stochastic_bp,0.9455046345,0.5,True
7009,1,0.1,bp_plus_route_projection,0.07191122779,0.05,True
7009,1,0.1,routed_localca,0.09865932937,0.075,True
7009,1,0.25,full_stochastic_bp,0.8285845574,0.5,True
7009,1,0.25,bp_plus_route_projection,0.1053376379,0.125,True
7009,1,0.25,routed_localca,0.1542749509,0.15,True
7009,1,0.5,full_stochastic_bp,0.3423719092,0.5,True
7009,1,0.5,bp_plus_route_projection,0.2396511956,0.25,True
7009,1,0.5,routed_localca,0.1497755066,0.275,True
7009,1,0.75,full_stochastic_bp,0.2211627909,0.5,True
7009,1,0.75,bp_plus_route_projection,0.1462825318,0.375,True
7009,1,0.75,routed_localca,0.1363923101,0.4,True
7009,1,1,full_stochastic_bp,1.286149399,0.5,False
7009,1,1,bp_plus_route_projection,1.286149399,0.5,False
7009,1,1,routed_localca,1.366385749,0.525,False
7010,0.25,0.1,full_stochastic_bp,0.4987322482,0.5,True
7010,0.25,0.1,bp_plus_route_projection,0.3935760731,0.425,True
7010,0.25,0.1,routed_localca,0.4233820217,0.45,True
7010,0.25,0.25,full_stochastic_bp,0.7456222783,0.5,False
7010,0.25,0.25,bp_plus_route_projection,0.5338869753,0.5,False
7010,0.25,0.25,routed_localca,0.5586941172,0.525,False
7010,0.25,0.5,full_stochastic_bp,0.2915419935,0.5,False
7010,0.25,0.5,bp_plus_route_projection,0.6339723298,0.625,False
7010,0.25,0.5,routed_localca,0.6377919073,0.65,False
7010,0.25,0.75,full_stochastic_bp,0.616950227,0.5,False
7010,0.25,0.75,bp_plus_route_projection,0.8126295225,0.75,False
7010,0.25,0.75,routed_localca,0.8930091782,0.775,False
7010,0.25,1,full_stochastic_bp,0.2369450439,0.5,False
7010,0.25,1,bp_plus_route_projection,0.6119450439,0.875,False
7010,0.25,1,routed_localca,0.518425997,0.9,False
7010,0.5,0.1,full_stochastic_bp,0.9055735297,0.5,True
7010,0.5,0.1,bp_plus_route_projection,0.2912954407,0.3,True
7010,0.5,0.1,routed_localca,0.3023597958,0.325,True
7010,0.5,0.25,full_stochastic_bp,0.305658414,0.5,True
7010,0.5,0.25,bp_plus_route_projection,0.4253761357,0.375,True
7010,0.5,0.25,routed_localca,0.4442526452,0.4,True
7010,0.5,0.5,full_stochastic_bp,0.6250589482,0.5,False
7010,0.5,0.5,bp_plus_route_projection,0.545729595,0.5,False
7010,0.5,0.5,routed_localca,0.6980967568,0.525,False
7010,0.5,0.75,full_stochastic_bp,0.4352308315,0.5,False
7010,0.5,0.75,bp_plus_route_projection,0.631596328,0.625,False
7010,0.5,0.75,routed_localca,0.7084288934,0.65,False
7010,0.5,1,full_stochastic_bp,0.4365301063,0.5,False
7010,0.5,1,bp_plus_route_projection,0.6865301063,0.75,False
7010,0.5,1,routed_localca,0.6790635673,0.775,False
7010,0.75,0.1,full_stochastic_bp,0.3588546644,0.5,True
7010,0.75,0.1,bp_plus_route_projection,0.144779622,0.175,True
7010,0.75,0.1,routed_localca,0.1960836437,0.2,True
7010,0.75,0.25,full_stochastic_bp,0.3339777271,0.5,True
7010,0.75,0.25,bp_plus_route_projection,0.1969020484,0.25,True
7010,0.75,0.25,routed_localca,0.1803444469,0.275,True
7010,0.75,0.5,full_stochastic_bp,0.2177155261,0.5,True
7010,0.75,0.5,bp_plus_route_projection,0.2487089912,0.375,True
7010,0.75,0.5,routed_localca,0.2636214584,0.4,True
7010,0.75,0.75,full_stochastic_bp,0.4437946167,0.5,False
7010,0.75,0.75,bp_plus_route_projection,0.4945681811,0.5,False
7010,0.75,0.75,routed_localca,0.5983245861,0.525,False
7010,0.75,1,full_stochastic_bp,0.4982898602,0.5,False
7010,0.75,1,bp_plus_route_projection,0.6232898602,0.625,False
7010,0.75,1,routed_localca,0.567461734,0.65,False
7010,0.9,0.1,full_stochastic_bp,0.2550016871,0.5,True
7010,0.9,0.1,bp_plus_route_projection,0.08665470567,0.1,True
7010,0.9,0.1,routed_localca,0.1078874118,0.125,True
7010,0.9,0.25,full_stochastic_bp,0.6157955637,0.5,True
7010,0.9,0.25,bp_plus_route_projection,0.1563068154,0.175,True
7010,0.9,0.25,routed_localca,0.1405600403,0.2,True
7010,0.9,0.5,full_stochastic_bp,0.4008473801,0.5,True
7010,0.9,0.5,bp_plus_route_projection,0.3368644624,0.3,True
