seed,task,step,optimizer,rule,rate,outcome_rows_checked,test_nmse,validation_nmse,population_nmse
211204,matching,8192,adam,exact,0.003,1,0.023091379658169178,0.023953559418794332,0.0009872848484786517
211204,matching,8192,adam,unit_broadcast,0.003,1,0.023172224273631636,0.024072899119828475,0.0011068759157370326
211204,matching,8192,adam,calibrated_broadcast,0.003,1,0.02313677084607798,0.024008631680513478,0.001064974435124238
211204,matching,8192,adam,calibrated_broadcast,0.01,1,0.02299108455847783,0.02392918423262736,0.0009139150599666521
211204,matching,8192,adam,sign_broadcast,0.003,1,0.02313677346174708,0.024008631735926482,0.0010649766115336241
211204,matching,8192,adam,sign_broadcast,0.01,1,0.02299109854793909,0.02392921079656686,0.0009139289563296054
211204,matching,14336,sgd,calibrated_broadcast,0.03,1,0.022479607468964467,0.02360613551253075,0.0002532873679970542
211204,matching,16384,sgd,exact,0.03,1,0.02258663269558202,0.023940458840289343,0.00035891964189928657
211204,matching,16384,sgd,unit_broadcast,0.01,1,0.022504657495712937,0.02376373345672866,0.0002651238545947098
211204,matching,16384,sgd,unit_broadcast,0.03,1,0.022693364544930192,0.024116991701298544,0.00046508235448625124
211204,matching,16384,sgd,calibrated_broadcast,0.03,1,0.022510057404315286,0.023749313088388194,0.000267244252140054
211204,matching,16384,sgd,sign_broadcast,0.01,1,0.022501035070134477,0.02375872719333587,0.00026270470133075535
211204,matching,16384,sgd,sign_broadcast,0.03,1,0.02266109337833448,0.024079001163253448,0.0004356495711571457
211204,matching,16384,adam,exact,0.003,1,0.023843880899883485,0.025468892984245116,0.0016463626880223456
211204,matching,16384,adam,unit_broadcast,0.003,1,0.02379452929471964,0.025329287881435215,0.0015624346465062282
211204,matching,16384,adam,calibrated_broadcast,0.003,1,0.02379691278942996,0.02535551943573278,0.001592518406493098
211204,matching,16384,adam,calibrated_broadcast,0.01,1,0.02386550018028944,0.025729001186185603,0.0015689474149514905
211204,matching,16384,adam,sign_broadcast,0.003,1,0.023796919151079877,0.0253555281168701,0.0015925257377416248
211204,matching,16384,adam,sign_broadcast,0.01,1,0.02386550349489214,0.02572900560451702,0.0015689505668943133
211204,quartet,256,sgd,unit_broadcast,0.03,1,0.9690926484450744,1.0237378033854283,0.9448697950640637
211204,quartet,256,adam,calibrated_broadcast,0.01,1,0.7697524904202515,0.8046868456875437,0.7406868133445121
211204,quartet,256,adam,sign_broadcast,0.01,1,0.769752314194768,0.8046866476692579,0.7406866308007936
211204,quartet,512,sgd,unit_broadcast,0.01,2,0.9686545484185889,1.0248643911032425,0.944065739657577
211204,quartet,512,adam,exact,0.003,1,0.04597882148055774,0.04697100264910353,0.0011181254668817871
211204,quartet,512,adam,unit_broadcast,0.003,1,0.9393787993911273,0.9898713056192467,0.912824750015933
211204,quartet,1024,sgd,exact,0.03,2,0.04489692745665533,0.0472030520055784,0.0003724225168086347
211204,quartet,1024,sgd,unit_broadcast,0.01,1,1.0028352359105401,1.0552935229177631,0.9757171695921626
211204,quartet,1024,sgd,unit_broadcast,0.03,1,1.0175521253550803,1.0679892439550038,0.9920832154669679
211204,quartet,1024,sgd,calibrated_broadcast,0.03,2,1.0157991920234193,1.0683507165053634,0.9874800158011892
211204,quartet,1024,sgd,sign_broadcast,0.01,2,1.018973058297881,1.0689521052011821,0.9913137777331651
211204,quartet,1024,sgd,sign_broadcast,0.03,2,1.0117705483846242,1.062503818935376,0.9851885036830691
211204,quartet,1024,adam,exact,0.003,1,0.04505437697529093,0.047296802176290426,0.0006114425998372794
211204,quartet,1024,adam,unit_broadcast,0.003,1,0.9812819920482011,1.0255529323041725,0.9546775479952216
211204,quartet,1024,adam,calibrated_broadcast,0.003,2,0.8950440179861183,0.944570068880025,0.8660299056573539
211204,quartet,1024,adam,calibrated_broadcast,0.01,1,0.9186537577839778,0.9581203985811809,0.8923022175722155
211204,quartet,1024,adam,sign_broadcast,0.003,2,0.8950439964195674,0.9445700392893206,0.866029882433172
211204,quartet,1024,adam,sign_broadcast,0.01,1,0.9186538131613446,0.9581204527357976,0.8923022702318069
211204,quartet,1792,adam,exact,0.003,1,0.045189326577969986,0.046953607265463965,0.0006740559278665241
211204,quartet,1792,adam,calibrated_broadcast,0.003,2,0.7678879259409848,0.801107313997778,0.7325212711194349
211204,quartet,1792,adam,sign_broadcast,0.003,2,0.7678879591951968,0.8011073451065271,0.7325213048306203
211204,quartet,2048,sgd,exact,0.03,2,0.044904154879343766,0.04683578791627818,0.00038957933400025067
211204,quartet,3840,adam,calibrated_broadcast,0.01,2,0.7759301104336722,0.7896374009586273,0.7329160126312575
211204,quartet,3840,adam,sign_broadcast,0.01,2,0.775930198667388,0.7896374864273789,0.7329160911080362
211204,quartet,4096,sgd,exact,0.03,1,0.045104722030853715,0.04707908027360728,0.000599890579948469
211204,quartet,4096,sgd,unit_broadcast,0.01,1,1.0167769006557656,1.0670563348629698,0.9909153448793082
211204,quartet,4096,sgd,unit_broadcast,0.03,2,0.8409248905638449,0.8772204845768236,0.8062027400980485
211204,quartet,4096,sgd,calibrated_broadcast,0.03,2,0.8455903913616815,0.9025379823407863,0.8198150885412923
211204,quartet,4096,sgd,sign_broadcast,0.01,2,1.0065145826413149,1.0563208987945036,0.9802882287221837
211204,quartet,4096,sgd,sign_broadcast,0.03,2,0.864334911379756,0.9041053881463159,0.8315767861879232
211204,quartet,4096,adam,exact,0.003,1,0.0457142620655613,0.047777461724553584,0.001245038289032422
211204,quartet,4096,adam,unit_broadcast,0.003,2,0.8167151155943078,0.8389147709123783,0.7757167759450609
211204,quartet,4096,adam,calibrated_broadcast,0.003,1,0.8063109337462041,0.8284773185959224,0.7693827439015715
211204,quartet,4096,adam,calibrated_broadcast,0.01,1,0.8216451105990191,0.8447755853323526,0.7783839982584997
211204,quartet,4096,adam,sign_broadcast,0.003,1,0.8063109139552669,0.8284772878207187,0.7693827169912819
211204,quartet,4096,adam,sign_broadcast,0.01,1,0.8216451871478522,0.8447756714580059,0.7783840694900279
211204,quartet,5120,sgd,calibrated_broadcast,0.03,2,0.783866171139318,0.8278252918005018,0.7501210433196672
211204,quartet,5120,sgd,sign_broadcast,0.01,1,1.002791880925214,1.0506059926461329,0.9727313769040868
211204,quartet,5376,adam,exact,0.003,1,0.04555802552403221,0.04655487644206339,0.0008430234601486627
211204,quartet,6400,sgd,unit_broadcast,0.03,1,0.817319350207554,0.8336043237471991,0.7723876915634815
211204,quartet,6400,sgd,sign_broadcast,0.03,1,0.8045919374836779,0.8187778792691722,0.7599842429585502
211204,quartet,6400,adam,unit_broadcast,0.003,1,0.807833428482453,0.8252462519471748,0.7630618143210044
211204,quartet,7168,sgd,unit_broadcast,0.01,1,0.9733992905219591,1.0177841652589268,0.9445740290523676
211204,quartet,8192,sgd,exact,0.03,1,0.045156095015961045,0.047308518998548404,0.0007428620648071734
211204,quartet,8192,sgd,unit_broadcast,0.01,1,0.9788370034178456,1.0254624615884107,0.9520793000131219
211204,quartet,8192,sgd,unit_broadcast,0.03,1,0.8245089026579293,0.8505523716349812,0.7890247314899179
211204,quartet,8192,sgd,calibrated_broadcast,0.03,1,0.8905518405168776,0.9393137217903287,0.8626877924951227
211204,quartet,8192,sgd,sign_broadcast,0.01,1,1.0060210368121374,1.056205874676115,0.9784973026621386
211204,quartet,8192,sgd,sign_broadcast,0.03,1,0.8188512912937604,0.8447457185898126,0.7835900942259203
211204,quartet,8192,adam,exact,0.003,1,0.04586913410257046,0.047607347604135535,0.001429650106805333
211204,quartet,8192,adam,unit_broadcast,0.003,1,0.835553879969821,0.8626886558154665,0.7973855309364526
211204,quartet,8192,adam,calibrated_broadcast,0.003,1,0.8313929552227678,0.8587214895437336,0.7933218460878921
211204,quartet,8192,adam,calibrated_broadcast,0.01,1,0.859376631179467,0.8856886635990447,0.824980563717566
211204,quartet,8192,adam,sign_broadcast,0.003,1,0.8313929593988026,0.8587214907403699,0.7933218550338468
211204,quartet,8192,adam,sign_broadcast,0.01,1,0.8587603729320508,0.8850628448750323,0.8243734559923273
211204,quartet,8448,adam,exact,0.003,1,0.04504533827903531,0.04643306673852002,0.00046188048591655863
211204,quartet,10752,sgd,unit_broadcast,0.03,1,0.7474966999498984,0.7593680805377501,0.7105944893605387
211204,quartet,10752,sgd,sign_broadcast,0.03,1,0.7425273569090749,0.7527704793456551,0.7058116422250336
211204,quartet,13056,adam,calibrated_broadcast,0.01,1,0.7574911940806204,0.7623036260981526,0.7213131608320732
211204,quartet,13056,adam,sign_broadcast,0.01,1,0.7687339557582195,0.7771921763404199,0.7342957170172097
211204,quartet,13824,adam,unit_broadcast,0.003,1,0.7506795779838542,0.763322915035006,0.7107442782354807
211204,quartet,13824,adam,calibrated_broadcast,0.003,1,0.7424921360391108,0.7557139119145848,0.7025359344884752
211204,quartet,13824,adam,sign_broadcast,0.003,1,0.7424921383166471,0.7557139151940182,0.7025359351677609
211204,quartet,14080,sgd,exact,0.03,1,0.044766827075720585,0.04667800321453132,0.00029009300447893155
211204,quartet,14592,sgd,unit_broadcast,0.01,1,0.8702768042727678,0.9074699241708652,0.8376001692596957
211204,quartet,16384,sgd,exact,0.03,1,0.0452366683439077,0.04759997941215076,0.0007937160437394982
211204,quartet,16384,sgd,unit_broadcast,0.01,1,0.8811707624986991,0.9163762495779344,0.8450196122718472
211204,quartet,16384,sgd,unit_broadcast,0.03,1,0.8331898903362573,0.8541078283223869,0.7917086913278841
211204,quartet,16384,sgd,calibrated_broadcast,0.03,1,0.860434093946522,0.8932840416706449,0.8257298852935123
211204,quartet,16384,sgd,sign_broadcast,0.01,2,0.9613530563369762,1.008036784696318,0.9281241340260724
211204,quartet,16384,sgd,sign_broadcast,0.03,1,0.8164890509541828,0.8377775611590343,0.7748298749044187
211204,quartet,16384,adam,exact,0.003,1,0.046019496568248525,0.04861513330948197,0.0016586684565791283
211204,quartet,16384,adam,unit_broadcast,0.003,1,0.8205921996198196,0.8427240336504388,0.7797859291988611
211204,quartet,16384,adam,calibrated_broadcast,0.003,1,0.8186002782212796,0.838831144400248,0.7776459960304528
211204,quartet,16384,adam,calibrated_broadcast,0.01,1,0.8758608086821404,0.8900464540085489,0.8356486388011479
211204,quartet,16384,adam,sign_broadcast,0.003,1,0.8186002756110553,0.8388311417911132,0.7776459934335402
211204,quartet,16384,adam,sign_broadcast,0.01,1,0.8239255173536977,0.8448651425146073,0.7873638175608986
211204,nested,512,sgd,unit_broadcast,0.01,1,0.7841823045009335,0.8162390138125107,0.7544361923621025
211204,nested,512,sgd,sign_broadcast,0.03,1,0.7844281792710142,0.814001452566061,0.7523703732517082
211204,nested,512,adam,exact,0.003,1,0.023038428805138948,0.023828552172733757,0.0006842591240666286
211204,nested,512,adam,calibrated_broadcast,0.003,1,0.7801154527217008,0.8110678262690515,0.7497819845898732
211204,nested,512,adam,sign_broadcast,0.003,1,0.780115451919047,0.8110678242018344,0.749781984096114
211204,nested,1024,sgd,exact,0.03,2,0.5175648689838674,0.5193390281988449,0.5004541572422361
211204,nested,1024,sgd,unit_broadcast,0.01,1,0.7885681343369791,0.8238133765381264,0.7571257727290149
211204,nested,1024,sgd,unit_broadcast,0.03,2,0.7842204826813812,0.8166023733680041,0.7513088926303024
211204,nested,1024,sgd,calibrated_broadcast,0.03,2,0.7870656089483201,0.8193742594942217,0.7539764878570834
211204,nested,1024,sgd,sign_broadcast,0.01,2,0.7840088716903666,0.8159270412810324,0.751752858593039
211204,nested,1024,sgd,sign_broadcast,0.03,1,0.7881827226788071,0.8197779371151835,0.7541747953695191
211204,nested,1024,adam,exact,0.003,1,0.023105978093159667,0.024160171715573,0.0008626207176039935
211204,nested,1024,adam,unit_broadcast,0.003,2,0.7773419808794853,0.7983351395256983,0.7413429564049328
211204,nested,1024,adam,calibrated_broadcast,0.003,1,0.7866728887590073,0.8198357231530663,0.7532233494345854
211204,nested,1024,adam,calibrated_broadcast,0.01,2,0.7816686915220021,0.8112054206333396,0.7490814999039939
211204,nested,1024,adam,sign_broadcast,0.003,1,0.7866728921241324,0.8198357279617383,0.7532233525646916
211204,nested,1024,adam,sign_broadcast,0.01,2,0.7816686926108855,0.8112054195166599,0.7490814992008519
211204,nested,1536,sgd,sign_broadcast,0.01,1,0.7841618412372082,0.8152689932139876,0.7522068423254064
211204,nested,1792,adam,exact,0.003,1,0.022697462374523632,0.02364423543127068,0.00045387452038390746
211204,nested,1792,adam,calibrated_broadcast,0.01,1,0.7821444474071457,0.8022916384826109,0.7484210186078676
211204,nested,1792,adam,sign_broadcast,0.01,1,0.7821444431956934,0.8022916176378188,0.7484210157947342
211204,nested,2048,adam,unit_broadcast,0.003,3,0.7730730047541781,0.7827087328250032,0.7376180358693818
211204,nested,2560,sgd,unit_broadcast,0.03,1,0.7804229418217219,0.804986920503039,0.747048313076457
211204,nested,3072,sgd,exact,0.03,1,0.022579023491198065,0.023573927319452546,0.0003835361566904841
211204,nested,3328,sgd,unit_broadcast,0.01,1,0.7827729855210657,0.8156122067199261,0.7511822736792102
211204,nested,3328,sgd,calibrated_broadcast,0.03,2,0.7851324641438369,0.8123839554419461,0.7520923823668334
211204,nested,4096,sgd,exact,0.03,1,0.022541734591790694,0.023766752996210602,0.0004074060756490207
211204,nested,4096,sgd,unit_broadcast,0.01,1,0.7848199824701025,0.8166540685316381,0.7520701169754112
211204,nested,4096,sgd,unit_broadcast,0.03,1,0.7857000784938631,0.8093642470709267,0.7531757202489627
211204,nested,4096,sgd,calibrated_broadcast,0.03,1,0.7892116044105812,0.8156153034178869,0.7550717942694172
211204,nested,4096,sgd,sign_broadcast,0.01,1,0.7876714563002796,0.8180382498787069,0.7545235002722326
211204,nested,4096,sgd,sign_broadcast,0.03,2,0.7848894882619919,0.8073381856320081,0.7522534304635633
211204,nested,4096,adam,exact,0.003,1,0.02282909066413153,0.02418179544785969,0.0009628196290404536
211204,nested,4096,adam,unit_broadcast,0.003,1,0.7832562975427365,0.7997844248694843,0.7491251006827393
211204,nested,4096,adam,calibrated_broadcast,0.003,2,0.7832698478863184,0.8002202775224607,0.7489380588298602
211204,nested,4096,adam,calibrated_broadcast,0.01,1,0.7804713081606507,0.8100957850979402,0.7502453846862928
211204,nested,4096,adam,sign_broadcast,0.003,2,0.7832698460619287,0.800220274577702,0.7489380576448046
211204,nested,4096,adam,sign_broadcast,0.01,1,0.7804712993330527,0.8100957575096573,0.7502453706683365
211204,nested,5120,adam,exact,0.003,1,0.022837077761305526,0.023594088763242788,0.0004989218645449506
211204,nested,5888,sgd,exact,0.03,1,0.022500076380781487,0.023489361964748205,0.0003631579676224584
211204,nested,6656,adam,calibrated_broadcast,0.003,1,0.7768109022318671,0.791953746572923,0.7424778223111207
211204,nested,6656,adam,calibrated_broadcast,0.01,1,0.781969898765644,0.7879584894270739,0.7461677395681452
211204,nested,6656,adam,sign_broadcast,0.003,1,0.7768109022682756,0.7919537438505146,0.7424778221030499
211204,nested,6656,adam,sign_broadcast,0.01,1,0.7819699042536604,0.7879584760998656,0.7461677446627976
211204,nested,6912,sgd,unit_broadcast,0.01,1,0.7821806643725351,0.81054218685304,0.7481391168986047
211204,nested,6912,sgd,unit_broadcast,0.03,1,0.779236399616265,0.7989317696426821,0.743705122446841
211204,nested,6912,sgd,sign_broadcast,0.03,1,0.7781476065919463,0.7967526148047016,0.7426907001090558
211204,nested,7424,sgd,sign_broadcast,0.01,1,0.7847952123092097,0.8110622627770974,0.7515562819530923
211204,nested,8192,sgd,exact,0.03,1,0.02268504720406759,0.02391309030087876,0.0005915127354185013
211204,nested,8192,sgd,unit_broadcast,0.01,1,0.7854308171049332,0.8123463802428108,0.7532857097694683
211204,nested,8192,sgd,unit_broadcast,0.03,1,0.7892042006228878,0.8091036387769822,0.7579719124254433
211204,nested,8192,sgd,calibrated_broadcast,0.03,1,0.7921347720385223,0.8179775711187378,0.7589453364753491
211204,nested,8192,sgd,sign_broadcast,0.01,1,0.7862576222386494,0.8120875713428046,0.7538334332341912
211204,nested,8192,sgd,sign_broadcast,0.03,1,0.7926250737627509,0.8121690253935623,0.761429906096042
211204,nested,8192,adam,exact,0.003,1,0.02363731751329356,0.0252047937644495,0.0016756595845734434
211204,nested,8192,adam,unit_broadcast,0.003,1,0.7860600413191965,0.8090999717191096,0.753446341984798
211204,nested,8192,adam,calibrated_broadcast,0.003,1,0.7866211767462301,0.8107173838914122,0.7541084525861922
211204,nested,8192,adam,calibrated_broadcast,0.01,1,0.812803385200766,0.8248530969542944,0.776708257012504
211204,nested,8192,adam,sign_broadcast,0.003,1,0.7866211779452622,0.8107173875553106,0.7541084536740794
211204,nested,8192,adam,sign_broadcast,0.01,1,0.8128033756890842,0.8248530965904379,0.7767082517593773
211204,nested,12800,sgd,exact,0.03,1,0.022440854256723673,0.023440807961552262,0.0002468032594204699
211204,nested,13056,adam,calibrated_broadcast,0.003,1,0.773099832496996,0.7855865319657026,0.7400914722586902
211204,nested,13056,adam,sign_broadcast,0.003,1,0.7730998328395323,0.7855865291689618,0.7400914720465898
211204,nested,14592,adam,calibrated_broadcast,0.01,1,0.7750417489673991,0.7764572284359375,0.742141500227468
211204,nested,14592,adam,sign_broadcast,0.01,1,0.775042026563965,0.7764417479232782,0.7421407312957871
211204,nested,14848,sgd,unit_broadcast,0.01,1,0.7793554495036342,0.8027000800421824,0.7464024946245528
211204,nested,14848,sgd,unit_broadcast,0.03,1,0.7755116312713252,0.7902929539644041,0.7423844644707802
211204,nested,14848,sgd,calibrated_broadcast,0.03,1,0.7866607792908612,0.8115676621561727,0.7526398929839351
