budget,endpoint,task,optimizer,rate_view,metric,contrast,seed,difference
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211204,0.20743017430644842
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211205,0.38566610808897756
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211206,-0.12596506712431688
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211207,0.021047470751671554
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211208,0.41157980707408093
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211209,0.014651092230973122
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211210,0.48598656894000214
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211211,0.12908875821083365
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211212,0.5106082261130828
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211213,0.09450747333003905
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211214,0.44470895537929084
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211215,0.08772767869143572
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211216,0.05114315381324187
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211217,0.2282447357334003
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211218,0.05443232604203705
1024,terminal,matching,sgd,selected_rate,population_nmse,calibrated_broadcast minus exact,211219,0.5239279603478447
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211200,7.19095430279485e-05
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211201,-0.036914144495677925
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211202,0.00032411564894733276
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211203,0.0007245811664674706
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211204,8.735472883533219e-05
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211205,-0.0004912270787926511
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211206,-0.2080402716478894
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211207,0.00016150564811721657
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211208,-0.012105301141785717
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211209,6.672425493912959e-05
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211210,-0.0014177644101745583
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211211,-0.002081952297294211
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211212,-0.13625011588381336
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211213,-0.0036535350708203924
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211214,-0.001982439966680075
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211215,-0.40297675246501297
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211216,-0.010291717895374423
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211217,-0.004773731156764403
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211218,4.442255484273286e-06
1024,terminal,matching,sgd,selected_rate,population_nmse,sign_broadcast minus exact,211219,-0.006637588153225401
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.023675739721895482
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.3791997386133791
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211202,-0.15422281370999188
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211203,-0.6130718319020688
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.20708559900028795
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211205,-0.38671983678672534
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211206,-0.07844313059138898
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.02077941043947247
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211208,-0.42239827907107763
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211209,-0.008830707382431469
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211210,-0.4820492281563193
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.12938548507222422
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211212,-0.6322176646573019
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211213,-0.08873085984867507
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211214,-0.44671620273346907
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211215,-0.4905392568284216
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211216,-0.059233196656986425
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211217,-0.22793844769465774
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211218,-0.03153757833519653
1024,terminal,matching,sgd,selected_rate,population_nmse,unit_broadcast minus calibrated_broadcast,211219,-0.5318156048408613
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211200,0.6760845484909539
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211201,0.6492133554315781
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211202,0.7784524425609574
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211203,0.7690766729425508
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211204,0.7542360027863256
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211205,0.7672968554140522
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211206,0.7544148563254699
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211207,0.6876052561531514
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211208,0.7480666517414398
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211209,0.7787781090776223
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211210,0.7721951543074511
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211211,0.7364160847222684
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211212,0.7539906428461535
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211213,0.7421248706198663
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211214,0.6909199322904769
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211215,0.7616481832570505
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211216,0.6853013593551683
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211217,0.7102983943861527
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211218,0.7431872560416096
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus exact,211219,0.6260707051237344
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211200,0.7530472655724698
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211201,0.7693208710276874
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211202,0.771159504860335
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211203,0.7627631247267086
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211204,0.7585627134288425
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211205,0.7734732339214481
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211206,0.6970437616273087
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211207,0.7508581876829357
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211208,0.739439507942189
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211209,0.7893852735521877
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211210,0.7723772069404101
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211211,0.7741300419126977
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211212,0.7535966511834774
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211213,0.7460488679365421
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211214,0.6186617493608804
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211215,0.7620484841830719
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211216,0.6652320717934019
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211217,0.7634709804704587
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211218,0.7623339400283955
1024,terminal,nested,adam,selected_rate,test_nmse,calibrated_broadcast minus exact,211219,0.737150963165861
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211200,0.7530468330171036
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211201,0.7693209673691195
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211202,0.7711595349328688
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211203,0.7627628973984305
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211204,0.7585627145177258
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211205,0.7734732315298353
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211206,0.6970437403001831
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211207,0.7508581808791648
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211208,0.7394398074761768
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211209,0.7893853284183884
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211210,0.7723772116114679
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211211,0.7741300568437034
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211212,0.7535967114383664
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211213,0.7460488564139494
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211214,0.6186540030129302
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211215,0.7620484808464348
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211216,0.6652320625801865
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211217,0.7634710674650749
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211218,0.7623339373152811
1024,terminal,nested,adam,selected_rate,test_nmse,sign_broadcast minus exact,211219,0.737150972011801
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211200,-0.07696271708151592
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211201,-0.12010751559610933
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211202,0.007292937700622226
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211203,0.00631354821584218
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211204,-0.004326710642516884
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211205,-0.00617637850739583
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211206,0.05737109469816115
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211207,-0.06325293152978428
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211208,0.00862714379925078
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211209,-0.010607164474565334
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211210,-0.00018205263295900664
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211211,-0.03771395719042936
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211212,0.0003939916626760631
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211213,-0.003923997316675809
1024,terminal,nested,adam,selected_rate,test_nmse,unit_broadcast minus calibrated_broadcast,211214,0.07225818292959652
