cohort,root_id,channels,method,total_capture,residual_capture,dictionary_rank,nonzero_coefficients,wiring_density,coverage,incremental_total_capture
v661,864691135867632406,8,common + shuffled routes,0.33717129575757887,0.21603808768044303,7.97,64.0,0.20512820512820512,1.0,0.18265714631538024
v661,864691135867632406,8,common + surrogate ancestry,0.364311373220314,0.24813806598857166,7.795,66.14,0.21198717948717946,1.0,0.20979722377811533
v661,864691135867632406,8,common-constrained SVD,0.5522523468006924,0.470425610429896,8.0,312.0,1.0,1.0,0.3977381973584937
v661,864691135867632406,16,common + ancestry,0.6328261320818871,0.5657244084263815,15.0,76.0,0.1217948717948717,1.0,0.4783119826396884
v661,864691135867632406,16,common + depth bins,0.5689693221248846,0.4901976448325574,16.0,75.0,0.1201923076923077,1.0,0.4144551726826859
v661,864691135867632406,16,common + random routes,0.5088702848554822,0.4191153940417813,12.405,72.525,0.11622596153846149,1.0,0.35435613541328365
v661,864691135867632406,16,common + shuffled routes,0.5102249838327517,0.420717666837211,15.445,76.0,0.1217948717948717,1.0,0.3557108343905531
v661,864691135867632406,16,common + surrogate ancestry,0.5800067736931149,0.5032522116960342,15.065,82.325,0.13193108974358972,1.0,0.4254926242509162
v661,864691135867632406,16,common-constrained SVD,0.819967572048419,0.7870663029631938,16.0,624.0,1.0,1.0,0.6654534226062203
v661,864691135919106224,1,common + ancestry,0.3268496368087905,2.1019883834465269e-32,1.0,14.0,1.0,1.0,-1.1102230246251563e-16
v661,864691135919106224,1,common + depth bins,0.3268496368087905,2.1019883834465269e-32,1.0,14.0,1.0,1.0,-1.1102230246251563e-16
v661,864691135919106224,1,common + random routes,0.3268496368087905,2.1019883834465269e-32,1.0,14.0,1.0,1.0,-1.1102230246251563e-16
v661,864691135919106224,1,common + shuffled routes,0.3268496368087905,2.1019883834465269e-32,1.0,14.0,1.0,1.0,-1.1102230246251563e-16
v661,864691135919106224,1,common + surrogate ancestry,0.3268496368087905,2.1019883834465269e-32,1.0,14.0,1.0,1.0,-1.1102230246251563e-16
v661,864691135919106224,1,common-constrained SVD,0.3268496368087905,2.1019883834465269e-32,1.0,14.0,1.0,1.0,-1.1102230246251563e-16
v661,864691135919106224,2,common + ancestry,0.3945596248153158,0.1005867213463744,2.0,15.0,0.5357142857142857,1.0,0.0677099880065252
v661,864691135919106224,2,common + depth bins,0.4684588372051055,0.210367858564299,2.0,20.0,0.7142857142857143,1.0,0.1416092003963149
v661,864691135919106224,2,common + random routes,0.36486941943865486,0.05648037156159837,1.325,14.7,0.525,1.0,0.038019782629864295
v661,864691135919106224,2,common + shuffled routes,0.3789158317321329,0.07734705018431813,2.0,15.0,0.5357142857142857,1.0,0.052066194923342295
v661,864691135919106224,2,common + surrogate ancestry,0.4602523719753664,0.19817672612423803,2.0,15.475,0.5526785714285714,1.0,0.13340273516657578
v661,864691135919106224,2,common-constrained SVD,0.7002197442682319,0.554660782903544,2.0,28.0,1.0,1.0,0.3733701074594412
v661,864691135919106224,4,common + ancestry,0.8087076936981967,0.7158252943741388,4.0,17.0,0.3035714285714285,1.0,0.4818580568894061
v661,864691135919106224,4,common + depth bins,0.6836945416839594,0.5301117319219315,4.0,24.0,0.4285714285714285,1.0,0.3568449048751688
v661,864691135919106224,4,common + random routes,0.4298941214214723,0.15307796035967056,2.005,16.795,0.29991071428571425,1.0,0.10304448461268173
v661,864691135919106224,4,common + shuffled routes,0.4971376463989863,0.2529717265291369,3.825,17.0,0.3035714285714285,1.0,0.1702880095901957
v661,864691135919106224,4,common + surrogate ancestry,0.6888615749521061,0.5377876295381059,3.825,18.465,0.32973214285714286,1.0,0.36201193814331545
v661,864691135919106224,4,common-constrained SVD,0.8883355232985402,0.8341165914668884,4.0,56.0,1.0,1.0,0.5614858864897496
v661,864691135919106224,8,common + ancestry,0.925708599418492,0.8896362467527852,7.0,25.0,0.2232142857142857,1.0,0.5988589626097014
v661,864691135919106224,8,common + depth bins,0.872418095161751,0.8104704211501561,8.0,26.0,0.2321428571428571,1.0,0.5455684583529603
v661,864691135919106224,8,common + random routes,0.5633201401421298,0.3512892754187959,3.2,19.87,0.17741071428571423,1.0,0.2364705033333392
v661,864691135919106224,8,common + shuffled routes,0.7428600368162789,0.6180051631188379,7.235,25.0,0.2232142857142857,1.0,0.41601040000748823
v661,864691135919106224,8,common + surrogate ancestry,0.9146635247433567,0.8732282118186968,6.74,28.41,0.25366071428571424,1.0,0.587813887934566
v661,864691135919106224,8,common-constrained SVD,0.9899292078544848,0.9850393126169132,8.0,112.0,1.0,1.0,0.6630795710456943
v661,864691135938349828,1,common + ancestry,0.1110285937676043,3.157474009699353e-33,1.0,29.0,1.0,1.0,0.0
v661,864691135938349828,1,common + depth bins,0.1110285937676043,3.157474009699353e-33,1.0,29.0,1.0,1.0,0.0
v661,864691135938349828,1,common + random routes,0.1110285937676043,3.157474009699353e-33,1.0,29.0,1.0,1.0,0.0
v661,864691135938349828,1,common + shuffled routes,0.1110285937676043,3.157474009699353e-33,1.0,29.0,1.0,1.0,0.0
v661,864691135938349828,1,common + surrogate ancestry,0.1110285937676043,3.157474009699353e-33,1.0,29.0,1.0,1.0,0.0
v661,864691135938349828,1,common-constrained SVD,0.1110285937676043,3.157474009699353e-33,1.0,29.0,1.0,1.0,0.0
v661,864691135938349828,2,common + ancestry,0.1964859663652625,0.0961306201735332,2.0,30.0,0.5172413793103449,1.0,0.0854573725976581
v661,864691135938349828,2,common + depth bins,0.161582592662838,0.056867969589134,2.0,43.0,0.7413793103448276,1.0,0.0505539988952336
v661,864691135938349828,2,common + random routes,0.13730543784972826,0.029558705598292975,1.68,30.065,0.5183620689655172,1.0,0.026276844082123905
v661,864691135938349828,2,common + shuffled routes,0.141021586438699,0.03373898469716788,2.0,30.0,0.5172413793103449,1.0,0.029992992671094634
v661,864691135938349828,2,common + surrogate ancestry,0.1915773520761793,0.09060894168683506,2.0,30.235,0.5212931034482758,1.0,0.08054875830857489
v661,864691135938349828,2,common-constrained SVD,0.2025249954529019,0.1029238972635509,2.0,58.0,1.0,1.0,0.0914964016852975
v661,864691135938349828,4,common + ancestry,0.3372192715800362,0.2544408922791614,4.0,32.0,0.2758620689655172,1.0,0.2261906778124318
v661,864691135938349828,4,common + depth bins,0.2377415034158123,0.1425387911915386,4.0,50.0,0.4310344827586206,1.0,0.126712909648208
v661,864691135938349828,4,common + random routes,0.1848285351974632,0.0830172274523822,3.045,33.43,0.2881896551724138,1.0,0.07379994142985886
v661,864691135938349828,4,common + shuffled routes,0.20748771476340433,0.10850643824935752,3.915,32.0,0.2758620689655172,1.0,0.09645912099580001
v661,864691135938349828,4,common + surrogate ancestry,0.32540189101295935,0.2411475731867502,3.95,32.825,0.28297413793103443,1.0,0.21437329724535498
v661,864691135938349828,4,common-constrained SVD,0.354615832318634,0.2740102064512868,4.0,116.0,1.0,1.0,0.2435872385510296
v661,864691135938349828,8,common + ancestry,0.4407437910756978,0.3708951660273076,7.0,39.0,0.168103448275862,1.0,0.3297151973080934
v661,864691135938349828,8,common + depth bins,0.3971606423258267,0.321868674911487,8.0,54.0,0.2327586206896551,1.0,0.2861320485582224
v661,864691135938349828,8,common + random routes,0.28617414384934164,0.19702045403691032,5.67,38.92,0.16775862068965514,1.0,0.17514555008173727
v661,864691135938349828,8,common + shuffled routes,0.3380527727432077,0.2553784940482714,7.665,39.0,0.168103448275862,1.0,0.22702417897560337
v661,864691135938349828,8,common + surrogate ancestry,0.4487381233641593,0.37988795503313477,7.595,40.235,0.173426724137931,1.0,0.337709529596555
v661,864691135938349828,8,common-constrained SVD,0.5825573447426972,0.5304206048353203,8.0,232.0,1.0,1.0,0.4715287509750928
v661,864691135938349828,16,common + ancestry,0.7627798500962478,0.7331521033852714,15.0,49.0,0.105603448275862,1.0,0.6517512563286435
v661,864691135938349828,16,common + depth bins,0.6710132310497088,0.6299242398081282,16.0,56.0,0.1206896551724138,1.0,0.5599846372821045
v661,864691135938349828,16,common + random routes,0.4425177454265959,0.3728906794245453,10.365,49.875,0.107489224137931,1.0,0.33148915165899157
v661,864691135938349828,16,common + shuffled routes,0.543333348709109,0.4862977053150471,13.925,49.0,0.10560344827586202,1.0,0.4323047549415046
v661,864691135938349828,16,common + surrogate ancestry,0.7281776773738105,0.6942282724500483,14.44,53.085,0.11440732758620684,1.0,0.6171490836062062
v661,864691135938349828,16,common-constrained SVD,0.8785435898785752,0.863374221859197,16.0,464.0,1.0,1.0,0.7675149961109708
v661,864691135947212897,1,common + ancestry,0.2314047473253351,9.60594454692286e-33,1.0,34.0,1.0,1.0,-5.551115123125783e-17
v661,864691135947212897,1,common + depth bins,0.2314047473253351,9.60594454692286e-33,1.0,34.0,1.0,1.0,-5.551115123125783e-17
v661,864691135947212897,1,common + random routes,0.2314047473253351,9.60594454692286e-33,1.0,34.0,1.0,1.0,-5.551115123125783e-17
v661,864691135947212897,1,common + shuffled routes,0.2314047473253351,9.60594454692286e-33,1.0,34.0,1.0,1.0,-5.551115123125783e-17
v661,864691135947212897,1,common + surrogate ancestry,0.2314047473253351,9.60594454692286e-33,1.0,34.0,1.0,1.0,-5.551115123125783e-17
v661,864691135947212897,1,common-constrained SVD,0.2314047473253351,9.60594454692286e-33,1.0,34.0,1.0,1.0,-5.551115123125783e-17
v661,864691135947212897,2,common + ancestry,0.2460856242879197,0.0191009206880943,2.0,35.0,0.5147058823529411,1.0,0.0146808769625845
v661,864691135947212897,2,common + depth bins,0.2669806309767666,0.0462868896569805,2.0,50.0,0.7352941176470589,1.0,0.0355758836514314
v661,864691135947212897,2,common + random routes,0.25700206395678166,0.03330402645914002,1.78,36.245,0.5330147058823529,1.0,0.02559731663144644
v661,864691135947212897,2,common + shuffled routes,0.2531502987875251,0.028292591434199852,2.0,35.0,0.5147058823529411,1.0,0.021745551462189882
v661,864691135947212897,2,common + surrogate ancestry,0.25574816323014987,0.03167260768278371,2.0,41.2,0.6058823529411764,1.0,0.024343415904814654
v661,864691135947212897,2,common-constrained SVD,0.3139468284907964,0.1073934309094673,2.0,68.0,1.0,1.0,0.0825420811654612
v661,864691135947212897,4,common + ancestry,0.351132710151555,0.1557750485832089,4.0,38.0,0.2794117647058823,1.0,0.1197279628262197
v661,864691135947212897,4,common + depth bins,0.3272712908152673,0.1247295545429436,4.0,59.0,0.4338235294117647,1.0,0.0958665434899321
v661,864691135947212897,4,common + random routes,0.3044804668795427,0.09507698531822624,3.23,40.865,0.30047794117647053,1.0,0.0730757195542075
v661,864691135947212897,4,common + shuffled routes,0.3025754426899618,0.09259840614023679,3.99,38.0,0.2794117647058823,1.0,0.07117069536462652
v661,864691135947212897,4,common + surrogate ancestry,0.33189662322562496,0.1307474584972833,4.0,48.13,0.3538970588235294,1.0,0.10049187590028973
v661,864691135947212897,4,common-constrained SVD,0.4401263373578103,0.2715624241837777,4.0,136.0,1.0,1.0,0.2087215900324751
v661,864691135947212897,8,common + ancestry,0.4637930598074651,0.3023546029895875,8.0,55.0,0.2022058823529411,1.0,0.2323883124821299
v661,864691135947212897,8,common + depth bins,0.4562932006452798,0.2925967243973295,8.0,63.0,0.2316176470588235,1.0,0.2248884533199446
v661,864691135947212897,8,common + random routes,0.3963269542732706,0.21457614573342224,6.365,51.78,0.19036764705882347,1.0,0.16492220694793536
v661,864691135947212897,8,common + shuffled routes,0.3991216937719183,0.2182123111780073,7.81,55.0,0.2022058823529411,1.0,0.1677169464465831
v661,864691135947212897,8,common + surrogate ancestry,0.4632883471666219,0.3016979340353012,7.86,62.16,0.22852941176470584,1.0,0.2318835998412867
v661,864691135947212897,8,common-constrained SVD,0.6228575821063427,0.5093094621893323,8.0,272.0,1.0,1.0,0.3914528347810074
v661,864691135947212897,16,common + ancestry,0.6800368137342306,0.5837039258929628,16.0,81.0,0.1488970588235294,1.0,0.4486320664088954
v661,864691135947212897,16,common + depth bins,0.706260001695741,0.6178222578371884,16.0,65.0,0.119485294117647,1.0,0.4748552543704057
v661,864691135947212897,16,common + random routes,0.5559587964127094,0.42226913054425697,12.155,67.72,0.12448529411764701,1.0,0.32455404908737423
v661,864691135947212897,16,common + shuffled routes,0.5780621439753129,0.451027241507973,15.04,81.0,0.1488970588235294,1.0,0.3466573966499776
v661,864691135947212897,16,common + surrogate ancestry,0.6606742588241548,0.5585117914858149,15.065,83.765,0.15397977941176466,1.0,0.42926951149881953
v661,864691135947212897,16,common-constrained SVD,0.8583815899881237,0.8157438397920714,16.0,544.0,1.0,1.0,0.6269768426627885
v661,864691135952698659,1,common + ancestry,0.2528559072503583,1.2350105115551652e-32,1.0,17.0,1.0,1.0,-1.6653345369377348e-16
v661,864691135952698659,1,common + depth bins,0.2528559072503583,1.2350105115551652e-32,1.0,17.0,1.0,1.0,-1.6653345369377348e-16
v661,864691135952698659,1,common + random routes,0.2528559072503583,1.2350105115551652e-32,1.0,17.0,1.0,1.0,-1.6653345369377348e-16
v661,864691135952698659,1,common + shuffled routes,0.2528559072503583,1.2350105115551652e-32,1.0,17.0,1.0,1.0,-1.6653345369377348e-16
v661,864691135952698659,1,common + surrogate ancestry,0.2528559072503583,1.2350105115551652e-32,1.0,17.0,1.0,1.0,-1.6653345369377348e-16
v661,864691135952698659,1,common-constrained SVD,0.2528559072503583,1.2350105115551652e-32,1.0,17.0,1.0,1.0,-1.6653345369377348e-16
v661,864691135952698659,2,common + ancestry,0.2910104468898028,0.0510671770140455,2.0,19.0,0.5588235294117647,1.0,0.0381545396394443
v661,864691135952698659,2,common + depth bins,0.3252908581053313,0.0969491046745715,2.0,25.0,0.7352941176470589,1.0,0.0724349508549728
v661,864691135952698659,2,common + random routes,0.28081593926770104,0.037422543106034774,1.46,18.08,0.5317647058823529,1.0,0.027960032017342575
v661,864691135952698659,2,common + shuffled routes,0.3067937048102681,0.0721919614748042,2.0,19.0,0.5588235294117647,1.0,0.053937797559909566
v661,864691135952698659,2,common + surrogate ancestry,0.3092440498129007,0.07547157651347082,2.0,19.4,0.5705882352941177,1.0,0.056388142562542196
v661,864691135952698659,2,common-constrained SVD,0.4902156880047447,0.317689429733499,2.0,34.0,1.0,1.0,0.2373597807543861
v661,864691135952698659,4,common + ancestry,0.3664348151314464,0.1520174073291469,4.0,21.0,0.3088235294117647,1.0,0.1135789078810879
v661,864691135952698659,4,common + depth bins,0.3820065966817263,0.1728591454910218,4.0,29.0,0.4264705882352941,1.0,0.1291506894313678
v661,864691135952698659,4,common + random routes,0.3478534142371095,0.12714750462275765,2.5,20.565,0.3024264705882353,1.0,0.09499750698675104
v661,864691135952698659,4,common + shuffled routes,0.4049514220677201,0.2035691860423059,3.955,21.0,0.3088235294117647,1.0,0.15209551481736155
v661,864691135952698659,4,common + surrogate ancestry,0.4010969041876524,0.1984101840272029,3.875,23.095,0.33963235294117644,1.0,0.14824099693729387
v661,864691135952698659,4,common-constrained SVD,0.6886622965817933,0.5832963059743655,4.0,68.0,1.0,1.0,0.4358063893314348
v661,864691135952698659,8,common + ancestry,0.769839202567788,0.6919459048586283,8.0,30.0,0.2205882352941176,1.0,0.5169832953174296
v661,864691135952698659,8,common + depth bins,0.5607440670009524,0.4120867216088174,8.0,31.0,0.2279411764705882,1.0,0.3078881597505938
v661,864691135952698659,8,common + random routes,0.4603387858346074,0.2777012902834712,4.29,25.575,0.18805147058823526,1.0,0.20748287858424888
v661,864691135952698659,8,common + shuffled routes,0.5688439935803301,0.42292790560261473,7.39,30.0,0.2205882352941176,1.0,0.31598808632997155
v661,864691135952698659,8,common + surrogate ancestry,0.6145021741914456,0.4840381801188517,7.38,28.085,0.20650735294117642,1.0,0.36164626694108704
v661,864691135952698659,8,common-constrained SVD,0.866369839393403,0.8211453963119605,8.0,136.0,1.0,1.0,0.6135139321430445
v661,864691135952698659,16,common + ancestry,0.8460349197360023,0.7939285316472555,10.0,65.0,0.2389705882352941,1.0,0.5931790124856438
v661,864691135952698659,16,common + depth bins,0.8473215603731404,0.7956506099580173,16.0,32.0,0.1176470588235294,1.0,0.5944656531227819
v661,864691135952698659,16,common + random routes,0.6404542634466758,0.5187732325766999,7.485,34.795,0.127922794117647,1.0,0.3875983561963172
v661,864691135952698659,16,common + shuffled routes,0.8356337783693742,0.7800073329553809,12.99,65.0,0.2389705882352941,1.0,0.5827778711190157
v661,864691135952698659,16,common + surrogate ancestry,0.8908356582184453,0.8538911799733195,12.445,52.575,0.19329044117647054,1.0,0.6379797509680868
v661,864691135952698659,16,common-constrained SVD,0.9999925083269006,0.9999899729206556,16.0,272.0,1.0,1.0,0.7471366010765421
v661,864691135992368833,1,common + ancestry,0.2168051963800135,8.371406859942764e-32,1.0,19.0,1.0,1.0,1.6653345369377348e-16
v661,864691135992368833,1,common + depth bins,0.2168051963800135,8.371406859942764e-32,1.0,19.0,1.0,1.0,1.6653345369377348e-16
v661,864691135992368833,1,common + random routes,0.2168051963800135,8.371406859942764e-32,1.0,19.0,1.0,1.0,1.6653345369377348e-16
v661,864691135992368833,1,common + shuffled routes,0.2168051963800135,8.371406859942764e-32,1.0,19.0,1.0,1.0,1.6653345369377348e-16
v661,864691135992368833,1,common + surrogate ancestry,0.2168051963800135,8.371406859942764e-32,1.0,19.0,1.0,1.0,1.6653345369377348e-16
v661,864691135992368833,1,common-constrained SVD,0.2168051963800135,8.371406859942764e-32,1.0,19.0,1.0,1.0,1.6653345369377348e-16
v661,864691135992368833,2,common + ancestry,0.4297361544434185,0.2718748350719668,2.0,21.0,0.5526315789473685,1.0,0.2129309580634052
v661,864691135992368833,2,common + depth bins,0.3202590515410889,0.1320921112894313,2.0,28.0,0.7368421052631579,1.0,0.1034538551610756
v661,864691135992368833,2,common + random routes,0.25141095914882805,0.04418538351999277,1.505,20.08,0.528421052631579,1.0,0.034605762768814705
v661,864691135992368833,2,common + shuffled routes,0.27597843280399253,0.0755536632144082,2.0,21.0,0.5526315789473685,1.0,0.059173236423979196
v661,864691135992368833,2,common + surrogate ancestry,0.4224544221143369,0.26257736234177864,2.0,20.215,0.5319736842105263,1.0,0.2056492257343236
v661,864691135992368833,2,common-constrained SVD,0.4369577743965595,0.2810955550253705,2.0,38.0,1.0,1.0,0.2201525780165462
v661,864691135992368833,4,common + ancestry,0.5338481479356324,0.4048072715628627,4.0,24.0,0.3157894736842105,1.0,0.317042951555619
v661,864691135992368833,4,common + depth bins,0.4784506593115775,0.3340745644917699,4.0,33.0,0.4342105263157895,1.0,0.2616454629315642
v661,864691135992368833,4,common + random routes,0.32099230646024174,0.13302834696893728,2.475,23.195,0.30519736842105266,1.0,0.10418711008022843
v661,864691135992368833,4,common + shuffled routes,0.3791082450374953,0.2072320295120763,4.0,24.0,0.3157894736842105,1.0,0.162303048657482
v661,864691135992368833,4,common + surrogate ancestry,0.5689789298982842,0.44966301090162586,3.75,23.215,0.30546052631578946,1.0,0.35217373351827086
v661,864691135992368833,4,common-constrained SVD,0.6536994393553648,0.5578359827669854,4.0,76.0,1.0,1.0,0.4368942429753514
v661,864691135992368833,8,common + ancestry,0.7778605725807038,0.7163675928484837,8.0,29.0,0.1907894736842105,1.0,0.5610553762006905
v661,864691135992368833,8,common + depth bins,0.5938152636816499,0.4813745770005969,8.0,35.0,0.2302631578947368,1.0,0.3770100673016366
v661,864691135992368833,8,common + random routes,0.44527639128108687,0.2917169442966961,4.43,27.61,0.18164473684210525,1.0,0.22847119490107354
v661,864691135992368833,8,common + shuffled routes,0.5398931929059829,0.41252571522772113,7.625,29.0,0.1907894736842105,1.0,0.3230879965259696
v661,864691135992368833,8,common + surrogate ancestry,0.7181743655191007,0.6401589576714766,7.3,29.57,0.19453947368421048,1.0,0.5013691691390875
v661,864691135992368833,8,common-constrained SVD,0.8752568519003829,0.8407252607869146,8.0,152.0,1.0,1.0,0.6584516555203697
v661,864691135992368833,16,common + ancestry,0.876887405725908,0.842807187043305,13.0,64.0,0.2105263157894736,1.0,0.6600822093458947
v661,864691135992368833,16,common + depth bins,0.9265940280366352,0.9062736733899708,16.0,36.0,0.1184210526315789,1.0,0.7097888316566219
v661,864691135992368833,16,common + random routes,0.6520056632875658,0.5556733329894713,8.02,36.58,0.12032894736842101,1.0,0.43520046690755243
v661,864691135992368833,16,common + shuffled routes,0.7848322136224116,0.7252691343417166,12.97,64.0,0.2105263157894736,1.0,0.5680270172423983
v661,864691135992368833,16,common + surrogate ancestry,0.8968884140203589,0.8683449053759662,12.91,59.125,0.19449013157894732,1.0,0.6800832176403456
v661,864691135992368833,16,common-constrained SVD,0.9975457802744554,0.9968663993757354,16.0,304.0,1.0,1.0,0.7807405838944421
v661,864691136024229689,1,common + ancestry,0.1688601376056726,3.1319488217388917e-32,1.0,28.0,1.0,1.0,-1.3877787807814454e-16
v661,864691136024229689,1,common + depth bins,0.1688601376056726,3.1319488217388917e-32,1.0,28.0,1.0,1.0,-1.3877787807814454e-16
v661,864691136024229689,1,common + random routes,0.1688601376056726,3.1319488217388917e-32,1.0,28.0,1.0,1.0,-1.3877787807814454e-16
v661,864691136024229689,1,common + shuffled routes,0.1688601376056726,3.1319488217388917e-32,1.0,28.0,1.0,1.0,-1.3877787807814454e-16
v661,864691136024229689,1,common + surrogate ancestry,0.1688601376056726,3.1319488217388917e-32,1.0,28.0,1.0,1.0,-1.3877787807814454e-16
v661,864691136024229689,1,common-constrained SVD,0.1688601376056726,3.1319488217388917e-32,1.0,28.0,1.0,1.0,-1.3877787807814454e-16
v661,864691136024229689,2,common + ancestry,0.183018372197537,0.0170347197053907,2.0,29.0,0.5178571428571429,1.0,0.0141582345918643
v661,864691136024229689,2,common + depth bins,0.2123551454726163,0.0523317552615565,2.0,41.0,0.7321428571428571,1.0,0.0434950078669435
v661,864691136024229689,2,common + random routes,0.20175243618722205,0.03957492603807273,1.755,29.91,0.5341071428571429,1.0,0.03289229858154931
v661,864691136024229689,2,common + shuffled routes,0.20065411494554156,0.038253462237122886,2.0,29.0,0.5178571428571429,1.0,0.031793977339868794
v661,864691136024229689,2,common + surrogate ancestry,0.2055703309861251,0.04416849081777724,2.0,33.425,0.596875,1.0,0.03671019338045236
v661,864691136024229689,2,common-constrained SVD,0.3001506566821517,0.1579644113064923,2.0,56.0,1.0,1.0,0.1312905190764789
v661,864691136024229689,4,common + ancestry,0.3155958906637057,0.1765476061216947,4.0,31.0,0.2767857142857143,1.0,0.146735753058033
v661,864691136024229689,4,common + depth bins,0.3019619751802334,0.1601437298304093,4.0,48.0,0.4285714285714285,1.0,0.1331018375745606
v661,864691136024229689,4,common + random routes,0.2661756626413895,0.1170868218922537,3.135,34.225,0.30558035714285714,1.0,0.09731552503571672
v661,864691136024229689,4,common + shuffled routes,0.2553114775330446,0.10401539360454333,3.94,31.0,0.2767857142857143,1.0,0.0864513399273718
v661,864691136024229689,4,common + surrogate ancestry,0.28105555702096136,0.13498981879184435,3.87,39.615,0.35370535714285706,1.0,0.11219541941528859
v661,864691136024229689,4,common-constrained SVD,0.4553281488939417,0.3446688388438245,4.0,112.0,1.0,1.0,0.286468011288269
v661,864691136024229689,8,common + ancestry,0.5467946151438262,0.4547182666096765,8.0,38.0,0.1696428571428571,1.0,0.3779344775381534
v661,864691136024229689,8,common + depth bins,0.45016102290452,0.3384519237093052,8.0,52.0,0.2321428571428571,1.0,0.2813008852988472
v661,864691136024229689,8,common + random routes,0.38437629728862044,0.25930191708299744,5.925,40.925,0.1827008928571428,1.0,0.21551615968294766
v661,864691136024229689,8,common + shuffled routes,0.3821734611738022,0.2566515375085268,7.595,38.0,0.1696428571428571,1.0,0.2133133235681294
v661,864691136024229689,8,common + surrogate ancestry,0.46504898507052617,0.3563646275027646,7.615,48.065,0.21457589285714282,1.0,0.2961888474648534
v661,864691136024229689,8,common-constrained SVD,0.6535305598856347,0.5831394259971302,8.0,224.0,1.0,1.0,0.4846704222799619
v661,864691136024229689,16,common + ancestry,0.8115845004273896,0.7733047010525673,16.0,64.0,0.1428571428571428,1.0,0.6427243628217169
v661,864691136024229689,16,common + depth bins,0.6806159834724063,0.6157277120513509,16.0,54.0,0.1205357142857142,1.0,0.5117558458667335
v661,864691136024229689,16,common + random routes,0.5883435573454379,0.5047085800112242,11.21,56.755,0.12668526785714282,1.0,0.41948341973976516
v661,864691136024229689,16,common + shuffled routes,0.6229122228476813,0.5463004552976036,14.86,64.0,0.1428571428571428,1.0,0.4540520852420085
v661,864691136024229689,16,common + surrogate ancestry,0.7309282881642463,0.676261813432196,14.7,65.335,0.1458370535714285,1.0,0.5620681505585735
v661,864691136024229689,16,common-constrained SVD,0.903788740919138,0.8842417943910197,16.0,448.0,1.0,1.0,0.7349286033134651
v661,864691136066506392,1,common + ancestry,0.1713101433657244,1.3952188935423437e-32,1.0,22.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136066506392,1,common + depth bins,0.1713101433657244,1.3952188935423437e-32,1.0,22.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136066506392,1,common + random routes,0.1713101433657244,1.3952188935423437e-32,1.0,22.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136066506392,1,common + shuffled routes,0.1713101433657244,1.3952188935423437e-32,1.0,22.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136066506392,1,common + surrogate ancestry,0.1713101433657244,1.3952188935423437e-32,1.0,22.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136066506392,1,common-constrained SVD,0.1713101433657244,1.3952188935423437e-32,1.0,22.0,1.0,1.0,-1.1102230246251563e-16
v661,864691136066506392,2,common + ancestry,0.2379962662876016,0.0804717499411937,2.0,23.0,0.5227272727272727,1.0,0.066686122921877
v661,864691136066506392,2,common + depth bins,0.2248738434670185,0.0646366064124918,2.0,32.0,0.7272727272727273,1.0,0.0535637001012939
v661,864691136066506392,2,common + random routes,0.215445750267244,0.053259499375045205,1.935,24.12,0.5481818181818182,1.0,0.04413560690151939
v661,864691136066506392,2,common + shuffled routes,0.2116668597718665,0.048699421240717015,2.0,23.0,0.5227272727272727,1.0,0.040356716406141885
v661,864691136066506392,2,common + surrogate ancestry,0.23475663463459245,0.07656240843414681,2.0,25.36,0.5763636363636363,1.0,0.06344649126886788
v661,864691136066506392,2,common-constrained SVD,0.263780174092394,0.111585812214761,2.0,44.0,1.0,1.0,0.0924700307266694
v661,864691136066506392,4,common + ancestry,0.4018700029965428,0.2782221331479033,4.0,25.0,0.2840909090909091,1.0,0.2305598596308182
v661,864691136066506392,4,common + depth bins,0.3169759410785778,0.1757784248795746,4.0,38.0,0.4318181818181818,1.0,0.1456657977128532
v661,864691136066506392,4,common + random routes,0.2954808212372038,0.14983974629036564,3.655,27.535,0.31289772727272724,1.0,0.12417067787147923
v661,864691136066506392,4,common + shuffled routes,0.28289777129094457,0.13465547699405092,3.865,25.0,0.2840909090909091,1.0,0.11158762792521996
v661,864691136066506392,4,common + surrogate ancestry,0.3850902989933918,0.25797366037028086,4.0,27.595,0.3135795454545454,1.0,0.21378015562766722
v661,864691136066506392,4,common-constrained SVD,0.4325843568094358,0.3152858833157156,4.0,88.0,1.0,1.0,0.2612742134437112
v661,864691136066506392,8,common + ancestry,0.6471344799394353,0.5741886820073695,8.0,30.0,0.1704545454545454,1.0,0.4758243365737107
v661,864691136066506392,8,common + depth bins,0.5074526429481125,0.4056312465892018,8.0,41.0,0.2329545454545454,1.0,0.3361424995823879
v661,864691136066506392,8,common + random routes,0.46691774079691784,0.35671680432026015,7.22,35.715,0.20292613636363632,1.0,0.2956075974311932
v661,864691136066506392,8,common + shuffled routes,0.43478641212832997,0.3179431564816233,7.38,30.0,0.1704545454545454,1.0,0.2634762687626054
v661,864691136066506392,8,common + surrogate ancestry,0.6204002842067751,0.5419278844138753,7.61,33.24,0.18886363636363634,1.0,0.4490901408410505
v661,864691136066506392,8,common-constrained SVD,0.7092870025531081,0.649189627314104,8.0,176.0,1.0,1.0,0.5379768591873835
