cohort,run_dir,config_index,family,task,core,strategy,feedback,depth,seed,transfer_output_activation,input_convention_valid,publication_included,exclusion_reason
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,93,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,94,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,95,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,96,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,97,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,98,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,99,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,100,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,101,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,102,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,103,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,104,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,105,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,106,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,107,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,108,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,109,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,110,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,111,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,112,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,113,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,114,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,115,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,116,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,117,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,118,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,119,inhibition,noise_resilience,dendritic_shunting,local_ca,path_transport,3,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,120,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,121,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,122,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,123,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,124,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,125,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,126,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,127,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,128,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,129,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma,3,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,130,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,131,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,132,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
followup,prospective_runs/journal_confirmatory_inhibition_dose_noise_shunting_local3f_20260803232949,133,inhibition,noise_resilience,dendritic_shunting,local_ca,per_soma_shared,3,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive
