segment_id,parent_segment_id,edge_length_um,mean_radius_um,x_um,y_um,z_um,n_skeleton_nodes,topological_depth,path_length_um,n_children,is_leaf,is_branchpoint,E_count,E_size,I_count,I_size,root_id,g_total,g_i,log_path_gain,log_update_gain,credit_domain_fraction,qc_included
7569,16440,64.94949789466438,0.11878766633475553,327.25,252.832,33.789,406,8,200.13062621071307,2,False,True,0,0.0,0,0.0,648518346349539333,1.123478589653442,0.0,-10.588152014672831,-10.704581770306227,,True
7919,11362,24.264441890184926,0.36147148896930625,329.224,184.54,35.616,153,5,52.950205354422124,2,False,True,0,0.0,0,0.0,648518346349539333,14.973017072157576,0.0,-5.234008162004565,-7.940257881355688,,True
8141,15667,45.056065329364635,0.1088099206045498,330.274,216.145,86.226,281,7,142.14267747004106,0,True,False,0,0.0,0,0.0,648518346349539333,0.6354400852713373,0.0,-9.22468958868486,-8.771252116220177,,True
8773,9135,10.892541669200671,0.3345839231057615,332.941,183.826,46.851,62,5,40.04526385602473,2,False,True,0,0.0,0,0.0,648518346349539333,1.350086965516874,0.0,-3.4176325344403526,-3.7178015437172705,,True
9135,9958,9.202419289648041,0.5112065921973281,333.886,178.639,55.566,60,4,29.152722186824064,2,False,True,0,0.0,0,0.0,648518346349539333,6.619046530120693,0.0,-3.2518734863198864,-5.141824817213002,,True
9461,8853,9.188330894552003,7.1033167730263,335.356,162.994,54.285,10,1,9.188330894552003,2,False,True,0,0.0,1,301.0,648518346349539333,48.95961621371607,0.5,-1.4735128372092265,-5.364508636610434,0.5796380090497738,True
9918,13963,54.104448156888836,0.1158923255043785,337.561,263.038,20.37,320,8,173.97985615945842,2,False,True,0,0.0,0,0.0,648518346349539333,1.1871622169559886,0.0,-9.974242654770133,-10.145808422354369,,True
9958,9968,2.661164333662144,0.7775336900959384,337.708,171.667,58.065,15,3,19.950302897176023,2,False,True,0,0.0,0,0.0,648518346349539333,16.423034701100903,0.0,-3.1937648719599774,-5.992449776270662,,True
9968,9461,8.10080766896188,5.205806491265284,337.771,169.273,57.414,51,2,17.28913856351388,2,False,True,0,0.0,1,103.0,648518346349539333,45.63709088335921,0.17109634551495018,-2.3687763630564436,-6.189497145513968,0.5307692307692308,True
10015,9968,0.2992959892112844,2.795818821905109,338.044,169.315,57.414,2,3,17.588434552725165,2,False,True,0,0.0,0,0.0,648518346349539333,41.01314335465074,0.0,-3.1937648719599774,-6.907657456918448,,True
10290,11095,16.74508507208614,0.41167582590046664,339.304,160.957,26.061,105,4,42.94417920397943,2,False,True,0,0.0,0,0.0,648518346349539333,2.372135207313043,0.0,-3.713468761609528,-4.5772592425172185,,True
10448,11534,5.98021387755124,5.978806636437679,339.787,162.238,69.258,36,6,36.14750029598577,2,False,True,0,0.0,0,0.0,648518346349539333,27.102021979412292,0.0,-5.552031216213016,-8.851639553101782,,True
10726,10015,6.352584610343444,6.34114730338109,340.564,166.081,61.677,37,4,23.94101916306861,2,False,True,0,0.0,0,0.0,648518346349539333,45.22120988529708,0.0,-3.911925183364458,-7.723491405391456,,True
10863,7569,128.9730582539255,0.11933205349682541,340.984,153.565,42.882,810,9,329.1036844646386,0,True,False,0,0.0,0,0.0,648518346349539333,1.994844114796129,0.0,-13.513870247861924,-14.20443615720402,,True
10941,9461,14.718966965844656,1.0887096559187253,341.236,165.052,42.231,87,2,23.90729786039666,2,False,True,0,0.0,0,0.0,648518346349539333,24.010966200218345,0.0,-2.3687763630564436,-5.547287014055043,,True
11095,10941,2.2917962714966333,0.5539723586096009,341.803,165.262,40.11,12,3,26.199094131893293,2,False,True,0,0.0,0,0.0,648518346349539333,17.65072328210025,0.0,-2.551554740501052,-5.422331502196556,,True
11362,10015,11.097328911512037,0.810436111911051,342.664,174.67,50.589,84,4,28.6857634642372,2,False,True,0,0.0,0,0.0,648518346349539333,11.022431734361135,0.0,-3.911925183364458,-6.311857628296178,,True
11375,13963,45.56931957075359,0.12012443639453187,342.685,221.185,80.136,278,8,165.44472757332318,2,False,True,0,0.0,0,0.0,648518346349539333,1.1236300168713134,0.0,-9.730827637271098,-9.847392168070822,,True
11515,10726,21.60192077500162,1.317727334463568,343.021,181.537,69.741,140,5,45.54293993807023,2,False,True,0,0.0,0,0.0,648518346349539333,14.874955334727805,0.0,-4.727759131837464,-7.427438080557275,,True
11534,10726,6.226267255365921,6.575645774279663,343.063,162.112,65.079,36,5,30.167286418434532,2,False,True,0,0.0,0,0.0,648518346349539333,45.604407061208505,0.0,-4.727759131837464,-8.547763489767007,,True
11845,11375,24.088224555538392,0.10744313312281074,344.323,235.528,65.793,155,9,189.53295212886158,0,True,False,0,0.0,0,0.0,648518346349539333,0.33545657372782356,0.0,-11.188696746044213,-10.096433977623105,,True
11921,16078,32.30801923633733,0.12820206284350388,344.806,193.003,86.247,203,8,133.24016651164106,0,True,False,0,0.0,0,0.0,648518346349539333,0.5368564776798302,0.0,-8.808896467068061,-8.186871979982183,,True
12006,11095,6.569699884201808,0.3795233905949101,345.331,167.74,35.721,38,4,32.7687940160951,2,False,True,0,0.0,0,0.0,648518346349539333,5.943539380272746,0.0,-2.9404720847863683,-4.722776895974432,,True
12346,11534,5.285420984854336,1.4760555611061605,346.654,159.508,66.969,33,6,35.45270740328887,2,False,True,0,0.0,0,0.0,648518346349539333,21.325288815344308,0.0,-5.552031216213016,-8.611924853008745,,True
12423,11515,5.3175055333174335,0.3226228624733363,347.011,182.755,72.009,33,6,50.86044547138766,2,False,True,0,0.0,0,0.0,648518346349539333,5.497814286624302,0.0,-5.058979215372335,-6.763329826193542,,True
12527,7361,68.05871342604678,0.23603412121846207,347.284,227.653,9.408,422,7,125.07104179954639,0,True,False,2,318.0,0,0.0,648518346349539333,2.610386146937656,0.0,-6.333521077745901,-7.293019237155385,,True
13176,12006,12.15795788338044,0.3322765723574958,349.405,176.203,30.135,78,5,44.92675189947554,2,False,True,0,0.0,0,0.0,648518346349539333,1.5305050100806064,0.0,-3.1223303697286475,-3.547928122619339,,True
13457,12346,6.541047919163494,0.49099807891274844,350.602,159.823,71.421,56,7,41.993755322452365,2,False,True,0,0.0,0,0.0,648518346349539333,6.639812413133409,0.0,-5.616192579454753,-7.509276291509902,,True
13586,10941,21.57458433350252,0.2765218298933969,351.127,150.52,38.43,113,3,45.48188219389918,0,True,False,0,0.0,0,0.0,648518346349539333,0.7732585146644971,0.0,-4.887728338776683,-4.630586482827708,,True
13591,11362,9.931639568398793,0.35485358574329284,351.148,176.77,48.258,67,5,38.61740303263599,2,False,True,0,0.0,0,0.0,648518346349539333,2.904254701521544,0.0,-4.377677556929431,-5.443854357181452,,True
13875,10290,37.91621572931595,0.2308086012088576,352.261,157.303,3.864,173,5,80.86039493329538,0,True,False,0,0.0,0,0.0,648518346349539333,1.134304947012097,0.0,-4.842965408332317,-4.968985490196416,,True
13880,10448,23.292612488027792,0.32455935871224273,352.261,159.508,86.247,147,7,59.440112784013564,0,True,False,0,0.0,1,377.0,648518346349539333,1.6061084655032665,0.6262458471760798,-7.948343808070616,-8.422157958987887,0.0,True
13963,14203,2.6282472391540472,0.19763551049096173,352.387,249.325,63.693,16,7,119.87540800256959,2,False,True,0,0.0,0,0.0,648518346349539333,0.4082465293437588,0.0,-8.871028471674757,-7.975144423205794,,True
13978,16732,18.461918128990487,0.10215292187631106,352.429,255.289,86.205,113,7,152.40173786415653,0,True,False,0,0.0,0,0.0,648518346349539333,0.24444461001821446,0.0,-13.091299477904744,-11.682532938279806,,True
14203,15106,9.499207262029591,0.1443621954989141,353.248,247.477,64.764,57,6,117.24716076341554,2,False,True,0,0.0,0,0.0,648518346349539333,8.394427229719783,0.0,-8.83648730093303,-10.96405536158517,,True
14693,12423,12.148541854587059,0.30891113037971835,354.424,188.026,77.511,76,7,63.00898732597472,2,False,True,0,0.0,1,233.0,648518346349539333,4.432806757555251,0.38704318936877075,-5.307936604972033,-6.796969567985848,0.0,True
14928,13457,19.3071723123762,0.2534475932819284,355.222,165.409,85.722,116,8,61.30092763482857,0,True,False,0,0.0,0,0.0,648518346349539333,0.6342488606183616,0.0,-6.912943694029698,-6.457629817101786,,True
14998,13457,14.848147651275026,0.34633643379483336,355.453,150.667,78.687,104,8,56.84190297372739,0,True,False,0,0.0,0,0.0,648518346349539333,0.666535538015049,0.0,-6.025834993741976,-5.620173173309785,,True
15106,15332,23.95346851436637,0.21794683127240316,355.684,244.411,72.555,147,5,107.74795350138595,2,False,True,0,0.0,0,0.0,648518346349539333,3.0370032265978963,0.0,-7.905553588406555,-9.016424836898938,,True
15332,9958,63.84418208984356,0.27766273208037223,356.209,223.684,68.544,398,4,83.79448498701959,2,False,True,0,0.0,0,0.0,648518346349539333,4.830027103180088,0.0,-6.409585761080935,-7.984437840154121,,True
15575,13176,65.28599805559772,0.256149296633498,356.797,220.912,1.512,434,6,110.21274995507326,0,True,False,1,108.0,0,0.0,648518346349539333,2.3469367342283323,0.0,-4.148689673430897,-5.0018006339195615,,True
15667,16715,6.269062928552566,0.10775868642488858,357.028,215.851,65.163,39,6,97.08661214067644,2,False,True,0,0.0,0,0.0,648518346349539333,0.293387076453708,0.0,-8.50874457322465,-7.282482111447899,,True
15733,14693,14.46623891636662,0.27505470417752675,357.217,191.89,85.533,91,8,77.47522624234134,0,True,False,0,0.0,0,0.0,648518346349539333,0.515736135771058,0.0,-5.748352038989937,-5.08619202991303,,True
16078,16706,3.440090073985999,0.1399959177540934,358.498,213.751,72.492,20,7,100.93214727530372,2,False,True,0,0.0,0,0.0,648518346349539333,0.4381760724266438,0.0,-8.352425830657262,-7.52729137311615,,True
