seed,reliability_heterogeneity,branch,signal_energy,noise_energy,signal_to_noise,optimal_reliability_gain,coefficient_noise_sd
7123,1,0,2.272429785e-05,0.0001679111116,0.1353352832,0.119202922,2.637943087
7123,1,1,2.739672505e-05,0.0001143192429,0.2396510364,0.1933213698,2.172290331
7123,1,2,3.046990125e-05,7.179983725e-05,0.4243728457,0.2979366301,1.718301808
7123,1,3,2.102512799e-05,2.797839427e-05,0.7514772931,0.4290534031,1.077325901
7123,1,4,2.223216441e-05,1.670696673e-05,1.330712197,0.5709465969,0.8357863306
7123,1,5,2.859860105e-05,1.213646971e-05,2.356418442,0.7020633699,0.7096485129
7123,1,6,3.381221741e-05,8.103132946e-06,4.172733884,0.8066786302,0.5791359803
7123,1,7,2.711866459e-05,3.670112154e-06,7.389056099,0.880797078,0.3904391236
7123,1.5,0,2.272429785e-05,0.0004564297235,0.04978706837,0.04742587318,4.349232879
7123,1.5,1,2.739672505e-05,0.0002335230122,0.1173191661,0.105000585,3.104724304
7123,1.5,2,3.046990125e-05,0.0001102172742,0.2764530466,0.2165790958,2.128935728
7123,1.5,3,2.102512799e-05,3.227489625e-05,0.6514390575,0.3944675128,1.157092653
7123,1.5,4,2.223216441e-05,1.448290023e-05,1.535063009,0.6055324872,0.7781695442
7123,1.5,5,2.859860105e-05,7.90617039e-06,3.617250785,0.7834209042,0.5727699089
7123,1.5,6,3.381221741e-05,3.96682115e-06,8.523756461,0.894999415,0.4052055408
7123,1.5,7,2.711866459e-05,1.350158808e-06,20.08553692,0.9525741268,0.2368132992
7123,2,0,2.272429785e-05,0.001240704623,0.01831563889,0.03,7.170672759
7123,2,1,2.739672505e-05,0.0004770237785,0.05743261927,0.05431326613,4.437396264
7123,2,2,3.046990125e-05,0.0001691904607,0.1800923121,0.1526086648,2.637701545
7123,2,3,2.102512799e-05,3.723119052e-05,0.564718122,0.3609072548,1.242765448
7123,2,4,2.223216441e-05,1.255490613e-05,1.770794952,0.6390927452,0.7245246989
7123,2,5,2.859860105e-05,5.150388188e-06,5.552707876,0.8473913352,0.4622927584
7123,2,6,3.381221741e-05,1.941924209e-06,17.41170806,0.9456867339,0.2835111889
7123,2,7,2.711866459e-05,4.966956679e-07,54.59815003,0.98201379,0.1436345266
7124,0,0,2.237349722e-05,2.237349722e-05,1,0.5,0.9612226069
7124,0,1,2.668116162e-05,2.668116162e-05,1,0.5,1.045066395
7124,0,2,2.92405037e-05,2.92405037e-05,1,0.5,1.098719117
7124,0,3,2.313452306e-05,2.313452306e-05,1,0.5,0.9774443769
7124,0,4,3.474873474e-05,3.474873474e-05,1,0.5,1.193255479
7124,0,5,2.08074921e-05,2.08074921e-05,1,0.5,0.9279194848
7124,0,6,2.599693632e-05,2.599693632e-05,1,0.5,1.040015835
7124,0,7,2.3178271e-05,2.3178271e-05,1,0.5,0.9755958262
7124,0.5,0,2.237349722e-05,6.081747092e-05,0.3678794412,0.2689414214,1.584788158
7124,0.5,1,2.668116162e-05,5.450233111e-05,0.4895416596,0.3286525465,1.493650728
7124,0.5,2,2.92405037e-05,4.48860156e-05,0.6514390575,0.3944675128,1.361287273
7124,0.5,3,2.313452306e-05,2.668717597e-05,0.8668778998,0.4643463292,1.049815757
7124,0.5,4,3.474873474e-05,3.012291019e-05,1.153564995,0.5356536708,1.110995763
7124,0.5,5,2.08074921e-05,1.355481305e-05,1.535063009,0.6055324872,0.748940284
7124,0.5,6,2.599693632e-05,1.272658335e-05,2.04272707,0.6713474535,0.7276705179
7124,0.5,7,2.3178271e-05,8.526809382e-06,2.718281828,0.7310585786,0.5917287801
7124,1,0,2.237349722e-05,0.0001653190261,0.1353352832,0.119202922,2.612873945
7124,1,1,2.668116162e-05,0.0001113333871,0.2396510364,0.1933213698,2.134785415
7124,1,2,2.92405037e-05,6.890286218e-05,0.4243728457,0.2979366301,1.686603074
7124,1,3,2.313452306e-05,3.078539202e-05,0.7514772931,0.4290534031,1.127545618
7124,1,4,3.474873474e-05,2.611288512e-05,1.330712197,0.5709465969,1.034406803
7124,1,5,2.08074921e-05,8.830134635e-06,2.356418442,0.7020633699,0.6044829946
7124,1,6,2.599693632e-05,6.230192733e-06,4.172733884,0.8066786302,0.5091310776
7124,1,7,2.3178271e-05,3.136837871e-06,7.389056099,0.880797078,0.3589016474
7124,1.5,0,2.237349722e-05,0.0004493837044,0.04978706837,0.04742587318,4.307900851
7124,1.5,1,2.668116162e-05,0.0002274237237,0.1173191661,0.105000585,3.051120775
7124,1.5,2,2.92405037e-05,0.000105770235,0.2764530466,0.2165790958,2.089661738
7124,1.5,3,2.313452306e-05,3.551295058e-05,0.6514390575,0.3944675128,1.211030708
7124,1.5,4,3.474873474e-05,2.263668301e-05,1.535063009,0.6055324872,0.9630976736
7124,1.5,5,2.08074921e-05,5.752294585e-06,3.617250785,0.7834209042,0.4878889527
7124,1.5,6,2.599693632e-05,3.04993889e-06,8.523756461,0.894999415,0.3562250329
7124,1.5,7,2.3178271e-05,1.153978163e-06,20.08553692,0.9525741268,0.2176848529
7124,2,0,2.237349722e-05,0.001221551558,0.01831563889,0.03,7.102527766
7124,2,1,2.668116162e-05,0.0004645645969,0.05743261927,0.05431326613,4.360783956
7124,2,2,2.92405037e-05,0.0001623639752,0.1800923121,0.1526086648,2.58904199
7124,2,3,2.313452306e-05,4.096649666e-05,0.564718122,0.3609072548,1.300697155
7124,2,4,3.474873474e-05,1.962324023e-05,1.770794952,0.6390927452,0.8967043971
7124,2,5,2.08074921e-05,3.747269363e-06,5.552707876,0.8473913352,0.3937838323
7124,2,6,2.599693632e-05,1.493072146e-06,17.41170806,0.9456867339,0.2492408727
7124,2,7,2.3178271e-05,4.245248417e-07,54.59815003,0.98201379,0.1320325375
7125,0,0,2.068714316e-05,2.068714316e-05,1,0.5,0.9244777769
7125,0,1,2.876217798e-05,2.876217798e-05,1,0.5,1.091642526
7125,0,2,2.329713117e-05,2.329713117e-05,1,0.5,0.985345049
7125,0,3,2.704231472e-05,2.704231472e-05,1,0.5,1.058755025
7125,0,4,3.297033412e-05,3.297033412e-05,1,0.5,1.172995551
7125,0,5,2.101155174e-05,2.101155174e-05,1,0.5,0.9334093182
7125,0,6,3.075798804e-05,3.075798804e-05,1,0.5,1.12605293
7125,0,7,2.913701659e-05,2.913701659e-05,1,0.5,1.093473998
7125,0.5,0,2.068714316e-05,5.623348534e-05,0.3678794412,0.2689414214,1.524206175
7125,0.5,1,2.876217798e-05,5.875327957e-05,0.4895416596,0.3286525465,1.560219199
7125,0.5,2,2.329713117e-05,3.576256429e-05,0.6514390575,0.3944675128,1.220819456
7125,0.5,3,2.704231472e-05,3.119506765e-05,0.8668778998,0.4643463292,1.137146762
7125,0.5,4,3.297033412e-05,2.858125399e-05,1.153564995,0.5356536708,1.092132499
7125,0.5,5,2.101155174e-05,1.368774546e-05,1.535063009,0.6055324872,0.753371226
7125,0.5,6,3.075798804e-05,1.505731651e-05,2.04272707,0.6713474535,0.7878683109
7125,0.5,7,2.913701659e-05,1.071890938e-05,2.718281828,0.7310585786,0.6632255056
7125,1,0,2.068714316e-05,0.0001528584613,0.1353352832,0.119202922,2.512991142
7125,1,1,2.876217798e-05,0.0001200169146,0.2396510364,0.1933213698,2.229927739
7125,1,2,2.329713117e-05,5.489778955e-05,0.4243728457,0.2979366301,1.512566736
7125,1,3,2.704231472e-05,3.598553805e-05,0.7514772931,0.4290534031,1.221342736
7125,1,4,3.297033412e-05,2.477645744e-05,1.330712197,0.5709465969,1.01684392
7125,1,5,2.101155174e-05,8.916732004e-06,2.356418442,0.7020633699,0.6080592866
7125,1,6,3.075798804e-05,7.371183712e-06,4.172733884,0.8066786302,0.5512498202
7125,1,7,2.913701659e-05,3.943266392e-06,7.389056099,0.880797078,0.4022666034
7125,1.5,0,2.068714316e-05,0.0004155123778,0.04978706837,0.04742587318,4.143221948
7125,1.5,1,2.876217798e-05,0.0002451618004,0.1173191661,0.105000585,3.187101994
7125,1.5,2,2.329713117e-05,8.427156603e-05,0.2764530466,0.2165790958,1.874034788
7125,1.5,3,2.704231472e-05,4.151165702e-05,0.6514390575,0.3944675128,1.311772699
7125,1.5,4,3.297033412e-05,2.147816338e-05,1.535063009,0.6055324872,0.9467455267
7125,1.5,5,2.101155174e-05,5.808707493e-06,3.617250785,0.7834209042,0.4907754414
7125,1.5,6,3.075798804e-05,3.608501507e-06,8.523756461,0.894999415,0.3856943604
7125,1.5,7,2.913701659e-05,1.450646637e-06,20.08553692,0.9525741268,0.2439870284
7125,2,0,2.068714316e-05,0.001129479746,0.01831563889,0.03,6.831018156
7125,2,1,2.876217798e-05,0.0005007986463,0.05743261927,0.05431326613,4.555133757
7125,2,2,2.329713117e-05,0.0001293621637,0.1800923121,0.1526086648,2.321885246
7125,2,3,2.704231472e-05,4.788639442e-05,0.564718122,0.3609072548,1.408898227
7125,2,4,3.297033412e-05,1.861894517e-05,1.770794952,0.6390927452,0.8814795218
7125,2,5,2.101155174e-05,3.784018935e-06,5.552707876,0.8473913352,0.3961135686
7125,2,6,3.075798804e-05,1.766511816e-06,17.41170806,0.9456867339,0.2698597518
7125,2,7,2.913701659e-05,5.336630741e-07,54.59815003,0.98201379,0.1479856133
7126,0,0,2.890130007e-05,2.890130007e-05,1,0.5,1.089259473
7126,0,1,3.861755408e-05,3.861755408e-05,1,0.5,1.253829554
7126,0,2,2.011350796e-05,2.011350796e-05,1,0.5,0.9129638027
7126,0,3,2.557719523e-05,2.557719523e-05,1,0.5,1.033495403
7126,0,4,3.10844319e-05,3.10844319e-05,1,0.5,1.130215167
7126,0,5,2.325833274e-05,2.325833274e-05,1,0.5,0.9771679026
7126,0,6,2.595511724e-05,2.595511724e-05,1,0.5,1.035859019
7126,0,7,2.233950505e-05,2.233950505e-05,1,0.5,0.9642107918
7126,0.5,0,2.890130007e-05,7.85618788e-05,0.3678794412,0.2689414214,1.795885262
7126,0.5,1,3.861755408e-05,7.888512311e-05,0.4895416596,0.3286525465,1.792023392
7126,0.5,2,2.011350796e-05,3.087550205e-05,0.6514390575,0.3944675128,1.131140786
7126,0.5,3,2.557719523e-05,2.950495708e-05,0.8668778998,0.4643463292,1.110016881
7126,0.5,4,3.10844319e-05,2.694640704e-05,1.153564995,0.5356536708,1.052301275
7126,0.5,5,2.325833274e-05,1.515138636e-05,1.535063009,0.6055324872,0.788689556
7126,0.5,6,2.595511724e-05,1.270611117e-05,2.04272707,0.6713474535,0.7247621082
7126,0.5,7,2.233950505e-05,8.218244635e-06,2.718281828,0.7310585786,0.5848234077
7126,1,0,2.890130007e-05,0.0002135533276,0.1353352832,0.119202922,2.960914232
7126,1,1,3.861755408e-05,0.0001611407764,0.2396510364,0.1933213698,2.561231571
7126,1,2,2.011350796e-05,4.739584109e-05,0.4243728457,0.2979366301,1.401456962
7126,1,3,2.557719523e-05,3.403588566e-05,0.7514772931,0.4290534031,1.192204119
7126,1,4,3.10844319e-05,2.335924474e-05,1.330712197,0.5709465969,0.9797585499
7126,1,5,2.325833274e-05,9.870204853e-06,2.356418442,0.7020633699,0.6365653375
7126,1,6,2.595511724e-05,6.220170747e-06,4.172733884,0.8066786302,0.5070961433
7126,1,7,2.233950505e-05,3.023323244e-06,7.389056099,0.880797078,0.3547133273
7126,1.5,0,2.890130007e-05,0.0005804981297,0.04978706837,0.04742587318,4.881722275
7126,1.5,1,3.861755408e-05,0.0003291666261,0.1173191661,0.105000585,3.660614694
7126,1.5,2,2.011350796e-05,7.275560245e-05,0.2764530466,0.2165790958,1.736372379
7126,1.5,3,2.557719523e-05,3.926260627e-05,0.6514390575,0.3944675128,1.280476618
7126,1.5,4,3.10844319e-05,2.024961302e-05,1.535063009,0.6055324872,0.9122167189
7126,1.5,5,2.325833274e-05,6.429836947e-06,3.617250785,0.7834209042,0.513783181
7126,1.5,6,2.595511724e-05,3.04503271e-06,8.523756461,0.894999415,0.3548012452
7126,1.5,7,2.233950505e-05,1.112218465e-06,20.08553692,0.9525741268,0.2151445084
7126,2,0,2.890130007e-05,0.001577957517,0.01831563889,0.03,8.048599352
7126,2,1,3.861755408e-05,0.0006723975777,0.05743261927,0.05431326613,5.231897063
7126,2,2,2.011350796e-05,0.000111684434,0.1800923121,0.1526086648,2.151324742
7126,2,3,2.557719523e-05,4.52919682e-05,0.564718122,0.3609072548,1.375284939
7126,2,4,3.10844319e-05,1.755394201e-05,1.770794952,0.6390927452,0.849331034
7126,2,5,2.325833274e-05,4.188646921e-06,5.552707876,0.8473913352,0.4146835235
7126,2,6,2.595511724e-05,1.490670366e-06,17.41170806,0.9456867339,0.2482446875
7126,2,7,2.233950505e-05,4.091623075e-07,54.59815003,0.98201379,0.1304917406
7127,0,0,2.857011949e-05,2.857011949e-05,1,0.5,1.088105698
7127,0,1,3.033338623e-05,3.033338623e-05,1,0.5,1.114560694
7127,0,2,2.985845673e-05,2.985845673e-05,1,0.5,1.117567892
7127,0,3,2.155919468e-05,2.155919468e-05,1,0.5,0.9474763999
7127,0,4,3.102582488e-05,3.102582488e-05,1,0.5,1.134939583
7127,0,5,3.919566425e-05,3.919566425e-05,1,0.5,1.258826977
7127,0,6,2.299844056e-05,2.299844056e-05,1,0.5,0.9708739697
7127,0,7,3.087633836e-05,3.087633836e-05,1,0.5,1.121455247
7127,0.5,0,2.857011949e-05,7.766163666e-05,0.3678794412,0.2689414214,1.79398301
7127,0.5,1,3.033338623e-05,6.196282918e-05,0.4895416596,0.3286525465,1.592974763
7127,0.5,2,2.985845673e-05,4.583461244e-05,0.6514390575,0.3944675128,1.384640464
7127,0.5,3,2.155919468e-05,2.48699323e-05,0.8668778998,0.4643463292,1.017628908
7127,0.5,4,3.102582488e-05,2.689560191e-05,1.153564995,0.5356536708,1.056700003
7127,0.5,5,3.919566425e-05,2.553358658e-05,1.535063009,0.6055324872,1.016021594
7127,0.5,6,2.299844056e-05,1.125869476e-05,2.04272707,0.6713474535,0.6792938538
7127,0.5,7,3.087633836e-05,1.13587701e-05,2.718281828,0.7310585786,0.6801969909
7127,1,0,2.857011949e-05,0.0002111062157,0.1353352832,0.119202922,2.957777947
7127,1,1,3.033338623e-05,0.0001265731485,0.2396510364,0.1933213698,2.276743302
7127,1,2,2.985845673e-05,7.035901811e-05,0.4243728457,0.2979366301,1.715537131
7127,1,3,2.155919468e-05,2.868908333e-05,0.7514772931,0.4290534031,1.092975608
7127,1,4,3.102582488e-05,2.331520289e-05,1.330712197,0.5709465969,0.9838540421
7127,1,5,3.919566425e-05,1.663357558e-05,2.356418442,0.7020633699,0.8200490597
7127,1,6,2.299844056e-05,5.511600117e-06,4.172733884,0.8066786302,0.4752832543
7127,1,7,3.087633836e-05,4.178657997e-06,7.389056099,0.880797078,0.4125603296
7127,1.5,0,2.857011949e-05,0.00057384619,0.04978706837,0.04742587318,4.876551416
7127,1.5,1,3.033338623e-05,0.0002585543968,0.1173191661,0.105000585,3.254012671
7127,1.5,2,2.985845673e-05,0.0001080055261,0.2764530466,0.2165790958,2.125510357
7127,1.5,3,2.155919468e-05,3.309472226e-05,0.6514390575,0.3944675128,1.173901086
7127,1.5,4,3.102582488e-05,2.021143412e-05,1.535063009,0.6055324872,0.9160298793
7127,1.5,5,3.919566425e-05,1.08357608e-05,3.617250785,0.7834209042,0.6618761495
7127,1.5,6,2.299844056e-05,2.698157868e-06,8.523756461,0.894999415,0.3325426405
7127,1.5,7,3.087633836e-05,1.537242369e-06,20.08553692,0.9525741268,0.2502304889
7127,2,0,2.857011949e-05,0.001559875671,0.01831563889,0.03,8.040074047
7127,2,1,3.033338623e-05,0.0005281560655,0.05743261927,0.05431326613,4.650765175
7127,2,2,2.985845673e-05,0.0001657952879,0.1800923121,0.1526086648,2.63345759
7127,2,3,2.155919468e-05,3.817691311e-05,0.564718122,0.3609072548,1.260818402
7127,2,4,3.102582488e-05,1.752084556e-05,1.770794952,0.6390927452,0.8528813257
7127,2,5,3.919566425e-05,7.058837801e-06,5.552707876,0.8473913352,0.5342119866
7127,2,6,2.299844056e-05,1.320860681e-06,17.41170806,0.9456867339,0.2326709531
7127,2,7,3.087633836e-05,5.655198636e-07,54.59815003,0.98201379,0.1517724635
7128,0,0,2.720346939e-05,2.720346939e-05,1,0.5,1.065535727
7128,0,1,3.246357734e-05,3.246357734e-05,1,0.5,1.155239681
7128,0,2,1.98493311e-05,1.98493311e-05,1,0.5,0.9120065123
7128,0,3,2.892577023e-05,2.892577023e-05,1,0.5,1.087785586
7128,0,4,2.966575184e-05,2.966575184e-05,1,0.5,1.10179738
7128,0,5,2.561017551e-05,2.561017551e-05,1,0.5,1.026135451
7128,0,6,4.11910228e-05,4.11910228e-05,1,0.5,1.295686684
7128,0,7,2.351826118e-05,2.351826118e-05,1,0.5,0.9858834597
7128,0.5,0,2.720346939e-05,7.394669651e-05,0.3678794412,0.2689414214,1.756771418
7128,0.5,1,3.246357734e-05,6.631422823e-05,0.4895416596,0.3286525465,1.651114799
7128,0.5,2,1.98493311e-05,3.046997394e-05,0.6514390575,0.3944675128,1.129954725
7128,0.5,3,2.892577023e-05,3.336775598e-05,0.8668778998,0.4643463292,1.168326787
7128,0.5,4,2.966575184e-05,2.571658465e-05,1.153564995,0.5356536708,1.025842532
7128,0.5,5,2.561017551e-05,1.66834686e-05,1.535063009,0.6055324872,0.8282121331
7128,0.5,6,4.11910228e-05,2.016472166e-05,2.04272707,0.6713474535,0.9065563896
7128,0.5,7,2.351826118e-05,8.65188478e-06,2.718281828,0.7310585786,0.5979685452
7128,1,0,2.720346939e-05,0.0002010079614,0.1353352832,0.119202922,2.896426405
7128,1,1,3.246357734e-05,0.0001354618691,0.2396510364,0.1933213698,2.359839369
7128,1,2,1.98493311e-05,4.677332988e-05,0.4243728457,0.2979366301,1.399987461
7128,1,3,2.892577023e-05,3.849187526e-05,0.7514772931,0.4290534031,1.254831374
7128,1,4,2.966575184e-05,2.229313889e-05,1.330712197,0.5709465969,0.955123799
7128,1,5,2.561017551e-05,1.086826306e-05,2.356418442,0.7020633699,0.6684647109
7128,1,6,4.11910228e-05,9.871471307e-06,4.172733884,0.8066786302,0.6342926094
7128,1,7,2.351826118e-05,3.182850538e-06,7.389056099,0.880797078,0.3626862562
7128,1.5,0,2.720346939e-05,0.0005463962889,0.04978706837,0.04742587318,4.775399822
7128,1.5,1,3.246357734e-05,0.0002767116271,0.1173191661,0.105000585,3.372776897
7128,1.5,2,1.98493311e-05,7.180000852e-05,0.2764530466,0.2165790958,1.734551701
7128,1.5,3,2.892577023e-05,4.440287989e-05,0.6514390575,0.3944675128,1.347740885
7128,1.5,4,2.966575184e-05,1.932542942e-05,1.535063009,0.6055324872,0.8892802192
7128,1.5,5,2.561017551e-05,7.080011044e-06,3.617250785,0.7834209042,0.5395297314
7128,1.5,6,4.11910228e-05,4.832496446e-06,8.523756461,0.894999415,0.4437971195
7128,1.5,7,2.351826118e-05,1.170905277e-06,20.08553692,0.9525741268,0.2199803343
7128,2,0,2.720346939e-05,0.001485259103,0.01831563889,0.03,7.873303263
7128,2,1,3.246357734e-05,0.0005652463313,0.05743261927,0.05431326613,4.820507762
7128,2,2,1.98493311e-05,0.0001102175371,0.1800923121,0.1526086648,2.149068965
7128,2,3,2.892577023e-05,5.122160791e-05,0.564718122,0.3609072548,1.447529548
7128,2,4,2.966575184e-05,1.675278766e-05,1.770794952,0.6390927452,0.8279757129
7128,2,5,2.561017551e-05,4.612195722e-06,5.552707876,0.8473913352,0.4354640213
7128,2,6,4.11910228e-05,2.36570833e-06,17.41170806,0.9456867339,0.3105126567
7128,2,7,2.351826118e-05,4.30751979e-07,54.59815003,0.98201379,0.1334248173
7129,0,0,3.200242863e-05,3.200242863e-05,1,0.5,1.151710562
7129,0,1,3.278293662e-05,3.278293662e-05,1,0.5,1.159376923
7129,0,2,3.406578848e-05,3.406578848e-05,1,0.5,1.188233646
7129,0,3,2.266497063e-05,2.266497063e-05,1,0.5,0.971847502
7129,0,4,2.90513831e-05,2.90513831e-05,1,0.5,1.089952989
7129,0,5,2.28852652e-05,2.28852652e-05,1,0.5,0.9749301834
7129,0,6,2.127050962e-05,2.127050962e-05,1,0.5,0.946691378
7129,0,7,3.651037101e-05,3.651037101e-05,1,0.5,1.226376972
7129,0.5,0,3.200242863e-05,8.699162021e-05,0.3678794412,0.2689414214,1.898849701
7129,0.5,1,3.278293662e-05,6.696659207e-05,0.4895416596,0.3286525465,1.657027911
7129,0.5,2,3.406578848e-05,5.229313177e-05,0.6514390575,0.3944675128,1.472193679
7129,0.5,3,2.266497063e-05,2.614551673e-05,0.8668778998,0.4643463292,1.043804481
7129,0.5,4,2.90513831e-05,2.518400197e-05,1.153564995,0.5356536708,1.01481466
7129,0.5,5,2.28852652e-05,1.49083556e-05,1.535063009,0.6055324872,0.7868834531
7129,0.5,6,2.127050962e-05,1.041280058e-05,2.04272707,0.6713474535,0.6623739586
7129,0.5,7,3.651037101e-05,1.343141488e-05,2.718281828,0.7310585786,0.743835234
7129,1,0,3.200242863e-05,0.0002364677404,0.1353352832,0.119202922,3.130673892
7129,1,1,3.278293662e-05,0.0001367944704,0.2396510364,0.1933213698,2.368290626
7129,1,2,3.406578848e-05,8.027325222e-05,0.4243728457,0.2979366301,1.824013516
7129,1,3,2.266497063e-05,3.016055288e-05,0.7514772931,0.4290534031,1.121089259
7129,1,4,2.90513831e-05,2.183145473e-05,1.330712197,0.5709465969,0.9448561582
7129,1,5,2.28852652e-05,9.711885119e-06,2.356418442,0.7020633699,0.6351075998
7129,1,6,2.127050962e-05,5.097499675e-06,4.172733884,0.8066786302,0.4634448683
7129,1,7,3.651037101e-05,4.941141401e-06,7.389056099,0.880797078,0.4511588752
7129,1.5,0,3.200242863e-05,0.0006427859619,0.04978706837,0.04742587318,5.161608638
7129,1.5,1,3.278293662e-05,0.0002794337678,0.1173191661,0.105000585,3.384855771
7129,1.5,2,3.406578848e-05,0.0001232245001,0.2764530466,0.2165790958,2.25991006
7129,1.5,3,2.266497063e-05,3.479215803e-05,0.6514390575,0.3944675128,1.204096311
7129,1.5,4,2.90513831e-05,1.892520563e-05,1.535063009,0.6055324872,0.8797204011
7129,1.5,5,2.28852652e-05,6.326701289e-06,3.617250785,0.7834209042,0.5126066151
7129,1.5,6,2.127050962e-05,2.495438451e-06,8.523756461,0.894999415,0.3242596469
7129,1.5,7,3.651037101e-05,1.817744337e-06,20.08553692,0.9525741268,0.2736416902
7129,2,0,3.200242863e-05,0.0017472734,0.01831563889,0.03,8.510053952
7129,2,1,3.278293662e-05,0.0005708069218,0.05743261927,0.05431326613,4.837771371
7129,2,2,3.406578848e-05,0.000189157372,0.1800923121,0.1526086648,2.799975676
7129,2,3,2.266497063e-05,4.01350156e-05,0.564718122,0.3609072548,1.293249325
7129,2,4,2.90513831e-05,1.640584251e-05,1.770794952,0.6390927452,0.819074922
7129,2,5,2.28852652e-05,4.121460325e-06,5.552707876,0.8473913352,0.4137338963
7129,2,6,2.127050962e-05,1.22162108e-06,17.41170806,0.9456867339,0.2268755699
7129,2,7,3.651037101e-05,6.68710771e-07,54.59815003,0.98201379,0.1659720749
7130,0,0,2.875792762e-05,2.875792762e-05,1,0.5,1.087956211
7130,0,1,2.544904818e-05,2.544904818e-05,1,0.5,1.022773177
7130,0,2,2.030560088e-05,2.030560088e-05,1,0.5,0.9174442964
7130,0,3,3.429975153e-05,3.429975153e-05,1,0.5,1.194277809
7130,0,4,3.596921373e-05,3.596921373e-05,1,0.5,1.214833876
7130,0,5,3.919234862e-05,3.919234862e-05,1,0.5,1.262382153
7130,0,6,2.152955732e-05,2.152955732e-05,1,0.5,0.9420551635
7130,0,7,3.23026405e-05,3.23026405e-05,1,0.5,1.147183418
7130,0.5,0,2.875792762e-05,7.817215208e-05,0.3678794412,0.2689414214,1.793736547
7130,0.5,1,2.544904818e-05,5.198545964e-05,0.4895416596,0.3286525465,1.461788369
7130,0.5,2,2.030560088e-05,3.117037678e-05,0.6514390575,0.3944675128,1.136692013
7130,0.5,3,3.429975153e-05,3.956699269e-05,0.8668778998,0.4643463292,1.282703847
7130,0.5,4,3.596921373e-05,3.118091646e-05,1.153564995,0.5356536708,1.131086605
7130,0.5,5,3.919234862e-05,2.553142664e-05,1.535063009,0.6055324872,1.018891039
7130,0.5,6,2.152955732e-05,1.053961522e-05,2.04272707,0.6713474535,0.6591301266
7130,0.5,7,3.23026405e-05,1.188347734e-05,2.718281828,0.7310585786,0.6958019154
7130,1,0,2.875792762e-05,0.0002124939405,0.1353352832,0.119202922,2.9573716
7130,1,1,2.544904818e-05,0.0001061921057,0.2396510364,0.1933213698,2.089246456
7130,1,2,2.030560088e-05,4.784849239e-05,0.4243728457,0.2979366301,1.408334803
7130,1,3,3.429975153e-05,4.564309772e-05,0.7514772931,0.4290534031,1.377677075
7130,1,4,3.596921373e-05,2.703004737e-05,1.330712197,0.5709465969,1.053112639
7130,1,5,3.919234862e-05,1.663216851e-05,2.356418442,0.7020633699,0.82236504
7130,1,6,2.152955732e-05,5.159580727e-06,4.172733884,0.8066786302,0.4611752482
7130,1,7,3.23026405e-05,4.371687001e-06,7.389056099,0.880797078,0.4220251948
7130,1.5,0,2.875792762e-05,0.0005776184171,0.04978706837,0.04742587318,4.875881462
7130,1.5,1,2.544904818e-05,0.0002169214889,0.1173191661,0.105000585,2.986034672
7130,1.5,2,2.030560088e-05,7.345045071e-05,0.2764530466,0.2165790958,1.744893862
7130,1.5,3,3.429975153e-05,5.265227979e-05,0.6514390575,0.3944675128,1.479682257
7130,1.5,4,3.596921373e-05,2.343175069e-05,1.535063009,0.6055324872,0.980513981
7130,1.5,5,3.919234862e-05,1.083484418e-05,3.617250785,0.7834209042,0.6637454183
7130,1.5,6,2.152955732e-05,2.525829712e-06,8.523756461,0.894999415,0.3226716561
7130,1.5,7,3.23026405e-05,1.608253771e-06,20.08553692,0.9525741268,0.2559712198
7130,2,0,2.875792762e-05,0.001570129647,0.01831563889,0.03,8.03896948
7130,2,1,2.544904818e-05,0.0004431113975,0.05743261927,0.05431326613,4.267760292
7130,2,2,2.030560088e-05,0.0001127510699,0.1800923121,0.1526086648,2.16188266
7130,2,3,3.429975153e-05,6.073782687e-05,0.564718122,0.3609072548,1.589240048
7130,2,4,3.596921373e-05,2.031246683e-05,1.770794952,0.6390927452,0.9129200727
7130,2,5,3.919234862e-05,7.058240681e-06,5.552707876,0.8473913352,0.5357207066
7130,2,6,2.152955732e-05,1.236498869e-06,17.41170806,0.9456867339,0.2257644963
7130,2,7,3.23026405e-05,5.916434985e-07,54.59815003,0.98201379,0.1552543928
7131,0,0,3.31245211e-05,3.31245211e-05,1,0.5,1.167291156
7131,0,1,5.225263885e-05,5.225263885e-05,1,0.5,1.465905844
7131,0,2,3.586702743e-05,3.586702743e-05,1,0.5,1.209459414
7131,0,3,2.283430794e-05,2.283430794e-05,1,0.5,0.9731733746
7131,0,4,3.363246503e-05,3.363246503e-05,1,0.5,1.171173199
7131,0,5,2.077228851e-05,2.077228851e-05,1,0.5,0.9203385289
7131,0,6,2.642744488e-05,2.642744488e-05,1,0.5,1.039978159
7131,0,7,2.655044655e-05,2.655044655e-05,1,0.5,1.043520041
7131,0.5,0,3.31245211e-05,9.004178379e-05,0.3678794412,0.2689414214,1.924537758
7131,0.5,1,5.225263885e-05,0.0001067378799,0.4895416596,0.3286525465,2.095131316
7131,0.5,2,3.586702743e-05,5.505814706e-05,0.6514390575,0.3944675128,1.498491909
7131,0.5,3,2.283430794e-05,2.634085832e-05,0.8668778998,0.4643463292,1.045228524
7131,0.5,4,3.363246503e-05,2.915524065e-05,1.153564995,0.5356536708,1.090435774
7131,0.5,5,2.077228851e-05,1.353188005e-05,1.535063009,0.6055324872,0.7428215599
