sweep,config_id,epoch,split,accuracy,strategy,core_type,use_shunting,rule_variant,error_broadcast_mode,dataset,seed
sweep_neurips_mlp_local_learning_20260219163529,config_29,24,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,24,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,25,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,25,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,25,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,26,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,26,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,26,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,27,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,27,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,27,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,28,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,28,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,28,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,29,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,29,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,29,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,3,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,3,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,3,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,30,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,30,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,30,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,4,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,4,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,4,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,5,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,5,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,5,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,6,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,6,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,6,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,7,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,7,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,7,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,8,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,8,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,8,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,9,train,0.11216666549444199,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,9,valid,0.11238888651132584,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_29,9,test,0.11349999904632568,local_ca,dendritic_additive,,5f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_3,1,train,0.16883333027362823,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,1,valid,0.1646111011505127,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,1,test,0.16659998893737793,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,10,train,0.42149999737739563,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,10,valid,0.42181479930877686,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,10,test,0.4277999997138977,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,11,train,0.4308333396911621,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,11,valid,0.4297407269477844,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,11,test,0.43549999594688416,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,12,train,0.43849998712539673,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,12,valid,0.4371851682662964,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,12,test,0.4424999952316284,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,13,train,0.445333331823349,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,13,valid,0.44377776980400085,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,13,test,0.44749999046325684,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,14,train,0.4516666531562805,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,14,valid,0.4503333270549774,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,14,test,0.4530999958515167,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,15,train,0.45499998331069946,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,15,valid,0.45451849699020386,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,15,test,0.45799997448921204,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,16,train,0.460999995470047,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,16,valid,0.4592962861061096,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,16,test,0.4634999930858612,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,17,train,0.4634999930858612,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,17,valid,0.4641481339931488,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,17,test,0.4684999883174896,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,18,train,0.4663333296775818,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,18,valid,0.4667407274246216,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,18,test,0.4712999761104584,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,19,train,0.46933332085609436,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,19,valid,0.471018522977829,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,19,test,0.47360000014305115,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,2,train,0.2436666637659073,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,2,valid,0.2424073964357376,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,2,test,0.24869999289512634,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,20,train,0.47183331847190857,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,20,valid,0.4738333225250244,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,20,test,0.4777999818325043,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,21,train,0.47466665506362915,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,21,valid,0.47699999809265137,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,21,test,0.47939997911453247,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,22,train,0.47733333706855774,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,22,valid,0.4797407388687134,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,22,test,0.4828999936580658,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,23,train,0.47749999165534973,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,23,valid,0.4823518395423889,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,23,test,0.48399999737739563,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,24,train,0.48100000619888306,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,24,valid,0.4844629466533661,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,24,test,0.48829999566078186,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,25,train,0.48383334279060364,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,25,valid,0.4865925908088684,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,25,test,0.4893999993801117,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,26,train,0.48616665601730347,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,26,valid,0.4889814853668213,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,26,test,0.49149999022483826,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,27,train,0.4873333275318146,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,27,valid,0.4911481440067291,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,27,test,0.4949999749660492,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,28,train,0.4898333251476288,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,28,valid,0.4933333098888397,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,28,test,0.4958999752998352,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,29,train,0.49266666173934937,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,29,valid,0.4950370192527771,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,29,test,0.49779999256134033,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,3,train,0.29233333468437195,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,3,valid,0.2895370423793793,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,3,test,0.2921999990940094,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,30,train,0.4934999942779541,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,30,valid,0.4968148171901703,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,30,test,0.5002999901771545,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,4,train,0.32350000739097595,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,4,valid,0.3225555419921875,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,4,test,0.32339999079704285,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,5,train,0.35066667199134827,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,5,valid,0.3505370318889618,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,5,test,0.3547999858856201,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,6,train,0.36516666412353516,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,6,valid,0.3715185225009918,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,6,test,0.3752000033855438,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,7,train,0.3858333230018616,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,7,valid,0.38535183668136597,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,7,test,0.3893999755382538,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,8,train,0.40066665410995483,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,8,valid,0.4040185213088989,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,8,test,0.4090999960899353,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,9,train,0.4111666679382324,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,9,valid,0.41224074363708496,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_3,9,test,0.41929998993873596,local_ca,point_mlp,,3f,per_soma,mnist,45
sweep_neurips_mlp_local_learning_20260219163529,config_4,1,train,0.1770000010728836,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,1,valid,0.16862963140010834,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,1,test,0.16679999232292175,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,10,train,0.3646666705608368,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,10,valid,0.35927778482437134,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,10,test,0.3473999798297882,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,11,train,0.36933332681655884,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,11,valid,0.3634259104728699,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,11,test,0.35259997844696045,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,12,train,0.3778333365917206,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,12,valid,0.3698703646659851,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,12,test,0.359499990940094,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,13,train,0.3803333342075348,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,13,valid,0.3720555603504181,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,13,test,0.3625999987125397,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,14,train,0.38350000977516174,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,14,valid,0.3752036988735199,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,14,test,0.36640000343322754,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,15,train,0.38883334398269653,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,15,valid,0.3794444501399994,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,15,test,0.36910000443458557,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,16,train,0.39283332228660583,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,16,valid,0.38135185837745667,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,16,test,0.3750999867916107,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,17,train,0.3948333263397217,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,17,valid,0.38316667079925537,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,17,test,0.376800000667572,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,18,train,0.3969999849796295,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,18,valid,0.3861481249332428,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,18,test,0.3799999952316284,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,19,train,0.398333340883255,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,19,valid,0.38846296072006226,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,19,test,0.3828999996185303,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,2,train,0.21699999272823334,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,2,valid,0.21468518674373627,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,2,test,0.20809999108314514,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,20,train,0.40166667103767395,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,20,valid,0.3906296193599701,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,20,test,0.38419997692108154,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,21,train,0.40166667103767395,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,21,valid,0.39246296882629395,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,21,test,0.3880999982357025,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,22,train,0.40566664934158325,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,22,valid,0.3937036991119385,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,22,test,0.38830000162124634,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,23,train,0.40533334016799927,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,23,valid,0.395759254693985,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,23,test,0.39249998331069946,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,24,train,0.4073333144187927,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,24,valid,0.3970555365085602,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,24,test,0.39319998025894165,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,25,train,0.40833333134651184,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,25,valid,0.399314820766449,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,25,test,0.39579999446868896,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,26,train,0.40950000286102295,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,26,valid,0.40122219920158386,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,26,test,0.3978999853134155,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,27,train,0.4128333330154419,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,27,valid,0.4030555486679077,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,27,test,0.3969999849796295,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,28,train,0.41366666555404663,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,28,valid,0.40449997782707214,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,28,test,0.3991999924182892,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,29,train,0.41466665267944336,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,29,valid,0.4048888683319092,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,29,test,0.40129998326301575,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,3,train,0.23849999904632568,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,3,valid,0.23472221195697784,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,3,test,0.22869999706745148,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,30,train,0.4151666760444641,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,30,valid,0.40659257769584656,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,30,test,0.40119999647140503,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,4,train,0.25583332777023315,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,4,valid,0.2538703680038452,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,4,test,0.24479998648166656,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,5,train,0.2849999964237213,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,5,valid,0.28374072909355164,local_ca,point_mlp,,3f,per_soma,mnist,46
sweep_neurips_mlp_local_learning_20260219163529,config_4,5,test,0.27160000801086426,local_ca,point_mlp,,3f,per_soma,mnist,46
