sensitivity,model,task,optimizer,contrast,seed,difference
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211206,-0.00984301751462291
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211207,0.5763372819861301
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211208,0.7553717238758949
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211209,0.23326612459562746
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211210,0.3800254350858013
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211211,0.3548256642094463
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211212,0.5557732359010007
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211213,0.7331805863779695
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211214,0.18242236173177528
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211215,0.7770297323884707
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211216,0.2757904597285137
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211217,0.23907522609759413
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211218,0.7617904850817293
common_rate,algebraic,nested,sgd,sign_broadcast minus exact,211219,0.7281910027166814
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211200,0.015399514519561897
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211201,-0.25787870359653153
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211202,-0.16355834417188342
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211203,-0.011510015486286829
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211204,-0.002845126266938891
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211205,0.00524289939908662
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211206,0.005000534106002874
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211207,-0.028869793310836833
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211208,0.009699822627427634
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211209,0.00888458989183083
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211210,0.000602305375332568
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211211,-0.023498749698641075
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211212,-0.27345981732828484
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211213,0.07531775318049305
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211214,-0.22589594760756737
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211215,-0.267501773606581
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211216,0.00482713954449232
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211217,-0.1180615026711036
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211218,-0.006084778890209974
common_rate,algebraic,nested,sgd,unit_broadcast minus calibrated_broadcast,211219,-0.1647008346467138
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211200,0.8636738997152288
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211201,0.9831475741600608
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211202,0.3874842681789843
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211203,0.5029773344827468
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211204,0.9362276150729103
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211205,0.9617452667925531
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211206,0.8887310008040897
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211207,0.981115684266474
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211208,0.9916041317255961
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211209,-0.0205329827031564
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211210,1.001219099582361
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211211,0.9687745421643349
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211212,0.9359918724424023
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211213,0.9561193162955477
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211214,0.08021209516745675
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211215,0.9872587469267534
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211216,1.004036858943309
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211217,0.9936984591950149
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211218,0.908282219906088
common_rate,algebraic,quartet,adam,unit_broadcast minus exact,211219,1.0204097781354542
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211200,0.9313889650995518
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211201,1.0102671397027494
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211202,0.4262425992488279
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211203,0.8480409492120006
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211204,0.8499896410108274
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211205,0.9683142625089528
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211206,0.9368808740599741
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211207,1.0158850163120694
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211208,0.9911103294899812
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211209,0.00462654368187132
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211210,0.9481163514891453
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211211,0.9702946183531028
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211212,0.87873936659652
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211213,0.7485311815154099
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211214,0.5101930967478461
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211215,0.991489700156014
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211216,1.002294360048694
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211217,1.001370701878581
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211218,0.9922950840445193
common_rate,algebraic,quartet,adam,calibrated_broadcast minus exact,211219,0.665941275482749
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211200,0.9313889978568912
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211201,1.0102670800964193
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211202,0.42624261573844957
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211203,0.8480403247613496
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211204,0.8499896194442765
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211205,0.9683142819834708
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211206,0.9368809002628757
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211207,1.0158850084847668
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211208,0.9911103362456903
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211209,0.004626543980368769
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211210,0.9481163717459302
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211211,0.9702946121819526
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211212,0.8787381662701343
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211213,0.7485311554455945
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211214,0.5101932169470913
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211215,0.9914897132821544
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211216,1.0022943624707108
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211217,1.0013707648732642
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211218,0.992295085501038
common_rate,algebraic,quartet,adam,sign_broadcast minus exact,211219,0.6659405605300331
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211200,-0.06771506538432304
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211201,-0.027119565542688573
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211202,-0.03875833106984361
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211203,-0.34506361472925373
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211204,0.08623797406208289
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211205,-0.006568995716399684
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211206,-0.04814987325588438
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211207,-0.034769332045595513
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211208,0.0004938022356149041
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211209,-0.02515952638502772
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211210,0.0531027480932158
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211211,-0.001520076188767927
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211212,0.05725250584588237
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211213,0.20758813478013782
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211214,-0.4299810015803893
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211215,-0.004230953229260592
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211216,0.0017424988946150854
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211217,-0.007672242683566033
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211218,-0.08401286413843123
common_rate,algebraic,quartet,adam,unit_broadcast minus calibrated_broadcast,211219,0.35446850265270524
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211200,0.8397823515533674
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211201,0.9900231874208066
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211202,1.0210620119334803
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211203,0.5068566430050405
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211204,0.972655197898425
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211205,0.9702021094657686
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211206,8.969990806430904
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211207,0.969198064731142
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211208,0.9943605560742337
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211209,0.019078192997904697
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211210,0.852168249237552
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211211,0.847519751371046
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211212,0.48933735114180044
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211213,0.99760397636735
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211214,0.26819224617553294
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211215,0.48176302178439023
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211216,0.4923854860564405
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211217,3.1662364656635953
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211218,0.4766914141419466
common_rate,algebraic,quartet,sgd,unit_broadcast minus exact,211219,0.7210356194940293
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211200,0.5276559607493051
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211201,0.9065215183264245
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211202,0.9977467023965245
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211203,0.7772455389649675
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211204,0.970902264566764
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211205,0.9546111044292249
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211206,0.7875841639681178
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211207,1.0001992359806764
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211208,0.9746808179663207
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211209,0.024501469027847556
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211210,0.13406923985115493
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211211,0.8629873484520916
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211212,0.5070831283074373
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211213,0.6661016087986954
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211214,0.5127917425215626
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211215,0.4591632400160772
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211216,0.47007364404251284
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211217,0.34894072135476817
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211218,0.4861554240342937
common_rate,algebraic,quartet,sgd,calibrated_broadcast minus exact,211219,0.7411929307107028
common_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211200,0.6953292841700631
common_rate,algebraic,quartet,sgd,sign_broadcast minus exact,211201,1.0029851598114365
