seed,condition_id,architecture,feedback_family,budget_k,route_rank,objective_smoothness,retained_signal_inner_product,retained_signal_fraction,operator_gradient_norm_sq,admitted_gradient_noise,exact_gradient_noise,noise_retention_fraction,gradient_estimator_mse,full_stochastic_gradient_mse,projected_estimator_better,optimal_bound_step,maximum_guaranteed_decrease,spectral_capture,pca_rank_upper_bound,morphology_regret,route_gram_condition,route_coherence,minibatches_per_seed,minibatch_size
4216,degree_depth_matched_rewired_tree__random_rank_k__k4,degree_depth_matched_rewired_tree,random_rank_k,4,4,0.5963993589,1.757682883,0.8812046559,2.247779598,2.632270931,2.703643352,0.9736013921,3.359321164,2.703643352,False,0.6039194776,0.5307494643,0.5034695708,0.515058089,0.01158851816,2.100832775,0.8719463494,64,64
4216,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k4,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,4,4,0.5963993589,0.999681368,0.5011847611,0.999681368,1.33282305,2.703643352,0.4929729542,2.327778083,2.703643352,True,0.7186243929,0.3591977081,0.5100294156,0.515058089,0.005028673376,1,0,64,64
4216,degree_depth_matched_rewired_tree__correct_ancestry_subtrees__k8,degree_depth_matched_rewired_tree,correct_ancestry_subtrees,8,8,0.5963993589,1.994636401,1,1.994636401,2.703643352,2.703643352,1,2.703643352,2.703643352,False,0.7118487057,0.7099396701,1,1,0,1,0,64,64
4216,degree_depth_matched_rewired_tree__within_neuron_route_derangement__k8,degree_depth_matched_rewired_tree,within_neuron_route_derangement,8,8,0.5963993589,-1.256743013,-0.6300612045,0.9622864705,2.615837304,2.703643352,0.9675230655,8.086246202,2.703643352,False,0,0,1,1,0,1,0,64,64
4216,degree_depth_matched_rewired_tree__depth_interleaved_bins__k8,degree_depth_matched_rewired_tree,depth_interleaved_bins,8,8,0.5963993589,1.994636401,1,1.994636401,2.703643352,2.703643352,1,2.703643352,2.703643352,False,0.7118487057,0.7099396701,1,1,0,1,0,64,64
4216,degree_depth_matched_rewired_tree__random_sparse_matched__k8,degree_depth_matched_rewired_tree,random_sparse_matched,8,8,0.5963993589,1.994636401,1,1.994636401,2.703643352,2.703643352,1,2.703643352,2.703643352,False,0.7118487057,0.7099396701,1,1,0,1,0,64,64
4216,degree_depth_matched_rewired_tree__random_rank_k__k8,degree_depth_matched_rewired_tree,random_rank_k,8,8,0.5963993589,1.994636401,1,1.994636401,2.703643352,2.703643352,1,2.703643352,2.703643352,True,0.7118487057,0.7099396701,1,1,0,1,0,64,64
4216,degree_depth_matched_rewired_tree__learned_rank_k_upper_bound__k8,degree_depth_matched_rewired_tree,learned_rank_k_upper_bound,8,8,0.5963993589,1.994636401,1,1.994636401,2.703643352,2.703643352,1,2.703643352,2.703643352,False,0.7118487057,0.7099396701,1,1,0,1,0,64,64
4216,degree_depth_matched_rewired_tree__neuron_indexed_shared__k1,degree_depth_matched_rewired_tree,neuron_indexed_shared,1,1,0.5963993589,-2.117435324,-1.061564566,2.517151079,2.616650205,2.703643352,0.9678237343,11.36330833,2.703643352,False,0,0,0.125,0.1331839676,0.008183967581,1,0,64,64
4216,degree_depth_matched_rewired_tree__exact_compartment_transport__k8,degree_depth_matched_rewired_tree,exact_compartment_transport,8,8,0.5963993589,1.994636401,1,1.994636401,2.703643352,2.703643352,1,2.703643352,2.703643352,False,0.7118487057,0.7099396701,1,1,0,1,0,64,64
4216,degree_depth_matched_rewired_tree__backpropagation__k8,degree_depth_matched_rewired_tree,backpropagation,8,8,0.5963993589,1.994636401,1,1.994636401,2.703643352,2.703643352,1,2.703643352,2.703643352,False,0.7118487057,0.7099396701,1,1,0,1,0,64,64
4217,dendritic_tree__correct_ancestry_subtrees__k1,dendritic_tree,correct_ancestry_subtrees,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,dendritic_tree__within_neuron_route_derangement__k1,dendritic_tree,within_neuron_route_derangement,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,dendritic_tree__depth_interleaved_bins__k1,dendritic_tree,depth_interleaved_bins,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,dendritic_tree__random_sparse_matched__k1,dendritic_tree,random_sparse_matched,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,dendritic_tree__random_rank_k__k1,dendritic_tree,random_rank_k,1,1,0.6227225335,-0.7744851545,-0.3750218097,1.030081461,2.37576522,2.536468844,0.9366427765,7.019990627,2.536468844,False,0,0,0.1259290899,0.1342979707,0.008368880844,1,1,64,64
4217,dendritic_tree__learned_rank_k_upper_bound__k1,dendritic_tree,learned_rank_k_upper_bound,1,1,0.6227225335,0.3639005787,0.176208224,0.3639005787,0.3669306876,2.536468844,0.1446620125,2.068203745,2.536468844,True,0.7995967976,0.1454868687,0.1342979707,0.1342979707,0,1,0,64,64
4217,dendritic_tree__correct_ancestry_subtrees__k2,dendritic_tree,correct_ancestry_subtrees,2,2,0.6227225335,-0.01501794799,-0.007272002571,0.07260994228,2.348252663,2.536468844,0.9257959815,4.516072137,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,dendritic_tree__within_neuron_route_derangement__k2,dendritic_tree,within_neuron_route_derangement,2,2,0.6227225335,-2.912569131,-1.410326512,4.487871863,2.545332623,2.536468844,1.003494535,14.92351638,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,dendritic_tree__depth_interleaved_bins__k2,dendritic_tree,depth_interleaved_bins,2,2,0.6227225335,-0.9495336693,-0.459783939,0.6055434504,2.548525844,2.536468844,1.004753459,7.118310269,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,dendritic_tree__random_sparse_matched__k2,dendritic_tree,random_sparse_matched,2,2,0.6227225335,-0.6388707028,-0.3093544734,0.4254077065,2.537112745,2.536468844,1.000253857,6.305435493,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,dendritic_tree__random_rank_k__k2,dendritic_tree,random_rank_k,2,2,0.6227225335,1.568586034,0.7595419613,1.900484937,2.502262448,2.536468844,0.9865141669,3.330748954,2.536468844,False,0.5721237742,0.4487126809,0.2464583059,0.2622186523,0.01576034642,1.56017415,0.9999538484,64,64
4217,dendritic_tree__learned_rank_k_upper_bound__k2,dendritic_tree,learned_rank_k_upper_bound,2,2,0.6227225335,0.585829039,0.2836705973,0.585829039,0.7270851925,2.536468844,0.2866525226,2.20642979,2.536468844,True,0.7165392064,0.2098847373,0.2622186523,0.2622186523,-5.551115123e-17,1,0,64,64
4217,dendritic_tree__correct_ancestry_subtrees__k4,dendritic_tree,correct_ancestry_subtrees,4,4,0.6227225335,1.278135587,0.6188998176,0.82461957,2.409746754,2.536468844,0.9500399582,2.743268787,2.536468844,False,0.634589876,0.4055459518,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,dendritic_tree__within_neuron_route_derangement__k4,dendritic_tree,within_neuron_route_derangement,4,4,0.6227225335,-1.735499966,-0.8403651564,1.704799631,2.48455878,2.536468844,0.9795345155,9.725531979,2.536468844,False,0,0,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,dendritic_tree__depth_interleaved_bins__k4,dendritic_tree,depth_interleaved_bins,4,4,0.6227225335,0.3936379944,0.1906076988,0.1428669692,2.627273776,2.536468844,1.035799743,4.048038392,2.536468844,False,0.2281920942,0.04491253916,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,dendritic_tree__random_sparse_matched__k4,dendritic_tree,random_sparse_matched,4,4,0.6227225335,0.5984167006,0.2897658048,0.2655295327,2.549023029,2.536468844,1.004949474,3.682892797,2.536468844,False,0.3414284926,0.102158256,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,dendritic_tree__random_rank_k__k4,dendritic_tree,random_rank_k,4,4,0.6227225335,1.290065052,0.6246763128,1.166478916,2.498002424,2.536468844,0.984834657,3.149524871,2.536468844,False,0.5653332312,0.3646583223,0.4981482319,0.5152645362,0.01711630425,1.696150103,0.8520839821,64,64
4217,dendritic_tree__learned_rank_k_upper_bound__k4,dendritic_tree,learned_rank_k_upper_bound,4,4,0.6227225335,1.17101133,0.5670280259,1.17101133,1.348890376,2.536468844,0.5317985195,2.243052682,2.536468844,True,0.746247545,0.4369321651,0.5152645362,0.5152645362,0,1,0,64,64
4217,dendritic_tree__correct_ancestry_subtrees__k8,dendritic_tree,correct_ancestry_subtrees,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,dendritic_tree__within_neuron_route_derangement__k8,dendritic_tree,within_neuron_route_derangement,8,8,0.6227225335,-0.7823028528,-0.3788073017,0.5015808458,2.512000094,2.536468844,0.9903532227,6.643360281,2.536468844,False,0,0,1,1,0,1,0,64,64
4217,dendritic_tree__depth_interleaved_bins__k8,dendritic_tree,depth_interleaved_bins,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,dendritic_tree__random_sparse_matched__k8,dendritic_tree,random_sparse_matched,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,dendritic_tree__random_rank_k__k8,dendritic_tree,random_rank_k,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,True,0.7206910314,0.7441760589,1,1,-2.220446049e-16,1,0,64,64
4217,dendritic_tree__learned_rank_k_upper_bound__k8,dendritic_tree,learned_rank_k_upper_bound,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,dendritic_tree__neuron_indexed_shared__k1,dendritic_tree,neuron_indexed_shared,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,dendritic_tree__exact_compartment_transport__k8,dendritic_tree,exact_compartment_transport,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,dendritic_tree__backpropagation__k8,dendritic_tree,backpropagation,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,point_neuron_explicit_gating__correct_ancestry_subtrees__k1,point_neuron_explicit_gating,correct_ancestry_subtrees,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,point_neuron_explicit_gating__within_neuron_route_derangement__k1,point_neuron_explicit_gating,within_neuron_route_derangement,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,point_neuron_explicit_gating__depth_interleaved_bins__k1,point_neuron_explicit_gating,depth_interleaved_bins,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,point_neuron_explicit_gating__random_sparse_matched__k1,point_neuron_explicit_gating,random_sparse_matched,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,point_neuron_explicit_gating__random_rank_k__k1,point_neuron_explicit_gating,random_rank_k,1,1,0.6227225335,-0.7744851545,-0.3750218097,1.030081461,2.37576522,2.536468844,0.9366427765,7.019990627,2.536468844,False,0,0,0.1259290899,0.1342979707,0.008368880844,1,1,64,64
4217,point_neuron_explicit_gating__learned_rank_k_upper_bound__k1,point_neuron_explicit_gating,learned_rank_k_upper_bound,1,1,0.6227225335,0.3639005787,0.176208224,0.3639005787,0.3669306876,2.536468844,0.1446620125,2.068203745,2.536468844,True,0.7995967976,0.1454868687,0.1342979707,0.1342979707,0,1,0,64,64
4217,point_neuron_explicit_gating__correct_ancestry_subtrees__k2,point_neuron_explicit_gating,correct_ancestry_subtrees,2,2,0.6227225335,-0.01501794799,-0.007272002571,0.07260994228,2.348252663,2.536468844,0.9257959815,4.516072137,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,point_neuron_explicit_gating__within_neuron_route_derangement__k2,point_neuron_explicit_gating,within_neuron_route_derangement,2,2,0.6227225335,-2.912569131,-1.410326512,4.487871863,2.545332623,2.536468844,1.003494535,14.92351638,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,point_neuron_explicit_gating__depth_interleaved_bins__k2,point_neuron_explicit_gating,depth_interleaved_bins,2,2,0.6227225335,-0.9495336693,-0.459783939,0.6055434504,2.548525844,2.536468844,1.004753459,7.118310269,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,point_neuron_explicit_gating__random_sparse_matched__k2,point_neuron_explicit_gating,random_sparse_matched,2,2,0.6227225335,-0.6388707028,-0.3093544734,0.4254077065,2.537112745,2.536468844,1.000253857,6.305435493,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,point_neuron_explicit_gating__random_rank_k__k2,point_neuron_explicit_gating,random_rank_k,2,2,0.6227225335,1.568586034,0.7595419613,1.900484937,2.502262448,2.536468844,0.9865141669,3.330748954,2.536468844,False,0.5721237742,0.4487126809,0.2464583059,0.2622186523,0.01576034642,1.56017415,0.9999538484,64,64
4217,point_neuron_explicit_gating__learned_rank_k_upper_bound__k2,point_neuron_explicit_gating,learned_rank_k_upper_bound,2,2,0.6227225335,0.585829039,0.2836705973,0.585829039,0.7270851925,2.536468844,0.2866525226,2.20642979,2.536468844,True,0.7165392064,0.2098847373,0.2622186523,0.2622186523,-5.551115123e-17,1,0,64,64
4217,point_neuron_explicit_gating__correct_ancestry_subtrees__k4,point_neuron_explicit_gating,correct_ancestry_subtrees,4,4,0.6227225335,1.278135587,0.6188998176,0.82461957,2.409746754,2.536468844,0.9500399582,2.743268787,2.536468844,False,0.634589876,0.4055459518,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,point_neuron_explicit_gating__within_neuron_route_derangement__k4,point_neuron_explicit_gating,within_neuron_route_derangement,4,4,0.6227225335,-1.735499966,-0.8403651564,1.704799631,2.48455878,2.536468844,0.9795345155,9.725531979,2.536468844,False,0,0,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,point_neuron_explicit_gating__depth_interleaved_bins__k4,point_neuron_explicit_gating,depth_interleaved_bins,4,4,0.6227225335,0.3936379944,0.1906076988,0.1428669692,2.627273776,2.536468844,1.035799743,4.048038392,2.536468844,False,0.2281920942,0.04491253916,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,point_neuron_explicit_gating__random_sparse_matched__k4,point_neuron_explicit_gating,random_sparse_matched,4,4,0.6227225335,0.5984167006,0.2897658048,0.2655295327,2.549023029,2.536468844,1.004949474,3.682892797,2.536468844,False,0.3414284926,0.102158256,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,point_neuron_explicit_gating__random_rank_k__k4,point_neuron_explicit_gating,random_rank_k,4,4,0.6227225335,1.290065052,0.6246763128,1.166478916,2.498002424,2.536468844,0.984834657,3.149524871,2.536468844,False,0.5653332312,0.3646583223,0.4981482319,0.5152645362,0.01711630425,1.696150103,0.8520839821,64,64
4217,point_neuron_explicit_gating__learned_rank_k_upper_bound__k4,point_neuron_explicit_gating,learned_rank_k_upper_bound,4,4,0.6227225335,1.17101133,0.5670280259,1.17101133,1.348890376,2.536468844,0.5317985195,2.243052682,2.536468844,True,0.746247545,0.4369321651,0.5152645362,0.5152645362,0,1,0,64,64
4217,point_neuron_explicit_gating__correct_ancestry_subtrees__k8,point_neuron_explicit_gating,correct_ancestry_subtrees,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,point_neuron_explicit_gating__within_neuron_route_derangement__k8,point_neuron_explicit_gating,within_neuron_route_derangement,8,8,0.6227225335,-0.7823028528,-0.3788073017,0.5015808458,2.512000094,2.536468844,0.9903532227,6.643360281,2.536468844,False,0,0,1,1,0,1,0,64,64
4217,point_neuron_explicit_gating__depth_interleaved_bins__k8,point_neuron_explicit_gating,depth_interleaved_bins,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,point_neuron_explicit_gating__random_sparse_matched__k8,point_neuron_explicit_gating,random_sparse_matched,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,point_neuron_explicit_gating__random_rank_k__k8,point_neuron_explicit_gating,random_rank_k,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,True,0.7206910314,0.7441760589,1,1,-2.220446049e-16,1,0,64,64
4217,point_neuron_explicit_gating__learned_rank_k_upper_bound__k8,point_neuron_explicit_gating,learned_rank_k_upper_bound,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,point_neuron_explicit_gating__neuron_indexed_shared__k1,point_neuron_explicit_gating,neuron_indexed_shared,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,point_neuron_explicit_gating__exact_compartment_transport__k8,point_neuron_explicit_gating,exact_compartment_transport,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,point_neuron_explicit_gating__backpropagation__k8,point_neuron_explicit_gating,backpropagation,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,flat_compartment__correct_ancestry_subtrees__k1,flat_compartment,correct_ancestry_subtrees,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,flat_compartment__within_neuron_route_derangement__k1,flat_compartment,within_neuron_route_derangement,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,flat_compartment__depth_interleaved_bins__k1,flat_compartment,depth_interleaved_bins,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,flat_compartment__random_sparse_matched__k1,flat_compartment,random_sparse_matched,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,flat_compartment__random_rank_k__k1,flat_compartment,random_rank_k,1,1,0.6227225335,-0.7744851545,-0.3750218097,1.030081461,2.37576522,2.536468844,0.9366427765,7.019990627,2.536468844,False,0,0,0.1259290899,0.1342979707,0.008368880844,1,1,64,64
4217,flat_compartment__learned_rank_k_upper_bound__k1,flat_compartment,learned_rank_k_upper_bound,1,1,0.6227225335,0.3639005787,0.176208224,0.3639005787,0.3669306876,2.536468844,0.1446620125,2.068203745,2.536468844,True,0.7995967976,0.1454868687,0.1342979707,0.1342979707,0,1,0,64,64
4217,flat_compartment__correct_ancestry_subtrees__k2,flat_compartment,correct_ancestry_subtrees,2,2,0.6227225335,-0.01501794799,-0.007272002571,0.07260994228,2.348252663,2.536468844,0.9257959815,4.516072137,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,flat_compartment__within_neuron_route_derangement__k2,flat_compartment,within_neuron_route_derangement,2,2,0.6227225335,-2.912569131,-1.410326512,4.487871863,2.545332623,2.536468844,1.003494535,14.92351638,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,flat_compartment__depth_interleaved_bins__k2,flat_compartment,depth_interleaved_bins,2,2,0.6227225335,-0.9495336693,-0.459783939,0.6055434504,2.548525844,2.536468844,1.004753459,7.118310269,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,flat_compartment__random_sparse_matched__k2,flat_compartment,random_sparse_matched,2,2,0.6227225335,-0.6388707028,-0.3093544734,0.4254077065,2.537112745,2.536468844,1.000253857,6.305435493,2.536468844,False,0,0,0.25,0.2622186523,0.01221865233,1,0,64,64
4217,flat_compartment__random_rank_k__k2,flat_compartment,random_rank_k,2,2,0.6227225335,1.568586034,0.7595419613,1.900484937,2.502262448,2.536468844,0.9865141669,3.330748954,2.536468844,False,0.5721237742,0.4487126809,0.2464583059,0.2622186523,0.01576034642,1.56017415,0.9999538484,64,64
4217,flat_compartment__learned_rank_k_upper_bound__k2,flat_compartment,learned_rank_k_upper_bound,2,2,0.6227225335,0.585829039,0.2836705973,0.585829039,0.7270851925,2.536468844,0.2866525226,2.20642979,2.536468844,True,0.7165392064,0.2098847373,0.2622186523,0.2622186523,-5.551115123e-17,1,0,64,64
4217,flat_compartment__correct_ancestry_subtrees__k4,flat_compartment,correct_ancestry_subtrees,4,4,0.6227225335,1.278135587,0.6188998176,0.82461957,2.409746754,2.536468844,0.9500399582,2.743268787,2.536468844,False,0.634589876,0.4055459518,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,flat_compartment__within_neuron_route_derangement__k4,flat_compartment,within_neuron_route_derangement,4,4,0.6227225335,-1.735499966,-0.8403651564,1.704799631,2.48455878,2.536468844,0.9795345155,9.725531979,2.536468844,False,0,0,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,flat_compartment__depth_interleaved_bins__k4,flat_compartment,depth_interleaved_bins,4,4,0.6227225335,0.3936379944,0.1906076988,0.1428669692,2.627273776,2.536468844,1.035799743,4.048038392,2.536468844,False,0.2281920942,0.04491253916,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,flat_compartment__random_sparse_matched__k4,flat_compartment,random_sparse_matched,4,4,0.6227225335,0.5984167006,0.2897658048,0.2655295327,2.549023029,2.536468844,1.004949474,3.682892797,2.536468844,False,0.3414284926,0.102158256,0.5,0.5152645362,0.01526453619,1,0,64,64
4217,flat_compartment__random_rank_k__k4,flat_compartment,random_rank_k,4,4,0.6227225335,1.290065052,0.6246763128,1.166478916,2.498002424,2.536468844,0.984834657,3.149524871,2.536468844,False,0.5653332312,0.3646583223,0.4981482319,0.5152645362,0.01711630425,1.696150103,0.8520839821,64,64
4217,flat_compartment__learned_rank_k_upper_bound__k4,flat_compartment,learned_rank_k_upper_bound,4,4,0.6227225335,1.17101133,0.5670280259,1.17101133,1.348890376,2.536468844,0.5317985195,2.243052682,2.536468844,True,0.746247545,0.4369321651,0.5152645362,0.5152645362,0,1,0,64,64
4217,flat_compartment__correct_ancestry_subtrees__k8,flat_compartment,correct_ancestry_subtrees,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,flat_compartment__within_neuron_route_derangement__k8,flat_compartment,within_neuron_route_derangement,8,8,0.6227225335,-0.7823028528,-0.3788073017,0.5015808458,2.512000094,2.536468844,0.9903532227,6.643360281,2.536468844,False,0,0,1,1,0,1,0,64,64
4217,flat_compartment__depth_interleaved_bins__k8,flat_compartment,depth_interleaved_bins,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,flat_compartment__random_sparse_matched__k8,flat_compartment,random_sparse_matched,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,flat_compartment__random_rank_k__k8,flat_compartment,random_rank_k,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,True,0.7206910314,0.7441760589,1,1,-2.220446049e-16,1,0,64,64
4217,flat_compartment__learned_rank_k_upper_bound__k8,flat_compartment,learned_rank_k_upper_bound,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,flat_compartment__neuron_indexed_shared__k1,flat_compartment,neuron_indexed_shared,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,flat_compartment__exact_compartment_transport__k8,flat_compartment,exact_compartment_transport,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,flat_compartment__backpropagation__k8,flat_compartment,backpropagation,8,8,0.6227225335,2.065173636,1,2.065173636,2.536468844,2.536468844,1,2.536468844,2.536468844,False,0.7206910314,0.7441760589,1,1,0,1,0,64,64
4217,grouped_point_subunits__correct_ancestry_subtrees__k1,grouped_point_subunits,correct_ancestry_subtrees,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,grouped_point_subunits__within_neuron_route_derangement__k1,grouped_point_subunits,within_neuron_route_derangement,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,grouped_point_subunits__depth_interleaved_bins__k1,grouped_point_subunits,depth_interleaved_bins,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,grouped_point_subunits__random_sparse_matched__k1,grouped_point_subunits,random_sparse_matched,1,1,0.6227225335,-2.070116676,-1.002393523,2.400425549,2.434417276,2.536468844,0.9597662836,11.04024981,2.536468844,False,0,0,0.125,0.1342979707,0.009297970722,1,0,64,64
4217,grouped_point_subunits__random_rank_k__k1,grouped_point_subunits,random_rank_k,1,1,0.6227225335,-0.7744851545,-0.3750218097,1.030081461,2.37576522,2.536468844,0.9366427765,7.019990627,2.536468844,False,0,0,0.1259290899,0.1342979707,0.008368880844,1,1,64,64
