panel,record,architecture,arm,cohort,contrast,basis,profiles_k,checkpoint,site_display_position,site_index,profile_column,seed,value,mean,ci_low,ci_high,n,positive_seeds,unit,source_table,inference_status,convergence_flag_seed,pixel_row,pixel_col
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,5.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,5.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,10.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,11.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,12.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,13.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,14.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,15.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,6.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,5.0
A,input digit pixel,,,,,,,,,,,,0.32941176470588235,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,6.0
A,input digit pixel,,,,,,,,,,,,0.7254901960784313,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,7.0
A,input digit pixel,,,,,,,,,,,,0.6235294117647059,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,8.0
A,input digit pixel,,,,,,,,,,,,0.592156862745098,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,9.0
A,input digit pixel,,,,,,,,,,,,0.23529411764705882,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,10.0
A,input digit pixel,,,,,,,,,,,,0.1411764705882353,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,11.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,12.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,13.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,14.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,15.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,16.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,17.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,18.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,19.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,20.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,7.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,5.0
A,input digit pixel,,,,,,,,,,,,0.8705882352941177,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,6.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,7.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,8.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,9.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,10.0
A,input digit pixel,,,,,,,,,,,,0.9450980392156862,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,11.0
A,input digit pixel,,,,,,,,,,,,0.7764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,12.0
A,input digit pixel,,,,,,,,,,,,0.7764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,13.0
A,input digit pixel,,,,,,,,,,,,0.7764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,14.0
A,input digit pixel,,,,,,,,,,,,0.7764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,15.0
A,input digit pixel,,,,,,,,,,,,0.7764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,16.0
A,input digit pixel,,,,,,,,,,,,0.7764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,17.0
A,input digit pixel,,,,,,,,,,,,0.7764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,18.0
A,input digit pixel,,,,,,,,,,,,0.7764705882352941,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,19.0
A,input digit pixel,,,,,,,,,,,,0.6666666666666666,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,20.0
A,input digit pixel,,,,,,,,,,,,0.20392156862745098,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,8.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,5.0
A,input digit pixel,,,,,,,,,,,,0.2627450980392157,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,6.0
A,input digit pixel,,,,,,,,,,,,0.4470588235294118,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,7.0
A,input digit pixel,,,,,,,,,,,,0.2823529411764706,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,8.0
A,input digit pixel,,,,,,,,,,,,0.4470588235294118,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,9.0
A,input digit pixel,,,,,,,,,,,,0.6392156862745098,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,10.0
A,input digit pixel,,,,,,,,,,,,0.8901960784313725,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,11.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,12.0
A,input digit pixel,,,,,,,,,,,,0.8823529411764706,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,13.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,14.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,15.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,16.0
A,input digit pixel,,,,,,,,,,,,0.9803921568627451,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,17.0
A,input digit pixel,,,,,,,,,,,,0.8980392156862745,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,18.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,19.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,20.0
A,input digit pixel,,,,,,,,,,,,0.5490196078431373,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,24.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,25.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,26.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,9.0,27.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,0.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,1.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,2.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,3.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,4.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,5.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,6.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,7.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,8.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,9.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,10.0
A,input digit pixel,,,,,,,,,,,,0.06666666666666667,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,11.0
A,input digit pixel,,,,,,,,,,,,0.25882352941176473,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,12.0
A,input digit pixel,,,,,,,,,,,,0.054901960784313725,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,13.0
A,input digit pixel,,,,,,,,,,,,0.2627450980392157,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,14.0
A,input digit pixel,,,,,,,,,,,,0.2627450980392157,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,15.0
A,input digit pixel,,,,,,,,,,,,0.2627450980392157,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,16.0
A,input digit pixel,,,,,,,,,,,,0.23137254901960785,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,17.0
A,input digit pixel,,,,,,,,,,,,0.08235294117647059,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,18.0
A,input digit pixel,,,,,,,,,,,,0.9254901960784314,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,19.0
A,input digit pixel,,,,,,,,,,,,0.996078431372549,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,20.0
A,input digit pixel,,,,,,,,,,,,0.41568627450980394,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,21.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,22.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,23.0
A,input digit pixel,,,,,,,,,,,,0.0,,,,,,pixel intensity (0 to 1),source_data/curated_publication/figure_01_input_digit.json,,,10.0,24.0
