cohort,run_dir,config_index,family,task,core,strategy,feedback,depth,seed,transfer_output_activation,input_convention_valid,publication_included,exclusion_reason,test_accuracy,status,epochs_recorded,resolved_config_path,resolved_config_available_for_recheck,input_validity_status,validity_evidence_level,execution_lineage_status,validity_audit_sha256,outcome_source_sha256
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_additive_backprop_20260803233113,0,fixed_budget,noise_resilience,dendritic_additive,standard,backprop,1,42,,True,True,,0.9261999726295472,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d1_16_additive_backprop_20260803233113/results/config_0/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_additive_local3f_20260803233057,26,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,2,48,,True,True,,0.9217999577522278,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_additive_local3f_20260803233057/results/config_26/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_additive_local3f_20260803233057,27,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,2,49,,True,True,,0.9192000031471252,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_additive_local3f_20260803233057/results/config_27/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_additive_local3f_20260803233057,28,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,2,50,,True,True,,0.9194999933242798,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_additive_local3f_20260803233057/results/config_28/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_additive_local3f_20260803233057,29,fixed_budget,noise_resilience,dendritic_additive,local_ca,path_transport,2,51,,True,True,,0.918899953365326,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_additive_local3f_20260803233057/results/config_29/config.json,False,proven_valid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,0,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9377999901771544,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_0/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,1,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9409999847412108,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_1/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,2,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9381999969482422,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_2/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,3,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9409999847412108,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_3/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,4,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.939799964427948,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_4/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,5,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9404999613761902,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_5/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,6,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9416999816894532,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_6/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,7,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9395999908447266,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_7/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,8,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9404999613761902,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_8/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123,9,fixed_budget,noise_resilience,dendritic_shunting,standard,backprop,2,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.9387999773025512,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_backprop_20260803233123/results/config_9/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,0,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,42,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8039000034332275,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_0/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,1,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,43,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8034999966621399,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_1/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,2,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,44,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.7996000051498413,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_2/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,3,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,45,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.7791000008583069,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_3/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,4,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,46,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.7931999564170837,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_4/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,5,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,47,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.7871999740600586,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_5/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,6,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,48,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.802899956703186,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_6/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,7,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,49,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.7896999716758728,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_7/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,8,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,50,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8104000091552734,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_8/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
followup,prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100,9,fixed_budget,noise_resilience,dendritic_shunting,local_ca,per_soma,2,51,,False,False,signed synthetic transfer output is not a valid positive-conductance shunting drive,0.8012999892234802,pass,180,drafts/dendritic-local-learning/journal/prospective_runs/journal_confirmatory_fixed_budget_depth_d2_4x4_shunting_local3f_20260803233100/results/config_9/config.json,False,proven_invalid,retained_run_level_validity_audit,retained_audit_and_completed_outcome_join; resolved_config_not_available_for_recheck,69adda5ab12cd898cc3cf6a3cb3356bd3d49f742a967f5edce23074a1868985e,dca463eda505031d0ab54778bdbf77def9c34cd7a1730abd90ae5f0c15112183
