seed,effective_sample_size,parameterization,optimizer,route_rank,address_residual,checkpoint,population_loss,field_estimation_error,coefficient_norm,gram_condition_number,gram_lambda_max
9145,4,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,5,0.5352200933,1.070440187,0.01151970115,388.5198166,807.7404929
9145,4,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,20,0.4522218106,0.9044436212,0.02022255664,388.5198166,807.7404929
9145,4,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,80,0.4143082088,0.8286164175,0.05302587548,388.5198166,807.7404929
9145,4,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,1,0.6069240133,1.213848027,0.3254054155,388.5198166,807.7404929
9145,4,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,5,0.4237884712,0.8475769424,0.6142726439,388.5198166,807.7404929
9145,4,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,20,0.2979129342,0.5958258685,0.4129037479,388.5198166,807.7404929
9145,4,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,80,0.412123925,0.8242478499,0.6512988653,388.5198166,807.7404929
9145,16,tree_haar,vanilla_local,8,2.365041972e-31,1,0.4005354396,0.8010708792,0.1943975892,1,1
9145,16,tree_haar,vanilla_local,8,2.365041972e-31,5,0.04465165851,0.08930331703,0.9073732651,1,1
9145,16,tree_haar,vanilla_local,8,2.365041972e-31,20,0.1063838157,0.2127676313,1.234536404,1,1
9145,16,tree_haar,vanilla_local,8,2.365041972e-31,80,0.1114584131,0.2229168261,1.280857815,1,1
9145,16,tree_haar,gram_preconditioned_control,8,2.365041972e-31,1,0.4005354396,0.8010708792,0.1943975892,1,1
9145,16,tree_haar,gram_preconditioned_control,8,2.365041972e-31,5,0.04465165851,0.08930331703,0.9073732651,1,1
9145,16,tree_haar,gram_preconditioned_control,8,2.365041972e-31,20,0.1063838157,0.2127676313,1.234536404,1,1
9145,16,tree_haar,gram_preconditioned_control,8,2.365041972e-31,80,0.1114584131,0.2229168261,1.280857815,1,1
9145,16,raw_nested_indicators,vanilla_local,8,2.399708711e-31,1,0.4543823291,0.9087646582,0.02095133912,15,30
9145,16,raw_nested_indicators,vanilla_local,8,2.399708711e-31,5,0.2723785118,0.5447570235,0.1023161042,15,30
9145,16,raw_nested_indicators,vanilla_local,8,2.399708711e-31,20,0.1254741918,0.2509483837,0.2338028399,15,30
9145,16,raw_nested_indicators,vanilla_local,8,2.399708711e-31,80,0.02618146149,0.05236292298,0.3953792726,15,30
9145,16,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,1,0.4005354396,0.8010708792,0.1149149834,15,30
9145,16,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,5,0.04465165851,0.08930331703,0.4261057766,15,30
9145,16,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,20,0.1063838157,0.2127676313,0.6368945231,15,30
9145,16,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,80,0.1114584131,0.2229168261,0.6634175764,15,30
9145,16,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,1,0.4819422139,0.9638844278,0.003928341738,388.5198166,807.7404929
9145,16,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,5,0.4723104266,0.9446208533,0.01017135293,388.5198166,807.7404929
9145,16,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,20,0.4370821837,0.8741643674,0.01803943812,388.5198166,807.7404929
9145,16,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,80,0.3518713285,0.703742657,0.05132557541,388.5198166,807.7404929
9145,16,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,1,0.4005354396,0.8010708792,0.0426865032,388.5198166,807.7404929
9145,16,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,5,0.04465165851,0.08930331703,0.3914717798,388.5198166,807.7404929
9145,16,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,20,0.1063838157,0.2127676313,0.5117975057,388.5198166,807.7404929
9145,16,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,80,0.1114584131,0.2229168261,0.5272100591,388.5198166,807.7404929
9145,64,tree_haar,vanilla_local,8,2.365041972e-31,1,0.258028408,0.516056816,0.3228228627,1,1
9145,64,tree_haar,vanilla_local,8,2.365041972e-31,5,0.03690591058,0.07381182116,0.7782789624,1,1
9145,64,tree_haar,vanilla_local,8,2.365041972e-31,20,0.02834712049,0.05669424098,0.8736168871,1,1
9145,64,tree_haar,vanilla_local,8,2.365041972e-31,80,0.03844388476,0.07688776952,0.997124683,1,1
9145,64,tree_haar,gram_preconditioned_control,8,2.365041972e-31,1,0.258028408,0.516056816,0.3228228627,1,1
9145,64,tree_haar,gram_preconditioned_control,8,2.365041972e-31,5,0.03690591058,0.07381182116,0.7782789624,1,1
9145,64,tree_haar,gram_preconditioned_control,8,2.365041972e-31,20,0.02834712049,0.05669424098,0.8736168871,1,1
9145,64,tree_haar,gram_preconditioned_control,8,2.365041972e-31,80,0.03844388476,0.07688776952,0.997124683,1,1
9145,64,raw_nested_indicators,vanilla_local,8,2.399708711e-31,1,0.4092965556,0.8185931111,0.03851404244,15,30
9145,64,raw_nested_indicators,vanilla_local,8,2.399708711e-31,5,0.2802361083,0.5604722167,0.09830518106,15,30
9145,64,raw_nested_indicators,vanilla_local,8,2.399708711e-31,20,0.1427424184,0.2854848367,0.1958811541,15,30
9145,64,raw_nested_indicators,vanilla_local,8,2.399708711e-31,80,0.02448219294,0.04896438587,0.3761484469,15,30
9145,64,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,1,0.258028408,0.516056816,0.1615188263,15,30
9145,64,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,5,0.03690591058,0.07381182116,0.3905366674,15,30
9145,64,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,20,0.02834712049,0.05669424098,0.3663104854,15,30
9145,64,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,80,0.03844388476,0.07688776952,0.5233081109,15,30
9145,64,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,1,0.4885406436,0.9770812873,0.003824530081,388.5198166,807.7404929
9145,64,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,5,0.4615846788,0.9231693576,0.007824162515,388.5198166,807.7404929
9145,64,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,20,0.4331995558,0.8663991116,0.01568465366,388.5198166,807.7404929
9145,64,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,80,0.3546016081,0.7092032162,0.04666256699,388.5198166,807.7404929
9145,64,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,1,0.258028408,0.516056816,0.1252772218,388.5198166,807.7404929
9145,64,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,5,0.03690591058,0.07381182116,0.336983815,388.5198166,807.7404929
9145,64,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,20,0.02834712049,0.05669424098,0.4172469428,388.5198166,807.7404929
9145,64,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,80,0.03844388476,0.07688776952,0.4276728968,388.5198166,807.7404929
9145,256,tree_haar,vanilla_local,8,2.365041972e-31,1,0.3470081435,0.6940162871,0.1840093588,1,1
9145,256,tree_haar,vanilla_local,8,2.365041972e-31,5,0.05891950195,0.1178390039,0.6670766246,1,1
9145,256,tree_haar,vanilla_local,8,2.365041972e-31,20,0.01266853805,0.0253370761,1.067324058,1,1
9145,256,tree_haar,vanilla_local,8,2.365041972e-31,80,0.008244838763,0.01648967753,0.9820264917,1,1
9145,256,tree_haar,gram_preconditioned_control,8,2.365041972e-31,1,0.3470081435,0.6940162871,0.1840093588,1,1
9145,256,tree_haar,gram_preconditioned_control,8,2.365041972e-31,5,0.05891950195,0.1178390039,0.6670766246,1,1
9145,256,tree_haar,gram_preconditioned_control,8,2.365041972e-31,20,0.01266853805,0.0253370761,1.067324058,1,1
9145,256,tree_haar,gram_preconditioned_control,8,2.365041972e-31,80,0.008244838763,0.01648967753,0.9820264917,1,1
9145,256,raw_nested_indicators,vanilla_local,8,2.399708711e-31,1,0.4556424733,0.9112849466,0.01549345765,15,30
9145,256,raw_nested_indicators,vanilla_local,8,2.399708711e-31,5,0.3014174604,0.6028349209,0.08080642529,15,30
9145,256,raw_nested_indicators,vanilla_local,8,2.399708711e-31,20,0.1203441643,0.2406883286,0.2113044385,15,30
9145,256,raw_nested_indicators,vanilla_local,8,2.399708711e-31,80,0.0179818483,0.0359636966,0.3871542283,15,30
9145,256,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,1,0.3470081435,0.6940162871,0.1058602902,15,30
9145,256,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,5,0.05891950195,0.1178390039,0.3345583732,15,30
9145,256,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,20,0.01266853805,0.0253370761,0.5076354499,15,30
9145,256,raw_nested_indicators,gram_preconditioned_control,8,2.399708711e-31,80,0.008244838763,0.01648967753,0.482912258,15,30
9145,256,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,1,0.4894126933,0.9788253865,0.002008482344,388.5198166,807.7404929
9145,256,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,5,0.4648114766,0.9296229532,0.006869726026,388.5198166,807.7404929
9145,256,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,20,0.4253870749,0.8507741498,0.01915496879,388.5198166,807.7404929
9145,256,static_gain_scaled_nested,vanilla_local,8,4.108008571e-31,80,0.3505581896,0.7011163792,0.05063122014,388.5198166,807.7404929
9145,256,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,1,0.3470081435,0.6940162871,0.06647673859,388.5198166,807.7404929
9145,256,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,5,0.05891950195,0.1178390039,0.2865813827,388.5198166,807.7404929
9145,256,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,20,0.01266853805,0.0253370761,0.4725765582,388.5198166,807.7404929
9145,256,static_gain_scaled_nested,gram_preconditioned_control,8,4.108008571e-31,80,0.008244838763,0.01648967753,0.4255084651,388.5198166,807.7404929
9146,4,tree_haar,vanilla_local,8,6.650476839e-32,1,0.6015114553,1.203022911,0.5733938156,1,1
9146,4,tree_haar,vanilla_local,8,6.650476839e-32,5,0.5983264276,1.196652855,1.561163424,1,1
9146,4,tree_haar,vanilla_local,8,6.650476839e-32,20,0.5120348188,1.024069638,1.282320805,1,1
9146,4,tree_haar,vanilla_local,8,6.650476839e-32,80,0.3875951038,0.7751902077,1.452088932,1,1
9146,4,tree_haar,gram_preconditioned_control,8,6.650476839e-32,1,0.6015114553,1.203022911,0.5733938156,1,1
9146,4,tree_haar,gram_preconditioned_control,8,6.650476839e-32,5,0.5983264276,1.196652855,1.561163424,1,1
9146,4,tree_haar,gram_preconditioned_control,8,6.650476839e-32,20,0.5120348188,1.024069638,1.282320805,1,1
9146,4,tree_haar,gram_preconditioned_control,8,6.650476839e-32,80,0.3875951038,0.7751902077,1.452088932,1,1
9146,4,raw_nested_indicators,vanilla_local,8,2.231791694e-31,1,0.5297285714,1.059457143,0.04717967285,15,30
9146,4,raw_nested_indicators,vanilla_local,8,2.231791694e-31,5,0.4755093118,0.9510186236,0.1443781338,15,30
9146,4,raw_nested_indicators,vanilla_local,8,2.231791694e-31,20,0.2278921715,0.455784343,0.20950407,15,30
9146,4,raw_nested_indicators,vanilla_local,8,2.231791694e-31,80,0.1824544374,0.3649088748,0.4421304372,15,30
9146,4,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,1,0.6015114553,1.203022911,0.3371612677,15,30
9146,4,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,5,0.5983264276,1.196652855,0.9534013362,15,30
9146,4,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,20,0.5120348188,1.024069638,0.866995742,15,30
9146,4,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,80,0.3875951038,0.7751902077,0.9389833394,15,30
9146,4,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,1,0.5003024442,1.000604888,0.008244508614,388.5198166,807.7404929
9146,4,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,5,0.3291800519,0.6583601038,0.03053033935,388.5198166,807.7404929
9146,4,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,20,0.2507275454,0.5014550907,0.04368282211,388.5198166,807.7404929
9146,4,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,80,0.09674792009,0.1934958402,0.07670877969,388.5198166,807.7404929
9146,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,1,0.6015114553,1.203022911,0.1415929895,388.5198166,807.7404929
9146,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,5,0.5983264276,1.196652855,0.320636372,388.5198166,807.7404929
9146,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,20,0.5120348188,1.024069638,0.5017023688,388.5198166,807.7404929
9146,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,80,0.3875951038,0.7751902077,0.254147905,388.5198166,807.7404929
9146,16,tree_haar,vanilla_local,8,6.650476839e-32,1,0.337101698,0.6742033959,0.3557894494,1,1
9146,16,tree_haar,vanilla_local,8,6.650476839e-32,5,0.09397762128,0.1879552426,0.674265421,1,1
9146,16,tree_haar,vanilla_local,8,6.650476839e-32,20,0.1679897754,0.3359795507,1.218204359,1,1
9146,16,tree_haar,vanilla_local,8,6.650476839e-32,80,0.08242363489,0.1648472698,1.062570125,1,1
9146,16,tree_haar,gram_preconditioned_control,8,6.650476839e-32,1,0.337101698,0.6742033959,0.3557894494,1,1
9146,16,tree_haar,gram_preconditioned_control,8,6.650476839e-32,5,0.09397762128,0.1879552426,0.674265421,1,1
9146,16,tree_haar,gram_preconditioned_control,8,6.650476839e-32,20,0.1679897754,0.3359795507,1.218204359,1,1
9146,16,tree_haar,gram_preconditioned_control,8,6.650476839e-32,80,0.08242363489,0.1648472698,1.062570125,1,1
9146,16,raw_nested_indicators,vanilla_local,8,2.231791694e-31,1,0.5019569325,1.003913865,0.02715010875,15,30
9146,16,raw_nested_indicators,vanilla_local,8,2.231791694e-31,5,0.381857469,0.763714938,0.06788861162,15,30
9146,16,raw_nested_indicators,vanilla_local,8,2.231791694e-31,20,0.21913509,0.4382701801,0.2080219626,15,30
9146,16,raw_nested_indicators,vanilla_local,8,2.231791694e-31,80,0.07510242607,0.1502048521,0.445857111,15,30
9146,16,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,1,0.337101698,0.6742033959,0.2268311347,15,30
9146,16,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,5,0.09397762128,0.1879552426,0.3744109903,15,30
9146,16,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,20,0.1679897754,0.3359795507,0.8010100191,15,30
9146,16,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,80,0.08242363489,0.1648472698,0.6270483466,15,30
9146,16,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,1,0.4620890182,0.9241780364,0.005059229913,388.5198166,807.7404929
9146,16,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,5,0.3672734927,0.7345469854,0.01401755886,388.5198166,807.7404929
9146,16,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,20,0.1756497657,0.3512995315,0.04509867946,388.5198166,807.7404929
9146,16,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,80,0.04668628531,0.09337257063,0.07936083989,388.5198166,807.7404929
9146,16,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,1,0.337101698,0.6742033959,0.09417653407,388.5198166,807.7404929
9146,16,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,5,0.09397762128,0.1879552426,0.07789354551,388.5198166,807.7404929
9146,16,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,20,0.1679897754,0.3359795507,0.3885493826,388.5198166,807.7404929
9146,16,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,80,0.08242363489,0.1648472698,0.1264853695,388.5198166,807.7404929
9146,64,tree_haar,vanilla_local,8,6.650476839e-32,1,0.3571056825,0.714211365,0.1752887493,1,1
9146,64,tree_haar,vanilla_local,8,6.650476839e-32,5,0.06551607442,0.1310321488,0.6787313847,1,1
9146,64,tree_haar,vanilla_local,8,6.650476839e-32,20,0.02949879311,0.05899758622,1.03016046,1,1
9146,64,tree_haar,vanilla_local,8,6.650476839e-32,80,0.04308378899,0.08616757798,0.9722036988,1,1
9146,64,tree_haar,gram_preconditioned_control,8,6.650476839e-32,1,0.3571056825,0.714211365,0.1752887493,1,1
9146,64,tree_haar,gram_preconditioned_control,8,6.650476839e-32,5,0.06551607442,0.1310321488,0.6787313847,1,1
9146,64,tree_haar,gram_preconditioned_control,8,6.650476839e-32,20,0.02949879311,0.05899758622,1.03016046,1,1
9146,64,tree_haar,gram_preconditioned_control,8,6.650476839e-32,80,0.04308378899,0.08616757798,0.9722036988,1,1
9146,64,raw_nested_indicators,vanilla_local,8,2.231791694e-31,1,0.4780180249,0.9560360497,0.01198085132,15,30
9146,64,raw_nested_indicators,vanilla_local,8,2.231791694e-31,5,0.3881073141,0.7762146281,0.06863803112,15,30
9146,64,raw_nested_indicators,vanilla_local,8,2.231791694e-31,20,0.2405527932,0.4811055863,0.1812921467,15,30
9146,64,raw_nested_indicators,vanilla_local,8,2.231791694e-31,80,0.04741191357,0.09482382714,0.43129752,15,30
9146,64,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,1,0.3571056825,0.714211365,0.1053785227,15,30
9146,64,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,5,0.06551607442,0.1310321488,0.414977895,15,30
9146,64,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,20,0.02949879311,0.05899758622,0.6352198534,15,30
9146,64,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,80,0.04308378899,0.08616757798,0.614381279,15,30
9146,64,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,1,0.473777552,0.9475551041,0.002793126468,388.5198166,807.7404929
9146,64,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,5,0.3636917529,0.7273835059,0.01320126112,388.5198166,807.7404929
9146,64,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,20,0.1454555502,0.2909111004,0.04197020402,388.5198166,807.7404929
9146,64,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,80,0.0250270909,0.0500541818,0.07605135798,388.5198166,807.7404929
9146,64,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,1,0.3571056825,0.714211365,0.02707937759,388.5198166,807.7404929
9146,64,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,5,0.06551607442,0.1310321488,0.1310920277,388.5198166,807.7404929
9146,64,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,20,0.02949879311,0.05899758622,0.1077684132,388.5198166,807.7404929
9146,64,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,80,0.04308378899,0.08616757798,0.1830734659,388.5198166,807.7404929
9146,256,tree_haar,vanilla_local,8,6.650476839e-32,1,0.3344576398,0.6689152795,0.187462584,1,1
9146,256,tree_haar,vanilla_local,8,6.650476839e-32,5,0.07740212001,0.15480424,0.6367350913,1,1
9146,256,tree_haar,vanilla_local,8,6.650476839e-32,20,0.01954515537,0.03909031074,0.9401631992,1,1
9146,256,tree_haar,vanilla_local,8,6.650476839e-32,80,0.01936632091,0.03873264181,1.072272991,1,1
9146,256,tree_haar,gram_preconditioned_control,8,6.650476839e-32,1,0.3344576398,0.6689152795,0.187462584,1,1
9146,256,tree_haar,gram_preconditioned_control,8,6.650476839e-32,5,0.07740212001,0.15480424,0.6367350913,1,1
9146,256,tree_haar,gram_preconditioned_control,8,6.650476839e-32,20,0.01954515537,0.03909031074,0.9401631992,1,1
9146,256,tree_haar,gram_preconditioned_control,8,6.650476839e-32,80,0.01936632091,0.03873264181,1.072272991,1,1
9146,256,raw_nested_indicators,vanilla_local,8,2.231791694e-31,1,0.4749402724,0.9498805449,0.01238232812,15,30
9146,256,raw_nested_indicators,vanilla_local,8,2.231791694e-31,5,0.3901582434,0.7803164868,0.06408162657,15,30
9146,256,raw_nested_indicators,vanilla_local,8,2.231791694e-31,20,0.2320610237,0.4641220473,0.1829772388,15,30
9146,256,raw_nested_indicators,vanilla_local,8,2.231791694e-31,80,0.04615616245,0.0923123249,0.4252378504,15,30
9146,256,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,1,0.3344576398,0.6689152795,0.1181537194,15,30
9146,256,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,5,0.07740212001,0.15480424,0.381711357,15,30
9146,256,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,20,0.01954515537,0.03909031074,0.5586967521,15,30
9146,256,raw_nested_indicators,gram_preconditioned_control,8,2.231791694e-31,80,0.01936632091,0.03873264181,0.7038315942,15,30
9146,256,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,1,0.4686300055,0.9372600109,0.002936602843,388.5198166,807.7404929
9146,256,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,5,0.3679022056,0.7358044111,0.01247039386,388.5198166,807.7404929
9146,256,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,20,0.1463954543,0.2927909086,0.04107383842,388.5198166,807.7404929
9146,256,static_gain_scaled_nested,vanilla_local,8,1.450104878e-30,80,0.02357236292,0.04714472584,0.07684878178,388.5198166,807.7404929
9146,256,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,1,0.3344576398,0.6689152795,0.033467016,388.5198166,807.7404929
9146,256,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,5,0.07740212001,0.15480424,0.1226538631,388.5198166,807.7404929
9146,256,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,20,0.01954515537,0.03909031074,0.1020105175,388.5198166,807.7404929
9146,256,static_gain_scaled_nested,gram_preconditioned_control,8,1.450104878e-30,80,0.01936632091,0.03873264181,0.1582341825,388.5198166,807.7404929
9147,4,tree_haar,vanilla_local,8,3.235562307e-32,1,0.3573172136,0.7146344272,0.6720595085,1,1
9147,4,tree_haar,vanilla_local,8,3.235562307e-32,5,0.4356526527,0.8713053054,0.942967892,1,1
9147,4,tree_haar,vanilla_local,8,3.235562307e-32,20,0.3357189885,0.671437977,1.511169865,1,1
9147,4,tree_haar,vanilla_local,8,3.235562307e-32,80,0.5329163779,1.065832756,1.610174429,1,1
9147,4,tree_haar,gram_preconditioned_control,8,3.235562307e-32,1,0.3573172136,0.7146344272,0.6720595085,1,1
9147,4,tree_haar,gram_preconditioned_control,8,3.235562307e-32,5,0.4356526527,0.8713053054,0.942967892,1,1
9147,4,tree_haar,gram_preconditioned_control,8,3.235562307e-32,20,0.3357189885,0.671437977,1.511169865,1,1
9147,4,tree_haar,gram_preconditioned_control,8,3.235562307e-32,80,0.5329163779,1.065832756,1.610174429,1,1
9147,4,raw_nested_indicators,vanilla_local,8,1.71985544e-31,1,0.4454230813,0.8908461627,0.05519644113,15,30
9147,4,raw_nested_indicators,vanilla_local,8,1.71985544e-31,5,0.4588092464,0.9176184928,0.1275394441,15,30
9147,4,raw_nested_indicators,vanilla_local,8,1.71985544e-31,20,0.2549624501,0.5099249003,0.2252064995,15,30
9147,4,raw_nested_indicators,vanilla_local,8,1.71985544e-31,80,0.09339326142,0.1867865228,0.5467482172,15,30
9147,4,raw_nested_indicators,gram_preconditioned_control,8,1.71985544e-31,1,0.3573172136,0.7146344272,0.3888347503,15,30
9147,4,raw_nested_indicators,gram_preconditioned_control,8,1.71985544e-31,5,0.4356526527,0.8713053054,0.4540576055,15,30
9147,4,raw_nested_indicators,gram_preconditioned_control,8,1.71985544e-31,20,0.3357189885,0.671437977,1.004590849,15,30
9147,4,raw_nested_indicators,gram_preconditioned_control,8,1.71985544e-31,80,0.5329163779,1.065832756,1.103417721,15,30
9147,4,static_gain_scaled_nested,vanilla_local,8,1.371406565e-30,1,0.4436742117,0.8873484233,0.008464774239,388.5198166,807.7404929
9147,4,static_gain_scaled_nested,vanilla_local,8,1.371406565e-30,5,0.411546732,0.823093464,0.01532102226,388.5198166,807.7404929
9147,4,static_gain_scaled_nested,vanilla_local,8,1.371406565e-30,20,0.1281173954,0.2562347909,0.05272464312,388.5198166,807.7404929
9147,4,static_gain_scaled_nested,vanilla_local,8,1.371406565e-30,80,0.09354345292,0.1870869058,0.09949383659,388.5198166,807.7404929
9147,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.371406565e-30,1,0.3573172136,0.7146344272,0.2449313567,388.5198166,807.7404929
9147,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.371406565e-30,5,0.4356526527,0.8713053054,0.4139615757,388.5198166,807.7404929
9147,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.371406565e-30,20,0.3357189885,0.671437977,0.3344003183,388.5198166,807.7404929
9147,4,static_gain_scaled_nested,gram_preconditioned_control,8,1.371406565e-30,80,0.5329163779,1.065832756,0.2996989678,388.5198166,807.7404929
9147,16,tree_haar,vanilla_local,8,3.235562307e-32,1,0.2510813365,0.5021626729,0.3596524269,1,1
9147,16,tree_haar,vanilla_local,8,3.235562307e-32,5,0.1394755475,0.278951095,0.8524765308,1,1
9147,16,tree_haar,vanilla_local,8,3.235562307e-32,20,0.1629493706,0.3258987412,1.344837018,1,1
9147,16,tree_haar,vanilla_local,8,3.235562307e-32,80,0.08404724488,0.1680944898,0.8272466184,1,1
9147,16,tree_haar,gram_preconditioned_control,8,3.235562307e-32,1,0.2510813365,0.5021626729,0.3596524269,1,1
9147,16,tree_haar,gram_preconditioned_control,8,3.235562307e-32,5,0.1394755475,0.278951095,0.8524765308,1,1
9147,16,tree_haar,gram_preconditioned_control,8,3.235562307e-32,20,0.1629493706,0.3258987412,1.344837018,1,1
9147,16,tree_haar,gram_preconditioned_control,8,3.235562307e-32,80,0.08404724488,0.1680944898,0.8272466184,1,1
9147,16,raw_nested_indicators,vanilla_local,8,1.71985544e-31,1,0.4851482928,0.9702965857,0.03269677848,15,30
9147,16,raw_nested_indicators,vanilla_local,8,1.71985544e-31,5,0.4606248155,0.9212496311,0.0893025472,15,30
9147,16,raw_nested_indicators,vanilla_local,8,1.71985544e-31,20,0.2714439356,0.5428878712,0.2058328878,15,30
9147,16,raw_nested_indicators,vanilla_local,8,1.71985544e-31,80,0.079928034,0.159856068,0.4071198155,15,30
9147,16,raw_nested_indicators,gram_preconditioned_control,8,1.71985544e-31,1,0.2510813365,0.5021626729,0.2167974121,15,30
9147,16,raw_nested_indicators,gram_preconditioned_control,8,1.71985544e-31,5,0.1394755475,0.278951095,0.525399945,15,30
9147,16,raw_nested_indicators,gram_preconditioned_control,8,1.71985544e-31,20,0.1629493706,0.3258987412,0.8651657931,15,30
9147,16,raw_nested_indicators,gram_preconditioned_control,8,1.71985544e-31,80,0.08404724488,0.1680944898,0.5632231683,15,30
9147,16,static_gain_scaled_nested,vanilla_local,8,1.371406565e-30,1,0.4580185829,0.9160371658,0.004610321314,388.5198166,807.7404929
9147,16,static_gain_scaled_nested,vanilla_local,8,1.371406565e-30,5,0.3951756901,0.7903513802,0.01537539062,388.5198166,807.7404929
9147,16,static_gain_scaled_nested,vanilla_local,8,1.371406565e-30,20,0.1434816798,0.2869633597,0.04604351027,388.5198166,807.7404929
