dataset,network_type,depth,seed,relative_step,difference,metric,contrast
noise_resilience,dendritic_shunting,3,47,0.0001,0.22991964480276036,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,47,0.001,0.22991964480276036,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,48,1e-06,0.1958486140580035,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,48,1e-05,0.1958486140580035,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,48,0.0001,0.1958486140580035,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,48,0.001,0.1958486140580035,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,49,1e-06,0.29535679461364217,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,49,1e-05,0.29535679461364217,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,49,0.0001,0.29535679461364217,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,49,0.001,0.29535679461364217,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,50,1e-06,0.2579418666029823,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,50,1e-05,0.2579418666029823,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,50,0.0001,0.2579418666029823,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,50,0.001,0.2579418666029823,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,51,1e-06,0.25694564983887885,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,51,1e-05,0.25694564983887885,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,51,0.0001,0.25694564983887885,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,3,51,0.001,0.25694564983887885,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,42,1e-06,0.18221041475936092,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,42,1e-05,0.18221041475936092,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,42,0.0001,0.18221041475936092,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,42,0.001,0.18221041475936092,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,43,1e-06,0.1783349693911577,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,43,1e-05,0.1783349693911577,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,43,0.0001,0.1783349693911577,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,43,0.001,0.1783349693911577,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,44,1e-06,0.1715988396056152,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,44,1e-05,0.1715988396056152,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,44,0.0001,0.1715988396056152,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,44,0.001,0.1715988396056152,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,45,1e-06,0.1456850162723227,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,45,1e-05,0.1456850162723227,gradient_scaled_capture,ancestry - scalar
noise_resilience,dendritic_shunting,4,45,0.0001,0.1456850162723227,gradient_scaled_capture,ancestry - scalar
