cohort,run_dir,config_index,seed,regime,mechanism,method,transport,depth,branch_factors,signal_delta,train_gain_sigma,test_gain_sigma,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,9,10209,zero_alignment,shunting,bp,backpropagation,1,8,0.8,0.25,0.25,66178,66178,14336,21760,2944,4671af666a4d39d76df9588e2f04123e1e00319913feaf05f1f66f3206bb83e9,e63ab088198364a36047de98ef64caf363ed8b794ec3ae942c1ab15c6b266706,0,False,0.5802999735,0.574000001,0.5722000003,0.6084877849,0.6035789847,0.6094330549,-0.6744390726,-0.6762622595,-0.6738195419
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,10,10200,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,7b6a02a20dd21543c551d709470fcda312a3d0c5230f0dd0a1e11eeeef4aadd2,2331eb414a8be7ff52d342cc210055a2d556498c86cdad51ad83a56e007810bf,0,False,0.5760999918,0.5830000043,0.5769999623,0.6119749546,0.6186141372,0.6102675796,-0.672293961,-0.6706652641,-0.6740566492
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,11,10201,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,1d1ecaea4550e43e2d67db118d26a60d5882b70286cb2b7060374ad732b376d7,24c21f0b3a0ef7c34be8dd04f41be79b9cdffc08401280274008839437645bd0,0,False,0.5848999619,0.5778999925,0.5848999619,0.6213356853,0.6094171405,0.6176565289,-0.6695931554,-0.6743535995,-0.671569705
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,12,10202,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,8f33cbc32caa4a85ad2c02639034075dc7b8f6b5b9ea9d0cd07755195214a52a,9cd5e6b67636b4abe45d83beeb0c6bf2eb2a78c5524891ac9f90cc30fc558c0e,0,False,0.5788999796,0.5859000087,0.5922999978,0.6138905883,0.6186490059,0.6245230436,-0.6727741361,-0.6713540554,-0.6693522334
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,13,10203,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,17e5a11d8278e2cdcd15e6e0fadefb0415a81915929a9b1db7c3dd7315abfe16,a9a19e5c551e5c453ac995080e59ad5fa03017b13306b4f6c82d6aa64ee2e992,0,False,0.5903999805,0.5886999965,0.5839999914,0.6214827895,0.6258945465,0.6121910214,-0.6700783372,-0.6690346599,-0.6734468341
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,14,10204,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,8f6f7e76379242074e75a85a29f69678847c0f08ac4593f24dac5a65e5d9f939,b51a6045fefbfcb919de0d66eed4dc87731698fe348f7e49685eb433ff35aea5,0,False,0.5920999646,0.5834999681,0.5726000071,0.6286916733,0.6124623418,0.6045274138,-0.6680864096,-0.6731431484,-0.6753887534
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,15,10205,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,cc5d1742896f87bc263c5961a784cb20eefc115c2497c388ebefa28d651798f9,dc285e31708ccc5bf1cdba3608a488f8928cb9570b6a47fcc20133ee9bf6f369,0,False,0.5832999945,0.5710999966,0.5823999643,0.6146077514,0.6053020954,0.6176993847,-0.6726269126,-0.6750145555,-0.6716198921
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,16,10206,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,2288db6e08bbe12e8af2c5d4d3274089888dde0be94f5fc0d193183129e768fa,74ff42a475b96c2a330843965d6a98a3642f69da77bbb89756bccf00ad16be61,0,False,0.5730999708,0.584100008,0.579400003,0.6097525954,0.6166288257,0.6135427356,-0.6732269526,-0.6716613173,-0.6723248959
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,17,10207,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,f57f2177a0d8b42d815536e430bb946203e7c9d85c64b62645e7cea415792404,3e263c6a1a95f26989ddc544dae7849ccf3e420c7315ead205ccbf84d6968507,0,False,0.5823000073,0.5769000053,0.5760999918,0.6190608144,0.615504384,0.6053299308,-0.670817256,-0.671855092,-0.6755911708
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,18,10208,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,7c4ecfa04019cfcc80364d944c939f9026bec7febb3cfaeb01df8be29f13f7f0,223d9d74cf2d724668f9283023c16ba5171c0e3a87d2c23e90f3ac9ea25ef862,0,False,0.5816000104,0.5752999783,0.5727999806,0.6172963381,0.605193913,0.6026781201,-0.6714041233,-0.6754747629,-0.6766052842
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,19,10209,zero_alignment,shunting,bp,backpropagation,2,2x3,0.8,0.25,0.25,66178,66178,14336,21760,2944,0cce7b3e042c60d5f0a795a433014aebcf2a2ab6f190150ce9ac29af821396b9,9289b8518a78a25bf615b41df624e84e5508ca787601dcddb904035b2aa488cc,0,False,0.5801999569,0.572699964,0.574000001,0.6080787778,0.6035516858,0.6090403199,-0.6745422482,-0.6763919592,-0.6740151048
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,20,10200,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,518c3cc4be8ee51302b21388e230d4757ad651a7f56201811bf8d210fcc130b0,dc5ceb45e1bd042968f7df4301be89c6262f0ed25601a4b4858ecd72572f3823,0,False,0.5776000023,0.5802999735,0.5777999759,0.6124001145,0.61792624,0.6096687317,-0.6722554564,-0.67102772,-0.6743699312
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,21,10201,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,eef50a4c6c434d0de7136d2c436679f9b1d6233eac7e631cc8e736fe1214f1d3,743af3ae5b9ebc2b08e9cb6438f90b002f967f6367fa710a9661f1035fa330ce,0,False,0.5838999748,0.5766999722,0.5805999637,0.6211660504,0.608051002,0.6163477898,-0.6698579788,-0.6748983264,-0.6719684601
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,22,10202,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,acfc6eded2c09061d315e6edb53cab93cf893dea919d2a0694f680bfd87a32d0,b45ad6109a8bfecc184ec0fd71d5a2bd9739e69069eb7b0475776d3ac21fc21d,0,False,0.5791999698,0.5866999626,0.592599988,0.6150133014,0.6172491908,0.6227258444,-0.6723133326,-0.671628356,-0.6701945662
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,23,10203,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,d5c085bace2aab824dff873a51042aaa061f010cf749bd4f7ad6c382c5662170,7c5352a67b8d44a85f09cdc9feccbbf6a8f0b08c3c86d7e9e4c1e221d159e035,0,False,0.5888000131,0.5903999805,0.5805000067,0.6215638518,0.6252064109,0.6111148,-0.6699484587,-0.6693543792,-0.6737478375
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,24,10204,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,be38a74d5f038e3936e5ac03279ac3b5478bbe928358521f4db0512f90413817,c8324eaaebf8ea9b688b5200f6cd0b350eb486b3b731f1d57c097516ebdb0bdf,0,False,0.5910999775,0.5837999582,0.57099998,0.6290870905,0.6121482253,0.6042094827,-0.6676066518,-0.6733102202,-0.6753387451
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,25,10205,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,cf1bc5b0dc0e15e83d83198ddb578998a4ee0431253df648f765f3c320032409,d286ae3e814ea9fbad4f13eb71ed6279ca78e00374b4c4a27fa33bc2ef986c01,0,False,0.5827999711,0.5701000094,0.5830999613,0.6150668859,0.6044327021,0.6169302464,-0.6722635627,-0.6752686501,-0.6718561053
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,26,10206,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,ec11770a1d11f8857717145c98d2a1de222ce1b1276b660b9d9cfd11123d0af4,b3d32b8f9b6755ba119952f04eebd3db25f5b13d6bb6d3d88092c7d48fe54e25,0,False,0.576399982,0.5812999606,0.5837000012,0.6103726625,0.6150026321,0.6128916144,-0.6730390191,-0.6724283099,-0.6723520756
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,27,10207,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,3c01c873e998005550f1b0493855aa171702ec76a2d3f2caad0dd526d5cb3ad6,527a8fd2892d7da83db528ca7355adf67a86c95ed4b65faf76a34db5e15b76b1,0,False,0.5843999982,0.5776000023,0.5746999979,0.6191358566,0.6157509089,0.605294168,-0.6709421873,-0.6717191339,-0.6755472422
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,28,10208,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,c12756ac203c8476b90377221e73d1ab62b28d8f69ca180d891c993c8b82c063,bdd900ea2b0b23331a970c790d35752ea4965292a66c9a92334d60d47c3defbc,0,False,0.581799984,0.5744999647,0.5777999759,0.6176238656,0.6049871445,0.6001405716,-0.6712264419,-0.6754366755,-0.677357614
zero_alignment_shunting_bp,nonlinear_physical_depth_runs/journal_confirmatory_physical_depth_zero_alignment_shunting_bp_20260812005137,29,10209,zero_alignment,shunting,bp,backpropagation,3,2x1x2,0.8,0.25,0.25,66178,66178,14336,21760,2944,b4a55da926f7c698c3d10f63d99cd4f801e84f11ca161944347a9263cc1a4624,d8f187df7143eeeafefc0a5715963290e367edaf60b8d0852dc2cc5549f24b67,0,False,0.5792999864,0.5777999759,0.5737999678,0.6082341075,0.6023280025,0.6085315943,-0.6743817925,-0.6769664884,-0.6743722558
