cohort,regime,root_id,focal_segment_id,dose,perturbation,category,n_sites,median_abs_log_gradient_change,mean_abs_log_gradient_change,synapse_weighted_median_abs_log_gradient_change,median_signed_log_gradient_change,gradient_sign_flip_fraction
original_eight,Ra150_Rm300,864691135324623260,5677,1.0,focal shunt,depth-matched unrelated,5,0.01780779546503073,0.014580704245517833,0.01780779546503073,-0.01780779546503073,0.0
original_eight,Ra150_Rm300,864691135324623260,5785,1.0,matched additive,descendant,3,0.09860159941566979,0.20477447511557925,0.4184398325292927,0.09860159941566979,0.0
original_eight,Ra150_Rm300,864691135324623260,5785,1.0,matched additive,depth-matched unrelated,3,0.0003701472296740187,0.0003701472296740187,0.0003701472296740187,0.0003701472296740187,0.0
original_eight,Ra150_Rm300,864691135324623260,5785,1.0,focal shunt,descendant,3,0.5667443644991864,0.5029635713129911,0.37466075150403444,-0.5667443644991864,0.0
original_eight,Ra150_Rm300,864691135324623260,5785,1.0,focal shunt,depth-matched unrelated,3,3.0251458433818676e-05,3.0251458433818676e-05,3.0251458433818676e-05,3.0251458433818676e-05,0.0
original_eight,Ra150_Rm300,864691135324623260,6518,1.0,matched additive,descendant,5,0.004936728804564006,0.005386784242008982,0.0023244896631369563,0.004936728804564006,0.0
original_eight,Ra150_Rm300,864691135324623260,6518,1.0,matched additive,depth-matched unrelated,5,2.2204460492503128e-16,2.2683993154811344e-05,0.0,2.2204460492503128e-16,0.0
original_eight,Ra150_Rm300,864691135324623260,6518,1.0,focal shunt,descendant,5,0.027773212081280665,0.027334053695655218,0.03032123394297948,-0.027773212081280665,0.0
original_eight,Ra150_Rm300,864691135324623260,6518,1.0,focal shunt,depth-matched unrelated,5,0.007608594229830905,0.007723852772622585,0.007608594229824976,-0.007608594229830905,0.0
original_eight,Ra150_Rm300,864691135324623260,6526,1.0,matched additive,descendant,3,0.02674539330267113,0.02584384965967744,0.0050603071581134815,0.02674539330267113,0.0
original_eight,Ra150_Rm300,864691135324623260,6526,1.0,matched additive,depth-matched unrelated,3,0.0001474149202101435,0.0003023595649243316,0.0007596637745628512,0.0001474149202101435,0.0
original_eight,Ra150_Rm300,864691135324623260,6526,1.0,focal shunt,descendant,3,0.08059977320956081,0.0814076640378316,0.1002887223759355,-0.08059977320956081,0.0
original_eight,Ra150_Rm300,864691135324623260,6526,1.0,focal shunt,depth-matched unrelated,3,0.007320691763405541,0.010989179509230737,0.018809528825983506,-0.007320691763405541,0.0
original_eight,Ra150_Rm300,864691135324623260,6686,1.0,matched additive,descendant,3,0.05582079216611565,0.1072917126821496,0.05582079216611565,0.05582079216611565,0.0
original_eight,Ra150_Rm300,864691135324623260,6686,1.0,matched additive,depth-matched unrelated,3,1.1102230246251565e-16,1.4802973661668753e-16,1.1102230246251565e-16,-1.1102230246251565e-16,0.0
original_eight,Ra150_Rm300,864691135324623260,6686,1.0,focal shunt,descendant,3,0.3531295366637882,0.3165623708960478,0.3531295366637882,-0.3531295366637882,0.0
original_eight,Ra150_Rm300,864691135324623260,6686,1.0,focal shunt,depth-matched unrelated,3,0.00462651309512062,0.004626513095121067,0.00462651309512062,-0.00462651309512062,0.0
original_eight,Ra150_Rm300,864691135324623260,6880,1.0,matched additive,descendant,3,0.02194614632323281,0.026763168212570413,0.006478734598687441,0.02194614632323281,0.0
original_eight,Ra150_Rm300,864691135324623260,6880,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
original_eight,Ra150_Rm300,864691135324623260,6880,1.0,focal shunt,descendant,3,0.12290692235314919,0.11863498703226737,0.13654915678258775,-0.12290692235314919,0.0
original_eight,Ra150_Rm300,864691135324623260,6880,1.0,focal shunt,depth-matched unrelated,3,0.01500434920741915,0.015004349207413515,0.015004349207398526,-0.01500434920741915,0.0
original_eight,Ra150_Rm300,864691135324623260,6979,1.0,matched additive,descendant,3,0.005249482387772239,0.011308614942612996,0.005249482387772239,0.005249482387772239,0.0
original_eight,Ra150_Rm300,864691135324623260,6979,1.0,matched additive,depth-matched unrelated,3,0.0,1.1102230246251568e-16,0.0,0.0,0.0
original_eight,Ra150_Rm300,864691135324623260,6979,1.0,focal shunt,descendant,3,0.06595316999376358,0.06025574312327342,0.06595316999376358,-0.06595316999376358,0.0
original_eight,Ra150_Rm300,864691135324623260,6979,1.0,focal shunt,depth-matched unrelated,3,0.008349550412910559,0.008349550412907797,0.008349550412910559,-0.008349550412910559,0.0
original_eight,Ra150_Rm300,864691135324623260,7255,1.0,matched additive,descendant,3,0.0277006662861485,0.020459044837392335,0.004533472549331829,0.0277006662861485,0.0
original_eight,Ra150_Rm300,864691135324623260,7255,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
original_eight,Ra150_Rm300,864691135324623260,7255,1.0,focal shunt,descendant,3,0.06200515288435831,0.06871132795648398,0.08346065169293485,-0.06200515288435831,0.0
original_eight,Ra150_Rm300,864691135324623260,7255,1.0,focal shunt,depth-matched unrelated,3,0.009700308310802742,0.009700308310798706,0.009700308310790523,-0.009700308310802742,0.0
original_eight,Ra150_Rm300,864691135409937097,4216,1.0,matched additive,descendant,24,0.0007761240062376677,0.001063671983411718,0.0005344164868721185,0.0007761240062376677,0.0
original_eight,Ra150_Rm300,864691135409937097,4216,1.0,matched additive,depth-matched unrelated,24,5.551115123125783e-17,1.2027416100105862e-16,1.1102230246251565e-16,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,4216,1.0,focal shunt,descendant,24,0.015587816642153265,0.015303568721446314,0.015826745521403496,-0.015587816642153265,0.0
original_eight,Ra150_Rm300,864691135409937097,4216,1.0,focal shunt,depth-matched unrelated,24,0.00478494338278682,0.0047849433827864525,0.004784943382783027,-0.00478494338278682,0.0
original_eight,Ra150_Rm300,864691135409937097,4220,1.0,matched additive,descendant,21,0.0007963225654426135,0.001174665062216088,0.0006307835721160593,0.0007963225654426135,0.0
original_eight,Ra150_Rm300,864691135409937097,4220,1.0,matched additive,depth-matched unrelated,21,0.0,1.0763659588706173e-05,0.0,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,4220,1.0,focal shunt,descendant,21,0.015039300680876182,0.014665599450003605,0.01520280542705994,-0.015039300680876182,0.0
original_eight,Ra150_Rm300,864691135409937097,4220,1.0,focal shunt,depth-matched unrelated,21,0.003452305168760461,0.0035169541406214456,0.0034523051687573416,-0.003452305168760461,0.0
original_eight,Ra150_Rm300,864691135409937097,4227,1.0,matched additive,descendant,17,0.0019791007131980736,0.003521877615880461,0.0013118624664230985,0.0019791007131980736,0.0
original_eight,Ra150_Rm300,864691135409937097,4227,1.0,matched additive,depth-matched unrelated,17,1.1102230246251565e-16,0.0001706052726191027,1.1102230246251565e-16,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,4227,1.0,focal shunt,descendant,17,0.03168931784967089,0.030192157690442013,0.032336725654019835,-0.03168931784967089,0.0
original_eight,Ra150_Rm300,864691135409937097,4227,1.0,focal shunt,depth-matched unrelated,17,0.0033898420152381195,0.0037509689054405944,0.0033898420152353344,-0.0033898420152381195,0.0
original_eight,Ra150_Rm300,864691135409937097,4239,1.0,matched additive,descendant,15,0.006655702578051169,0.011642371553631134,0.005215023648182685,0.006655702578051169,0.0
original_eight,Ra150_Rm300,864691135409937097,4239,1.0,matched additive,depth-matched unrelated,15,1.1102230246251565e-16,0.0003726484676677851,1.1102230246251565e-16,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,4239,1.0,focal shunt,descendant,15,0.0788182772888838,0.07421531275062665,0.08014652710353252,-0.0788182772888838,0.0
original_eight,Ra150_Rm300,864691135409937097,4239,1.0,focal shunt,depth-matched unrelated,15,0.0032365368382540408,0.004235790265548757,0.0032365368382511446,-0.0032365368382540408,0.0
original_eight,Ra150_Rm300,864691135409937097,4250,1.0,matched additive,descendant,9,0.027255185964089986,0.040174318701007544,0.027255185964089986,0.027255185964089986,0.0
original_eight,Ra150_Rm300,864691135409937097,4250,1.0,matched additive,depth-matched unrelated,9,1.1102230246251565e-16,8.635067969306773e-17,1.1102230246251565e-16,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,4250,1.0,focal shunt,descendant,9,0.1574177259563845,0.14648279887663807,0.1574177259563845,-0.1574177259563845,0.0
original_eight,Ra150_Rm300,864691135409937097,4250,1.0,focal shunt,depth-matched unrelated,9,0.0013877226913242245,0.0013877226913247805,0.0013877226913242245,-0.0013877226913242245,0.0
original_eight,Ra150_Rm300,864691135409937097,4285,1.0,matched additive,descendant,5,0.17466092824178803,0.1470538166284906,0.18898688419963255,0.17466092824178803,0.0
original_eight,Ra150_Rm300,864691135409937097,4285,1.0,matched additive,depth-matched unrelated,5,2.2204460492503128e-16,0.0005927489604992413,2.2204460492503128e-16,2.2204460492503128e-16,0.0
original_eight,Ra150_Rm300,864691135409937097,4285,1.0,focal shunt,descendant,5,0.24356407732908336,0.26297057136985114,0.23310908358477564,-0.24356407732908336,0.0
original_eight,Ra150_Rm300,864691135409937097,4285,1.0,focal shunt,depth-matched unrelated,5,0.00021661083796253478,0.0019090147474181678,0.00021661083796253478,-0.00021661083796253478,0.0
original_eight,Ra150_Rm300,864691135409937097,4298,1.0,matched additive,descendant,3,0.05810005433723888,0.06295787646049075,0.017462165955416695,0.05810005433723888,0.0
original_eight,Ra150_Rm300,864691135409937097,4298,1.0,matched additive,depth-matched unrelated,3,0.00027942809553706835,0.000637921838783769,0.00027942809553706835,0.00027942809553706835,0.0
original_eight,Ra150_Rm300,864691135409937097,4298,1.0,focal shunt,descendant,3,0.13217351773956196,0.12797770793744448,0.16629714410369117,-0.13217351773956196,0.0
original_eight,Ra150_Rm300,864691135409937097,4298,1.0,focal shunt,depth-matched unrelated,3,0.0006477144751617436,0.0011608189466301526,0.0006477144751617436,-0.0006477144751617436,0.0
original_eight,Ra150_Rm300,864691135409937097,4396,1.0,matched additive,descendant,5,0.03846226074268285,0.05879446179682614,0.030239856693214218,0.03846226074268285,0.0
original_eight,Ra150_Rm300,864691135409937097,4396,1.0,matched additive,depth-matched unrelated,5,1.1102230246251565e-16,0.00025891407052323456,1.1102230246251565e-16,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,4396,1.0,focal shunt,descendant,5,0.19598138019233358,0.17944828691241616,0.20258937303390295,-0.19598138019233358,0.0
original_eight,Ra150_Rm300,864691135409937097,4396,1.0,focal shunt,depth-matched unrelated,5,0.001378779153221694,0.002218807876168885,0.0013787791532190257,-0.001378779153221694,0.0
original_eight,Ra150_Rm300,864691135409937097,4465,1.0,matched additive,descendant,3,0.03981557585585575,0.04221139740744593,0.01160182810767004,0.03981557585585575,0.0
original_eight,Ra150_Rm300,864691135409937097,4465,1.0,matched additive,depth-matched unrelated,3,4.440892098500625e-16,0.0003154298876710801,4.440892098500625e-16,4.440892098500625e-16,0.0
original_eight,Ra150_Rm300,864691135409937097,4465,1.0,focal shunt,descendant,3,0.09084497592132698,0.08868771139704605,0.11580404379488253,-0.09084497592132698,0.0
original_eight,Ra150_Rm300,864691135409937097,4465,1.0,focal shunt,depth-matched unrelated,3,0.0004749735587865652,0.004052105953316349,0.0004749735587865652,-0.0004749735587865652,0.0
original_eight,Ra150_Rm300,864691135409937097,4637,1.0,matched additive,descendant,3,0.08234877902045543,0.10043753061014431,0.08234877902045543,0.08234877902045543,0.0
original_eight,Ra150_Rm300,864691135409937097,4637,1.0,matched additive,depth-matched unrelated,3,5.6004762104515686e-05,0.000161269508907919,1.1102230246251565e-16,5.6004762104515686e-05,0.0
original_eight,Ra150_Rm300,864691135409937097,4637,1.0,focal shunt,descendant,3,0.16731943814110145,0.15260954175904762,0.16731943814110145,-0.16731943814110145,0.0
original_eight,Ra150_Rm300,864691135409937097,4637,1.0,focal shunt,depth-matched unrelated,3,0.0002533713599881765,0.0004204774023666526,0.0002423602208718746,-0.0002533713599881765,0.0
original_eight,Ra150_Rm300,864691135409937097,4828,1.0,matched additive,descendant,3,0.3071944648930711,0.251740273061759,0.3179605618558037,0.3071944648930711,0.0
original_eight,Ra150_Rm300,864691135409937097,4828,1.0,matched additive,depth-matched unrelated,3,2.220446049250313e-16,0.0010457355865082945,0.0,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,4828,1.0,focal shunt,descendant,3,0.25278950568992614,0.29056719368530104,0.2452248155326869,-0.25278950568992614,0.0
original_eight,Ra150_Rm300,864691135409937097,4828,1.0,focal shunt,depth-matched unrelated,3,0.0015541199537045759,0.0021369743925376034,0.0015541199537031304,-0.0015541199537045759,0.0
original_eight,Ra150_Rm300,864691135409937097,4996,1.0,matched additive,descendant,3,0.04384783431188006,0.05815910190433083,0.04384783431188006,0.04384783431188006,0.0
original_eight,Ra150_Rm300,864691135409937097,4996,1.0,matched additive,depth-matched unrelated,3,0.0,1.480297366166875e-16,4.440892098500625e-16,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,4996,1.0,focal shunt,descendant,3,0.16076669619243109,0.1487999811471278,0.16076669619243109,-0.16076669619243109,0.0
original_eight,Ra150_Rm300,864691135409937097,4996,1.0,focal shunt,depth-matched unrelated,3,0.0032658681904106164,0.0032658681904115445,0.0032658681904106164,-0.0032658681904106164,0.0
original_eight,Ra150_Rm300,864691135409937097,5448,1.0,matched additive,descendant,3,0.02745126703611339,0.03198846411585838,0.017230453792238053,0.02745126703611339,0.0
original_eight,Ra150_Rm300,864691135409937097,5448,1.0,matched additive,depth-matched unrelated,3,2.2204460492503128e-16,1.4802973661668753e-16,2.220446049250313e-16,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,5448,1.0,focal shunt,descendant,3,0.08282504448231025,0.07871302979668644,0.09206175422713223,-0.08282504448231025,0.0
original_eight,Ra150_Rm300,864691135409937097,5448,1.0,focal shunt,depth-matched unrelated,3,0.004199488433216403,0.004199488433216515,0.00419948843321462,-0.004199488433216403,0.0
original_eight,Ra150_Rm300,864691135409937097,5571,1.0,matched additive,descendant,3,0.002343785666458135,0.00372334249617266,0.002343785666458135,0.002343785666458135,0.0
original_eight,Ra150_Rm300,864691135409937097,5571,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,5571,1.0,focal shunt,descendant,3,0.014988086394807715,0.013629473837013637,0.014988086394807715,-0.014988086394807715,0.0
original_eight,Ra150_Rm300,864691135409937097,5571,1.0,focal shunt,depth-matched unrelated,3,0.0019271470566147697,0.0019271470566152888,0.0019271470566147697,-0.0019271470566147697,0.0
original_eight,Ra150_Rm300,864691135409937097,5963,1.0,matched additive,descendant,3,0.0021026170100372377,0.003034120485163058,0.0020264947216057576,0.0021026170100372377,0.0
original_eight,Ra150_Rm300,864691135409937097,5963,1.0,matched additive,depth-matched unrelated,3,0.0,0.0,0.0,0.0,0.0
original_eight,Ra150_Rm300,864691135409937097,5963,1.0,focal shunt,descendant,3,0.016350826141302687,0.015430768344375725,0.01642601169207315,-0.016350826141302687,0.0
original_eight,Ra150_Rm300,864691135409937097,5963,1.0,focal shunt,depth-matched unrelated,3,0.006020074425734779,0.006020074425735597,0.006020074425734779,-0.006020074425734779,0.0
original_eight,Ra150_Rm300,864691135739661169,15,1.0,matched additive,descendant,8,0.0014524712895702988,0.004568435276577306,0.0009855412950417165,0.0014524712895702988,0.0
original_eight,Ra150_Rm300,864691135739661169,15,1.0,matched additive,depth-matched unrelated,8,0.0,2.775557561562891e-17,0.0,0.0,0.0
original_eight,Ra150_Rm300,864691135739661169,15,1.0,focal shunt,descendant,8,0.04481572103495647,0.04180971492775652,0.04526606693857161,-0.04481572103495647,0.0
original_eight,Ra150_Rm300,864691135739661169,15,1.0,focal shunt,depth-matched unrelated,8,0.010001569740419772,0.010001569740426234,0.010001569740419772,-0.010001569740419772,0.0
original_eight,Ra150_Rm300,864691135739661169,18,1.0,matched additive,descendant,7,0.002138667665705464,0.005657412784729172,0.0003216640679634164,0.002138667665705464,0.0
original_eight,Ra150_Rm300,864691135739661169,18,1.0,matched additive,depth-matched unrelated,7,0.0,3.163826160879321e-05,7.382261042051749e-05,0.0,0.0
original_eight,Ra150_Rm300,864691135739661169,18,1.0,focal shunt,descendant,7,0.038339225078682156,0.03493903079399229,0.04009448921883131,-0.038339225078682156,0.0
original_eight,Ra150_Rm300,864691135739661169,18,1.0,focal shunt,depth-matched unrelated,7,0.005793975875370342,0.006482764433876686,0.00740114917855717,-0.005793975875370342,0.0
original_eight,Ra150_Rm300,864691135739661169,31,1.0,matched additive,descendant,5,0.0027703607233235915,0.027709275568479456,0.0027703607233235915,0.0027703607233235915,0.0
original_eight,Ra150_Rm300,864691135739661169,31,1.0,matched additive,depth-matched unrelated,5,0.0018010319314934744,0.0010806191588960848,0.0018010319314934744,0.0018010319314934744,0.0
original_eight,Ra150_Rm300,864691135739661169,31,1.0,focal shunt,descendant,5,0.19777276657804346,0.17697845866331657,0.19777276657804346,-0.19777276657804346,0.0
original_eight,Ra150_Rm300,864691135739661169,31,1.0,focal shunt,depth-matched unrelated,5,0.041407041647560185,0.02856218639561574,0.041407041647560185,-0.041407041647560185,0.0
original_eight,Ra150_Rm300,864691135739661169,199,1.0,matched additive,descendant,3,0.38975419665856953,0.372925141302565,0.48254046246312426,0.38975419665856953,0.0
original_eight,Ra150_Rm300,864691135739661169,199,1.0,matched additive,depth-matched unrelated,3,0.00045092820860567615,0.00045092820860567615,0.00045092820860567615,0.00045092820860567615,0.0
original_eight,Ra150_Rm300,864691135739661169,199,1.0,focal shunt,descendant,3,0.42819080412299115,0.43742316323570235,0.3699204938912758,-0.42819080412299115,0.0
original_eight,Ra150_Rm300,864691135739661169,199,1.0,focal shunt,depth-matched unrelated,3,0.00010477860981023558,0.00010477860981023558,0.00010477860981023558,0.00010477860981023558,0.0
original_eight,Ra150_Rm300,864691135739661169,433,1.0,matched additive,descendant,3,0.0009629901828034967,0.003497987503053686,0.0006323566753210885,0.0009629901828034967,0.0
