panel,task,series,x_name,x_label,unit,mean,signed_mean,n_seeds,interval,endpoint,drop_radius_pt,record,x,ci95_low,ci95_high,seed,value,noise,common_rate,ci_low,ci_high,positive_seeds
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.023970706110007456,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,1536.0,0.023403736570131797,0.024643227274160275,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02394624493386633,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,1792.0,0.02360785222909744,0.024308110140916363,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.023740195082716808,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,2048.0,0.023519137401263376,0.023980885348198512,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.0241133793326005,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,2304.0,0.023711819856323525,0.02450121476010174,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.0236254647497614,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,2560.0,0.023223230352582034,0.02406043608083789,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024019015966906733,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,2816.0,0.0236520492152599,0.02440311974410993,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024252228709805194,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,3072.0,0.023701764166057633,0.02488190699598226,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024100607649461047,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,3328.0,0.023604951593966663,0.024598079449453886,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024225426278979605,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,3584.0,0.023682301139099884,0.024831347956268807,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02432174671884653,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,3840.0,0.02396251864318482,0.02468978137141233,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02401633639052959,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,4096.0,0.023661015696931093,0.024403094083829523,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024235547718412794,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,4352.0,0.023618797388954445,0.024933844326058965,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024236839887444264,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,4608.0,0.023787589546837882,0.02473080407926712,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024182799112253094,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,4864.0,0.023815956979402253,0.02460122332450577,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02426837615146799,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,5120.0,0.023847579733854853,0.024704615603950198,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02401130883168156,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,5376.0,0.02362210467728065,0.02446069721755456,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02464177149524969,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,5632.0,0.024217871636970742,0.025092777363402617,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024666726553167137,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,5888.0,0.02410972280646026,0.025264559936092418,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024466710933260617,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,6144.0,0.024014705974524778,0.024938269079003497,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024532157904266143,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,6400.0,0.0239962735661845,0.025119115573891328,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025015736411243855,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,6656.0,0.024461545608006,0.025565959928668534,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024426862669077284,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,6912.0,0.02389065019298766,0.025114981328503403,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02458786485597132,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,7168.0,0.024179090274963122,0.02501257508816955,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024231047520891877,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,7424.0,0.023846717375029136,0.024650786835860018,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024353994557314164,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,7680.0,0.02393018690799267,0.02485532073145697,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024360196094537014,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,7936.0,0.023776485044710815,0.024975395805904372,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024342015298047866,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,8192.0,0.023874486955080036,0.024801912852914044,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024482776177746867,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,8448.0,0.02380329461372248,0.025333733415267207,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024382771540934323,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,8704.0,0.023770702236439865,0.025067929911562585,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024598115196303887,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,8960.0,0.02415613439792635,0.025129139670635254,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024660453333345943,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,9216.0,0.02412268813572889,0.02520334314510026,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024080388869039463,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,9472.0,0.023695771816512744,0.02450801099932311,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024799809899809327,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,9728.0,0.024297810130850805,0.025276325001044528,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02455837917700896,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,9984.0,0.023908469181502443,0.025281902304611432,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025007504703649718,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,10240.0,0.024422849834039303,0.02571041740847895,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02477490404107467,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,10496.0,0.02410546879496471,0.025740610449145912,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02499330763144021,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,10752.0,0.024255349249989202,0.02584815950642304,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02468712415433662,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,11008.0,0.024013355517063975,0.025409288448243528,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025246700437066883,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,11264.0,0.02455503429706139,0.02605439062457699,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024487490095104973,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,11520.0,0.02404300594480238,0.02495189267025562,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025189813791540748,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,11776.0,0.024296943479278355,0.026177037208145567,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02493502014208407,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,12032.0,0.02429863570175706,0.02569062818887829,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025176064895501164,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,12288.0,0.024301499252537623,0.026125446469206514,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024129515258664247,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,12544.0,0.023732943388877784,0.024638428048329247,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025287578897338108,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,12800.0,0.024550605481123856,0.026098248867939135,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024924298660441362,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,13056.0,0.02437555709681931,0.025536473556843877,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02573075606301749,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,13312.0,0.02498996942190695,0.02656374235252059,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024668387592804795,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,13568.0,0.023891840768647695,0.02554678480834568,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025899157139035178,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,13824.0,0.025085052823100796,0.026845754268170728,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02584826747245249,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,14080.0,0.024770205810410183,0.027142553753736715,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024998426819482944,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,14336.0,0.024147363687851083,0.025990368919133474,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02445254948868824,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,14592.0,0.02390460353268733,0.025010484122383842,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024819469480661865,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,14848.0,0.024015881826935384,0.025688856293166827,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.02483706027859557,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,15104.0,0.024283800412533953,0.025502007252762315,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024671121535889413,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,15360.0,0.023990688524095253,0.02543760995545592,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025227900153570466,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,15616.0,0.024307238231072597,0.026316502687757124,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025614015195943928,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,15872.0,0.024918352488853348,0.02641119040013522,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.025208455758851445,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,16128.0,0.024350172975790004,0.026105632124688877,,,,,,,
C,Pairwise,calibrated broadcast,training updates,,test NMSE,0.024647644071341634,,20.0,95 % percentile bootstrap,fixed checkpoint,,curve summary,16384.0,0.024158472813318763,0.025148510873199102,,,,,,,
C,Pairwise,noise floor,expected label-noise NMSE,,test NMSE,0.0225,,20.0,none,analytic,,summary,,,,,,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,64.0,,,211200.0,0.9918572093994492,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,256.0,,,211200.0,0.30092255843494176,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,512.0,,,211200.0,0.04610896079551999,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1024.0,,,211200.0,0.045877651186834664,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1280.0,,,211200.0,0.046645232533617825,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1536.0,,,211200.0,0.045810747660348546,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,1792.0,,,211200.0,0.0463788199202321,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2048.0,,,211200.0,0.04671541491712718,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2304.0,,,211200.0,0.045796908949519904,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2560.0,,,211200.0,0.04519466131102008,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,2816.0,,,211200.0,0.04566596386873356,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3072.0,,,211200.0,0.04586682222866888,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3328.0,,,211200.0,0.04656770347976556,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3584.0,,,211200.0,0.04603413796183345,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,3840.0,,,211200.0,0.046108129460245534,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4096.0,,,211200.0,0.04651302168624184,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4352.0,,,211200.0,0.04654485440270198,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4608.0,,,211200.0,0.04630298695308742,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,4864.0,,,211200.0,0.04581407573700233,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5120.0,,,211200.0,0.047744220754078866,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5376.0,,,211200.0,0.04602980378719951,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5632.0,,,211200.0,0.04844541034478478,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,5888.0,,,211200.0,0.045551779906224936,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6144.0,,,211200.0,0.04603356339737823,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6400.0,,,211200.0,0.0470364781636204,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6656.0,,,211200.0,0.04568358700962112,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,6912.0,,,211200.0,0.04636444111680834,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7168.0,,,211200.0,0.045630386056956296,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7424.0,,,211200.0,0.04648197176751853,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7680.0,,,211200.0,0.04604811233947448,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,7936.0,,,211200.0,0.04613792906677407,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8192.0,,,211200.0,0.04742061562954113,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8448.0,,,211200.0,0.04566423006166411,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8704.0,,,211200.0,0.04630340723405501,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,8960.0,,,211200.0,0.046880123099124614,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9216.0,,,211200.0,0.04790716170699326,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9472.0,,,211200.0,0.046747109949787535,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9728.0,,,211200.0,0.04724139449912616,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,9984.0,,,211200.0,0.04625966622323401,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10240.0,,,211200.0,0.04518696377376622,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10496.0,,,211200.0,0.04578255260230229,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,10752.0,,,211200.0,0.04553186234871784,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11008.0,,,211200.0,0.04562594902700587,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11264.0,,,211200.0,0.04590620688884303,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11520.0,,,211200.0,0.046354136340902366,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,11776.0,,,211200.0,0.045531292829283004,,,,,
D,Quartic,exact path,training updates,,test NMSE,,,,,fixed checkpoint,,seed trajectory,12032.0,,,211200.0,0.045783993514857846,,,,,
