optimizer,rule,step,dictionary,metric,contrast,mean,ci95_low,ci95_high,n_seeds,status
adam,broadcast,1,unit_broadcast_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.07157002096207787,-0.2607700362840054,0.12248827968579375,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,1,unit_broadcast_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.021346456551427074,-0.18201020871639434,0.1468988189297766,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,1,unit_broadcast_fixed,population_nmse,quartet_minus_matching,0.307320891387329,-0.16724346371582513,0.8638003199408931,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K2,field_energy_fidelity,quartet_minus_matching,0.06522801710464451,-0.031823860233493206,0.17031933174145,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K2,mean_per_example_fidelity,quartet_minus_matching,0.06789309531679082,-0.029458553034454094,0.1716260588400031,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K2,error_weighted_energy_fidelity,quartet_minus_matching,0.06366800535227757,-0.04144677913739018,0.1766100481289593,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K2,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0722668689295034,-0.04631421860431959,0.1968860249186232,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K2,population_gradient_cosine_nonroot,quartet_minus_matching,0.32476796118855245,0.1861200675274394,0.4637395396530743,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K2,population_gradient_cosine_full,quartet_minus_matching,0.08000273741091427,0.004810411724640495,0.16065824689856376,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K2,population_nmse,quartet_minus_matching,0.31093154167631004,-0.10203283738546895,0.7771281911205149,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K3,field_energy_fidelity,quartet_minus_matching,0.01937549547001609,-0.08659028170377067,0.12697262076018037,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K3,mean_per_example_fidelity,quartet_minus_matching,0.029430130604926323,-0.07285189373522197,0.13464695009840424,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K3,error_weighted_energy_fidelity,quartet_minus_matching,0.016645310364134643,-0.1009667410587188,0.13637789931154112,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K3,eligibility_weighted_update_fidelity,quartet_minus_matching,0.009402653323092073,-0.11172182283601949,0.13634665514312755,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K3,population_gradient_cosine_nonroot,quartet_minus_matching,0.1855683799929321,0.07261290086503049,0.30190519758157414,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K3,population_gradient_cosine_full,quartet_minus_matching,0.04140797535091552,-0.016919064380371916,0.10874636272936238,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K3,population_nmse,quartet_minus_matching,0.31093154167631004,-0.10367951163354285,0.7830642764626895,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K4,field_energy_fidelity,quartet_minus_matching,0.05103871140673792,-0.08533698188699718,0.1817826764489285,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K4,mean_per_example_fidelity,quartet_minus_matching,0.04507160260636163,-0.08672145090240384,0.17356226074478912,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K4,error_weighted_energy_fidelity,quartet_minus_matching,0.04609184898598767,-0.09570474951553244,0.18456072260866654,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K4,eligibility_weighted_update_fidelity,quartet_minus_matching,0.019855273927247986,-0.13418113635256604,0.17084819452375133,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K4,population_gradient_cosine_nonroot,quartet_minus_matching,0.08026973215890607,-0.016082869133512843,0.18441801700917887,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K4,population_gradient_cosine_full,quartet_minus_matching,0.0210909073142717,-0.038002172529157316,0.08841026304299758,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K4,population_nmse,quartet_minus_matching,0.31093154167631004,-0.08495297618552188,0.7738763486907598,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K5,field_energy_fidelity,quartet_minus_matching,0.01758824198142523,-0.10310856470983472,0.13987680495435753,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K5,mean_per_example_fidelity,quartet_minus_matching,0.01703938542632192,-0.10110019363843648,0.14329559427913627,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K5,error_weighted_energy_fidelity,quartet_minus_matching,0.013807058097861721,-0.10932137566498562,0.13836059328824563,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K5,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.006210809200060318,-0.13696189417823523,0.12147720760737124,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K5,population_gradient_cosine_nonroot,quartet_minus_matching,0.0526346492979499,-0.051310240582574225,0.16470461338810985,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K5,population_gradient_cosine_full,quartet_minus_matching,0.027407568647705487,-0.03899686951740401,0.10597314568988514,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K5,population_nmse,quartet_minus_matching,0.31093154167631004,-0.09741736500250937,0.7803305921863678,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K6,field_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K6,mean_per_example_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K6,error_weighted_energy_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K6,eligibility_weighted_update_fidelity,quartet_minus_matching,0.0,0.0,0.0,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K6,population_gradient_cosine_nonroot,quartet_minus_matching,3.3306690738754695e-17,-9.992007221626409e-17,1.6653345369377348e-16,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K6,population_gradient_cosine_full,quartet_minus_matching,-1.1102230246251566e-17,-9.992007221626409e-17,7.771561172376095e-17,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,ancestry_K6,population_nmse,quartet_minus_matching,0.31093154167631004,-0.10622454192907979,0.7784021268123729,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_error,field_energy_fidelity,quartet_minus_matching,0.11213125828510324,-0.01008133891893837,0.22766454247078016,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_error,mean_per_example_fidelity,quartet_minus_matching,0.06809271189902401,-0.07137494611283023,0.1923443433438137,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_error,error_weighted_energy_fidelity,quartet_minus_matching,0.10730175860340288,0.003511707353488012,0.202829505722061,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_error,eligibility_weighted_update_fidelity,quartet_minus_matching,0.09281873258879988,-0.025560219113165684,0.21629141879410685,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_error,population_gradient_cosine_nonroot,quartet_minus_matching,0.04723890554714677,-0.026911353773299267,0.13919844623626015,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_error,population_gradient_cosine_full,quartet_minus_matching,-0.005845382464432364,-0.03904104092500878,0.030274440461200994,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_error,population_nmse,quartet_minus_matching,0.31093154167631004,-0.10032045003107111,0.7864527857666356,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_q,field_energy_fidelity,quartet_minus_matching,0.09282272326041736,-0.0179175176334348,0.1931622106972855,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_q,mean_per_example_fidelity,quartet_minus_matching,0.07147907952898554,-0.04900134269611355,0.18136361915097865,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_q,error_weighted_energy_fidelity,quartet_minus_matching,0.11519130677238738,0.002095060628154097,0.22561552607027713,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_q,eligibility_weighted_update_fidelity,quartet_minus_matching,0.10464452346716775,-0.025751851898808735,0.23164520243495237,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_q,population_gradient_cosine_nonroot,quartet_minus_matching,0.06188410960457076,-0.020990436675731083,0.16879592091232618,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_q,population_gradient_cosine_full,quartet_minus_matching,0.004083944820474128,-0.038240739779476965,0.05170896550232622,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,best_fixed_rank1_q,population_nmse,quartet_minus_matching,0.31093154167631004,-0.09595015198247935,0.7888469889544107,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_fixed,field_energy_fidelity,quartet_minus_matching,0.031048080320704857,-0.1428615980974753,0.2024971815995146,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_fixed,mean_per_example_fidelity,quartet_minus_matching,-1.6234524706146725,-5.2864363639655,0.452191713160129,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_fixed,error_weighted_energy_fidelity,quartet_minus_matching,0.040750693908347624,-0.13547870933897224,0.2129580799234332,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,0.008673860964056368,-0.1595756829491586,0.16676425089186864,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.012286402588420184,-0.12397992069954934,0.10349201385257115,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.09188352707188052,-0.15895060198906485,-0.02943396626146314,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_fixed,population_nmse,quartet_minus_matching,0.31093154167631004,-0.1066726942589558,0.7844455061464702,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_projection,field_energy_fidelity,quartet_minus_matching,0.07258107310470233,-0.059863462597899146,0.19887529180817737,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_projection,mean_per_example_fidelity,quartet_minus_matching,0.053372466087723926,-0.06772315083575299,0.16832733699173388,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_projection,error_weighted_energy_fidelity,quartet_minus_matching,0.08268000897770275,-0.06322964835741864,0.21551946334579034,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,0.05410102543478988,-0.08287018134507108,0.18348052036608778,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_projection,population_gradient_cosine_nonroot,quartet_minus_matching,-0.017390327859912978,-0.10078627264852874,0.06781051967468356,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_projection,population_gradient_cosine_full,quartet_minus_matching,-0.03947187888970813,-0.0909081852738306,0.009731208662731354,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,initial_mean_projection,population_nmse,quartet_minus_matching,0.31093154167631004,-0.09795607736500425,0.7950994110042127,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,uniform_projection,field_energy_fidelity,quartet_minus_matching,-0.02217754233447708,-0.07630026968615806,0.029439313255844448,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,uniform_projection,mean_per_example_fidelity,quartet_minus_matching,-0.014623834889606741,-0.07563976884341356,0.04506654496908224,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,uniform_projection,error_weighted_energy_fidelity,quartet_minus_matching,-0.03623113414073194,-0.08841730237642872,0.011564605523870949,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,uniform_projection,eligibility_weighted_update_fidelity,quartet_minus_matching,-0.03438933778356375,-0.09360081723104859,0.023458807358989593,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,uniform_projection,population_gradient_cosine_nonroot,quartet_minus_matching,0.19520057018036768,0.06341514558675197,0.31917617661905373,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,uniform_projection,population_gradient_cosine_full,quartet_minus_matching,-0.049707937203962806,-0.15675660870555796,0.05494205828352182,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,uniform_projection,population_nmse,quartet_minus_matching,0.31093154167631004,-0.1022772222338768,0.7954277014779642,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,unit_broadcast_fixed,field_energy_fidelity,quartet_minus_matching,4.591873501024549,-2.9468421292769764,12.676960301632215,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,unit_broadcast_fixed,mean_per_example_fidelity,quartet_minus_matching,-59.41961566587872,-243.9507414540852,47.79420817273505,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,unit_broadcast_fixed,error_weighted_energy_fidelity,quartet_minus_matching,4.720599546943949,-3.1736515764901383,13.06369969493005,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,unit_broadcast_fixed,eligibility_weighted_update_fidelity,quartet_minus_matching,2.50169194975449,-6.563712531610012,12.454158281156985,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,unit_broadcast_fixed,population_gradient_cosine_nonroot,quartet_minus_matching,-0.10846934680182456,-0.3056882814813579,0.08523262624797648,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,unit_broadcast_fixed,population_gradient_cosine_full,quartet_minus_matching,-0.032074970694255134,-0.19146059015575767,0.12553409339138064,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,16,unit_broadcast_fixed,population_nmse,quartet_minus_matching,0.31093154167631004,-0.10230777664601468,0.7797213510182421,20,posthoc descriptive; no multiplicity adjustment
adam,broadcast,64,ancestry_K2,field_energy_fidelity,quartet_minus_matching,0.051712526913362145,-0.04085199733230719,0.151762894238455,20,posthoc descriptive; no multiplicity adjustment
