family,optimizer,rule,rate,selected_rate,common_rate,step,dictionary,field_energy_fidelity,error_weighted_energy_fidelity,eligibility_weighted_update_fidelity,population_gradient_cosine_nonroot,population_nmse
quartet,sgd,exact,0.03,True,True,64,initial_mean_projection,0.5985059263998314,0.6019795536685493,0.5350387784344739,0.568330770808353,0.9294952953930118
quartet,sgd,exact,0.03,True,True,64,uniform_projection,0.18624738673796043,0.18607031236935317,0.1202744547166158,0.4948287306086079,0.9294952953930118
quartet,sgd,exact,0.03,True,True,64,unit_broadcast_fixed,-41.10458734117249,-41.530047997844825,-48.37144181184762,-0.01091515002441933,0.9294952953930118
quartet,sgd,exact,0.03,True,True,256,ancestry_K2,0.3412125577842219,0.3414209975788008,0.23456120428313257,0.7728649270114475,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,ancestry_K3,0.43910588494797753,0.43979181712692456,0.3378650672075486,0.8121622591504745,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,ancestry_K4,0.6425029061876469,0.6453324425635073,0.596738650491573,0.8731922194045264,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,ancestry_K5,0.7667826451852086,0.7671363317993176,0.7084689529184388,0.9192345500071196,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,ancestry_K6,1.0,1.0,1.0,1.0,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,best_fixed_rank1_error,0.745833430133034,0.7565444021596103,0.7113853006869957,0.605797006666281,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,best_fixed_rank1_q,0.7480455293080289,0.7544018619698462,0.7066725036780899,0.5961374966135995,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,initial_mean_fixed,-24.789886487334634,-24.6322447971522,-19.080801430133143,0.31480611826805155,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,initial_mean_projection,0.4475665058551015,0.45528920598962863,0.3570429181700702,0.44471992000217087,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,uniform_projection,0.19344096507178488,0.19433820873699184,0.12944007251408635,0.603220804763294,0.7755454309213268
quartet,sgd,exact,0.03,True,True,256,unit_broadcast_fixed,-169.05776155634777,-169.19171020729954,-170.98783553726815,-0.01256068208830044,0.7755454309213268
quartet,sgd,exact,0.03,True,True,512,ancestry_K2,0.3272311596280052,0.31785866788943473,0.26197757644544895,0.6990666819804311,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,ancestry_K3,0.4469764824560197,0.4381181550878841,0.38674137511287177,0.7722552984964055,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,ancestry_K4,0.6658015709920643,0.6644676011964306,0.6357913098324458,0.8593999247832687,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,ancestry_K5,0.7824967664215354,0.7793304987255132,0.7441287103478184,0.9034241808913406,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,ancestry_K6,1.0,1.0,1.0,1.0,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,best_fixed_rank1_error,0.6433198287716758,0.6516512718373882,0.6238926743729755,0.6590116474583916,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,best_fixed_rank1_q,0.6476786588586019,0.643044818008683,0.6169573763367767,0.6442213409630163,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,initial_mean_fixed,-5.259413058542438,-5.277264167616249,-4.617880912120359,0.34772918072787984,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,initial_mean_projection,0.38137470489859443,0.3862049035066692,0.3286359703206837,0.48827938590332964,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,uniform_projection,0.17980406224560125,0.1750284649479095,0.14857321374777333,0.5294851592884009,0.6115953783954459
quartet,sgd,exact,0.03,True,True,512,unit_broadcast_fixed,-76.23282243433661,-76.99124072044724,-80.8280008989168,-0.04292493814384811,0.6115953783954459
quartet,sgd,exact,0.03,True,True,1024,ancestry_K2,0.3195869597456926,0.30988169164252133,0.28962438145128144,0.6883620597012036,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,ancestry_K3,0.4343775759229125,0.4235597626267604,0.41062681881437735,0.7341684870370211,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,ancestry_K4,0.6181445705879459,0.6105890951888332,0.5949272922291475,0.8038290942085029,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,ancestry_K5,0.7758455810477461,0.7690942408046031,0.7477374321593799,0.8788388716520765,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,ancestry_K6,1.0,1.0,1.0,1.0,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,best_fixed_rank1_error,0.4974610806379651,0.543499894801037,0.5149105403180164,0.6638827037004508,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,best_fixed_rank1_q,0.5133052747723454,0.5217433455977142,0.48967377315561517,0.6249959217835913,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,initial_mean_fixed,-0.252713428019889,-0.26063236901522535,-0.3420065207972889,0.3842056164637837,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,initial_mean_projection,0.3082271154010071,0.3055041922589578,0.2756240083366586,0.4746415061327028,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,uniform_projection,0.1774267496959542,0.1726015503567574,0.1666937555226718,0.5777400741331302,0.25215887065792203
quartet,sgd,exact,0.03,True,True,1024,unit_broadcast_fixed,-7.81479764390911,-8.043026540315882,-8.867949189421438,-0.007826263622433504,0.25215887065792203
quartet,sgd,sign_broadcast,0.01,True,False,0,ancestry_K2,0.3083582524673032,0.30479859048671115,0.2619599089990795,0.6621819923615042,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,ancestry_K3,0.4685330879015724,0.4733221697123973,0.4473853378310923,0.7817828008645491,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,ancestry_K4,0.6771816499392043,0.6698971497434676,0.6564999428362803,0.8731449887310478,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,ancestry_K5,0.8243736893381384,0.8269391319379341,0.8195087351254042,0.9399337974828319,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,ancestry_K6,1.0,1.0,1.0,1.0,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,best_fixed_rank1_error,0.7530356737967135,0.7975994070682407,0.7723195185629615,0.8741763191673734,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,best_fixed_rank1_q,0.7637297203220822,0.7838756776848386,0.7496612135804248,0.8575231729060375,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,initial_mean_fixed,0.5420018821304391,0.5432894385950382,0.5346801886277196,0.7316317877058409,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,initial_mean_projection,0.6954598426394072,0.6847264540637997,0.6534988748605288,0.7987219714468848,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,uniform_projection,0.1449354674848665,0.14041600881648433,0.11615744531599233,0.5403021132109311,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,0,unit_broadcast_fixed,-6.198103180492853,-5.3720443345630695,-6.468087629042756,0.08588404456085645,1.662574518842949
quartet,sgd,sign_broadcast,0.01,True,False,1,ancestry_K2,0.3086969557807845,0.30550137991941295,0.2617818837233721,0.6621409091055994,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,ancestry_K3,0.4686536907684494,0.47360659232639524,0.4470317411094179,0.7817404212432304,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,ancestry_K4,0.6787768665568271,0.6716888422221257,0.6572193687338247,0.8734071377251365,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,ancestry_K5,0.8243365420973993,0.8266719599457822,0.8187433275193126,0.9393536504609878,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,ancestry_K6,1.0,1.0,1.0,1.0,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,best_fixed_rank1_error,0.7553802896103485,0.7981573715039156,0.7727109066982665,0.8745077000035991,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,best_fixed_rank1_q,0.7654140052440797,0.7852685541553802,0.751716776112952,0.856229289570369,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,initial_mean_fixed,0.543753138930344,0.5463370902674785,0.5371945660872448,0.7335227877680863,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,initial_mean_projection,0.6979632980258472,0.6877164720076258,0.6561935303273008,0.799450773477215,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,uniform_projection,0.14523718563027563,0.14101033345569675,0.11637518790741015,0.5389347901343371,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,1,unit_broadcast_fixed,-6.441011570476536,-5.587192741388834,-6.694283464960686,0.08766516986797669,1.603509672882551
quartet,sgd,sign_broadcast,0.01,True,False,16,ancestry_K2,0.3160876147297095,0.31625811285213734,0.2529135215994789,0.6584026286196326,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,ancestry_K3,0.47084966958741103,0.4767827174378879,0.4336878625589688,0.7815362197503717,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,ancestry_K4,0.6943029695389135,0.6914005982929138,0.6608708598468069,0.8799722580956452,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,ancestry_K5,0.8234450787477972,0.8248672085030643,0.8070557171886994,0.9359812966450434,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,ancestry_K6,1.0,1.0,1.0,1.0,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,best_fixed_rank1_error,0.7813869331695013,0.8067791409463488,0.7814990512354149,0.870279601156842,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,best_fixed_rank1_q,0.7875708910878418,0.7960759442965132,0.7717937257160687,0.8504528577565384,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,initial_mean_fixed,0.5194074897039493,0.5319525965469073,0.5139734035068443,0.7202450969457451,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,initial_mean_projection,0.7075976973767686,0.6999303788660807,0.6641676547462797,0.7796473064034559,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,uniform_projection,0.15263184028361018,0.15046137360592865,0.11562743050718789,0.535776118306541,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,16,unit_broadcast_fixed,-9.786732034799805,-9.032391278390044,-10.636943094849855,0.11011752676961309,1.208017920028125
quartet,sgd,sign_broadcast,0.01,True,False,64,ancestry_K2,0.3368432481513841,0.33993954527420456,0.23154235830389994,0.6842955499506658,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,ancestry_K3,0.4863531843195708,0.49004290541530615,0.40621086218982877,0.807264401365496,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,ancestry_K4,0.706197039772066,0.7074333224884108,0.6496685792577555,0.8898302790121433,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,ancestry_K5,0.8202291754910458,0.8210688010785564,0.7792630123805013,0.9332127019913058,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,ancestry_K6,1.0,1.0,1.0,1.0,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,best_fixed_rank1_error,0.8198935409985955,0.8242082684190881,0.7928867259163911,0.8019135612436405,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,best_fixed_rank1_q,0.8206753693737001,0.8234041187623223,0.7921723329160876,0.7968399932839916,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,initial_mean_fixed,0.33942947178233196,0.33845406705071746,0.25683393609967375,0.6450242668402497,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,initial_mean_projection,0.7103925680606837,0.709423219804728,0.6593007256253304,0.6923540618626042,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,uniform_projection,0.16610480842687964,0.16716533261190936,0.10899134582146167,0.5275516595927289,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,64,unit_broadcast_fixed,-20.652953205603268,-20.924532713915756,-24.52867052832756,0.11302961009347814,1.0305504274419128
quartet,sgd,sign_broadcast,0.01,True,False,256,ancestry_K2,0.3596751929097874,0.36136553868922416,0.18931035243302885,0.6937675295393464,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,ancestry_K3,0.4988772907140345,0.5005158117357869,0.3577138916777279,0.8293516014576754,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,ancestry_K4,0.7136215598070664,0.7133685588712495,0.6188292813400138,0.8920543203550657,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,ancestry_K5,0.8144551399545756,0.8130636978412836,0.7280544797799473,0.9246919963048761,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,ancestry_K6,1.0,1.0,1.0,1.0,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,best_fixed_rank1_error,0.857153244009837,0.8600237118173897,0.8239532477594598,0.6510348189787848,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,best_fixed_rank1_q,0.8574244424003645,0.8597218309444037,0.8234404311559521,0.6504246948770227,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,initial_mean_fixed,-0.47178673257992915,-0.47607027218964026,-0.7902089631358498,0.5106329754157585,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,initial_mean_projection,0.7240879147662251,0.7253666624670123,0.6442352013528385,0.5830447611895069,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,uniform_projection,0.1890347584084845,0.19130727806780426,0.09281932000080129,0.5628920054289086,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,256,unit_broadcast_fixed,-120.68392439291463,-121.5643483873966,-126.04565618830559,0.04269142118596403,0.9607958990228449
quartet,sgd,sign_broadcast,0.01,True,False,512,ancestry_K2,0.36369583127811655,0.3651859203162941,0.18123353232923992,0.7241915497713486,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,ancestry_K3,0.4851280287854497,0.48569770202180695,0.33346515664248655,0.8318198162320467,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,ancestry_K4,0.7067823839345165,0.7063046448022704,0.613666828748922,0.8858120821519565,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,ancestry_K5,0.8127697852881971,0.8115976458120743,0.7221933546395134,0.9293767748379314,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,ancestry_K6,1.0,1.0,1.0,1.0,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,best_fixed_rank1_error,0.8560860828350606,0.8596557095958959,0.8104542408132875,0.6554345028812636,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,best_fixed_rank1_q,0.8563062493928253,0.8594249048272788,0.8105517366799561,0.6578867018978972,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,initial_mean_fixed,-0.2971896156976307,-0.29750384629025217,-0.754866555375871,0.4351477237293747,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,initial_mean_projection,0.6769967991364919,0.6790261459049427,0.5782197016568198,0.5761331987321157,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,uniform_projection,0.19503064822170338,0.19777376309370157,0.08694856073321496,0.5836721771694489,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,512,unit_broadcast_fixed,-46.5002827345577,-46.79626687835714,-58.38305449333272,0.05396528742390074,0.9560349411270097
quartet,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K2,0.3640111907347446,0.3647539538399023,0.18668316937091076,0.7470777147572669,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K3,0.4910030549713092,0.48997240859296404,0.34573002263031904,0.8471491638844408,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K4,0.7068588935678621,0.7070499880950464,0.6157282536379183,0.9086270401745591,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K5,0.8127055959121006,0.8127726367845118,0.7296776598728983,0.941211770633313,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,ancestry_K6,1.0,1.0,1.0,1.0000000000000002,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,best_fixed_rank1_error,0.829269254057821,0.8332052996036227,0.7750505980097498,0.6570730327983572,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,best_fixed_rank1_q,0.8295191001285437,0.832943075445502,0.7755731445362929,0.6615202261168062,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,initial_mean_fixed,-41.135133203964045,-41.111718623409374,-40.53675700778139,0.327841265727909,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,initial_mean_projection,0.6389182080886429,0.641024623727512,0.5457645039216656,0.5592782695432974,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,uniform_projection,0.1864315853129155,0.18737343183118638,0.07712806715172234,0.5942993972470736,0.9765399447520601
quartet,sgd,sign_broadcast,0.01,True,False,1024,unit_broadcast_fixed,-1442.03807015523,-1441.3881887995944,-1447.8623037904324,-0.0033083076263138,0.9765399447520601
quartet,sgd,sign_broadcast,0.03,False,True,0,ancestry_K2,0.3083582524673032,0.30479859048671115,0.2619599089990795,0.6621819923615042,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,ancestry_K3,0.4685330879015724,0.4733221697123973,0.4473853378310923,0.7817828008645491,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,ancestry_K4,0.6771816499392043,0.6698971497434676,0.6564999428362803,0.8731449887310478,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,ancestry_K5,0.8243736893381384,0.8269391319379341,0.8195087351254042,0.9399337974828319,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,ancestry_K6,1.0,1.0,1.0,1.0,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,best_fixed_rank1_error,0.7530356737967135,0.7975994070682407,0.7723195185629615,0.8741763191673734,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,best_fixed_rank1_q,0.7637297203220822,0.7838756776848386,0.7496612135804248,0.8575231729060375,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,initial_mean_fixed,0.5420018821304391,0.5432894385950382,0.5346801886277196,0.7316317877058409,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,initial_mean_projection,0.6954598426394072,0.6847264540637997,0.6534988748605288,0.7987219714468848,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,uniform_projection,0.1449354674848665,0.14041600881648433,0.11615744531599233,0.5403021132109311,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,0,unit_broadcast_fixed,-6.198103180492853,-5.3720443345630695,-6.468087629042756,0.08588404456085645,1.662574518842949
quartet,sgd,sign_broadcast,0.03,False,True,1,ancestry_K2,0.309410624728948,0.3069126545246372,0.26119954776634524,0.661634021371308,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,ancestry_K3,0.4689034788810596,0.47412288051557205,0.44607883458327546,0.7812714830662371,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,ancestry_K4,0.6822240688733282,0.6756375963653345,0.6588370554852567,0.8739803396798788,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,ancestry_K5,0.8242930522834238,0.8261853147973788,0.8171319130628312,0.9380735717773663,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,ancestry_K6,1.0,1.0,1.0,1.0,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,best_fixed_rank1_error,0.760023200948727,0.7993570084835253,0.7736514850979954,0.8756882582715428,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,best_fixed_rank1_q,0.7688930613722549,0.7880296061858669,0.7558863579269006,0.8540390897243665,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,initial_mean_fixed,0.5451667007801134,0.5502846872488565,0.540097000849865,0.7372685481066713,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,initial_mean_projection,0.702353830658574,0.6930160337965183,0.6609965671143689,0.8006902755415959,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,uniform_projection,0.14594144310315563,0.14227498318586446,0.1168421969932695,0.5348362417342549,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,1,unit_broadcast_fixed,-7.00460812063063,-6.105338241645946,-7.231763215452911,0.09217902569868897,1.4979878631278656
quartet,sgd,sign_broadcast,0.03,False,True,16,ancestry_K2,0.3312191643885893,0.3350742887371645,0.2380788580447913,0.6777520695278478,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,ancestry_K3,0.48407791536781586,0.4878040110063865,0.4143228050106435,0.8027183036648546,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,ancestry_K4,0.701239666117663,0.700862944820073,0.6480202727683161,0.8831138815992532,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,ancestry_K5,0.8179768811640142,0.8183972480841767,0.7810764955805565,0.9308812018320112,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,ancestry_K6,1.0,1.0,1.0,1.0,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,best_fixed_rank1_error,0.8146521805939135,0.8210804001995953,0.7948657984408396,0.8264168619283009,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,best_fixed_rank1_q,0.8160446185636928,0.8196230154333604,0.7926048571885046,0.8146265323545008,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,initial_mean_fixed,0.3783991961418392,0.37851849823632844,0.31435909842361587,0.638039468624709,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,initial_mean_projection,0.70431819431765,0.7006067896644363,0.6560539631966544,0.6874266829922395,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,uniform_projection,0.16574734828706567,0.16767106270157783,0.11580006691617994,0.5359781990834285,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,16,unit_broadcast_fixed,-17.72294955697246,-17.688115093517492,-20.751645380244575,0.10902152976108467,1.0487388335240606
quartet,sgd,sign_broadcast,0.03,False,True,64,ancestry_K2,0.35058257486034516,0.3525564820837613,0.1923326071073516,0.6938678421149325,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,ancestry_K3,0.49726052214920335,0.4990185125085781,0.36777140737992026,0.8172978226769866,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,ancestry_K4,0.715048571803567,0.7162820016706473,0.6295182585211154,0.8909295573063079,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,ancestry_K5,0.815172861128892,0.8146619565794678,0.7371626405177115,0.9227072577407472,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,ancestry_K6,1.0,1.0,1.0,1.0,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,best_fixed_rank1_error,0.8457726200824125,0.8491862221811497,0.8132827899317714,0.7009315059025917,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,best_fixed_rank1_q,0.8466307804713644,0.8482173632698886,0.8117139648798769,0.7011814274500454,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,initial_mean_fixed,-0.15344721375367115,-0.15725043690927112,-0.4151343372896498,0.5819250680223538,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,initial_mean_projection,0.714225595831522,0.71574479910678,0.6416417933336348,0.6235350718704211,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,uniform_projection,0.1732308392716302,0.17466331582707464,0.08527543483141076,0.5330050187899261,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,64,unit_broadcast_fixed,-77.32637415813791,-78.31203327940844,-81.59262313590239,0.02587117127481602,0.9716466461670279
quartet,sgd,sign_broadcast,0.03,False,True,256,ancestry_K2,0.3588852512796944,0.3610572768084702,0.17434705948301701,0.7511623965254974,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,ancestry_K3,0.4813331225715613,0.48008112768245004,0.3264719324482419,0.84679262298912,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,ancestry_K4,0.6985812113189149,0.6988766385548556,0.6027088338549508,0.8969136076620476,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,ancestry_K5,0.8076385269998759,0.8077486283183852,0.719428833910168,0.9430746562164802,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,ancestry_K6,1.0,1.0,1.0,1.0,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,best_fixed_rank1_error,0.829707945209479,0.8356882740618333,0.7768422619394444,0.6478379304552526,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,best_fixed_rank1_q,0.8305849511396906,0.8346448779316958,0.7780904800676363,0.657531781841732,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,initial_mean_fixed,-3.6201771790046835,-3.6137446463198186,-3.7108322985770967,0.39847105639656705,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,initial_mean_projection,0.6389820777531032,0.6414689875722567,0.5345630586955248,0.5516691568105825,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,uniform_projection,0.1904776739466421,0.19404426580426845,0.08243504174761487,0.6347914450513518,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,256,unit_broadcast_fixed,-151.95331856882055,-151.87531850713714,-165.33232473063578,0.02000615047980652,0.9702612989063895
quartet,sgd,sign_broadcast,0.03,False,True,512,ancestry_K2,0.3562077466837816,0.3571659553047063,0.19688490358013513,0.7396805735247407,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,ancestry_K3,0.5013693016086979,0.5010679511431629,0.37657303530726005,0.8432160292156728,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,ancestry_K4,0.7241409980422628,0.7254605807621749,0.6460942387885261,0.8955093172853814,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,ancestry_K5,0.8227211376177083,0.8241282688866891,0.7509392372622056,0.9416252514620641,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,ancestry_K6,1.0,1.0,1.0,1.0,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,best_fixed_rank1_error,0.7996109342768067,0.8047555264271533,0.7483376102960255,0.7628248543836395,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,best_fixed_rank1_q,0.801219807585919,0.8005163490946299,0.7486771627414321,0.7615846262108618,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,initial_mean_fixed,-0.805717600427157,-0.7932488647244111,-1.5290489928544702,0.3998142614823985,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,initial_mean_projection,0.6153933744440885,0.6183969785914106,0.529530804619864,0.6330639737397689,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,uniform_projection,0.1854126532592448,0.18576077647036804,0.08418298840626029,0.5905112870142594,0.9537063648360997
quartet,sgd,sign_broadcast,0.03,False,True,512,unit_broadcast_fixed,-41.50412890658698,-41.289172708924795,-53.124423315309095,0.018439398776193206,0.9537063648360997
