stage,index,source,canonical,sha256,size
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/initial_state_identity.json,canonical/fresh/condition_004/initial_state_identity.json,4a20884c5897ee365e140b438dd1304d947ad0cc6a2fcd494303fff0c0bc0c27,292
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/optimizer.json,canonical/fresh/condition_004/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/mnist_fresh_004_20260906_224333/config.json,canonical/fresh/condition_004/mnist_fresh_004_20260906_224333/config.json,9e4cc8ed3b9ca19b4bbd87698b0e55c450e81eaaca5bc3b72ca6e1eaa8149eb5,77039
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/mnist_fresh_004_20260906_224333/resolved_seeds.json,canonical/fresh/condition_004/mnist_fresh_004_20260906_224333/resolved_seeds.json,741aaed8f81667c061ff52cdf9bdeb91cb7450c547203607289863d1c1de07a5,242
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/mnist_fresh_004_20260906_224333/training_summary.json,canonical/fresh/condition_004/mnist_fresh_004_20260906_224333/training_summary.json,73bef74bbd92271668afe11113f17fc03d097eedfdbd8b7cfc89c32940d051e4,10185
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/mnist_fresh_004_20260906_224333/performance/final.json,canonical/fresh/condition_004/mnist_fresh_004_20260906_224333/performance/final.json,2a0b0e554371f912185ceb96f0da85aaa898854c66992e87d43692f2ec4aa82b,292
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/mnist_fresh_004_20260906_224333/model_resources.json,canonical/fresh/condition_004/mnist_fresh_004_20260906_224333/model_resources.json,2788220e996802b444c1a9be1a70d933b163ea8275edb6ca2c7a8a1e27feb39a,2851
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/initial_model.pt,,b5767469df215148599e93d7b8e60b61de0cfd2fd5405fbc4e6ddfd6c27924c2,9669068
fresh,4,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_004/mnist_fresh_004_20260906_224333/final_model.pt,,07dda1990e96671216f1b38361cd6446a9ef21fd9dcf4fbdfbe11d4fa452e562,9669010
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/run_audit.json,canonical/fresh/condition_005/run_audit.json,0382b97196b8fe953159b3c671726c9c989e19eb4ef721de2879c8b77f85ebe3,3501
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/progress.json,canonical/fresh/condition_005/progress.json,754ea0ff55a31e3cfd6e6e542779785026219b0e8c91cceddf7f508eae9f0784,36593
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/initial_state_identity.json,canonical/fresh/condition_005/initial_state_identity.json,4dd41b199e17dd1c04994135acd125db9829a7c34955fdcefa64f4c517eb4eea,292
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/optimizer.json,canonical/fresh/condition_005/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/mnist_fresh_005_20260906_224334/config.json,canonical/fresh/condition_005/mnist_fresh_005_20260906_224334/config.json,dc5d272f05595ce5bf102f2e62701d61028e46ec3e71d56108752043dc8088a2,77039
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/mnist_fresh_005_20260906_224334/resolved_seeds.json,canonical/fresh/condition_005/mnist_fresh_005_20260906_224334/resolved_seeds.json,520db8984e3f0b02bc90099dbc8453fa747b617fa2a325a8f45efc46d19ac647,242
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/mnist_fresh_005_20260906_224334/training_summary.json,canonical/fresh/condition_005/mnist_fresh_005_20260906_224334/training_summary.json,71e2a0220bd37da32d1cef0ee89f4b7e5e99e69e2c521ff257a3af302c12666a,10238
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/mnist_fresh_005_20260906_224334/performance/final.json,canonical/fresh/condition_005/mnist_fresh_005_20260906_224334/performance/final.json,7be79cf2dba1ac8299c201ca6949dfc814d6e93e56358280b0696a1755b80d5d,291
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/mnist_fresh_005_20260906_224334/model_resources.json,canonical/fresh/condition_005/mnist_fresh_005_20260906_224334/model_resources.json,431e38a429e5b78b32639c96674f9ec526d4b0df55ac781299db18b5d5559b8d,2851
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/initial_model.pt,,bcb11b5eb17898731293a73c334434726fb938525377f3f71f32977d5ce4ea0d,9669068
fresh,5,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_005/mnist_fresh_005_20260906_224334/final_model.pt,,74298b4d7b419147553368bef5e79411bbcd63a313ee69e00af0b3bbffc8c557,9669010
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/run_audit.json,canonical/fresh/condition_006/run_audit.json,feeb11a53eacbd1c7382257a0c908919515a209a0120bf15d32a2b1a141d974d,3501
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/progress.json,canonical/fresh/condition_006/progress.json,0d01d03c2dff3740d511acfa86b908f886049411be1516d914165003af7d1bc9,36513
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/initial_state_identity.json,canonical/fresh/condition_006/initial_state_identity.json,838ff3182fd06203e8af91ddc244c682d32a78146dc9e518cc03bacf48572497,292
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/optimizer.json,canonical/fresh/condition_006/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/mnist_fresh_006_20260906_224333/config.json,canonical/fresh/condition_006/mnist_fresh_006_20260906_224333/config.json,d1054e790e87f0feb6d54681feb7513883bf6d8a8561c5286e56e284b0d6f277,77039
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/mnist_fresh_006_20260906_224333/resolved_seeds.json,canonical/fresh/condition_006/mnist_fresh_006_20260906_224333/resolved_seeds.json,b67c44e5aa61d3a01fd6f892b1e17df91c5365f5696034b8b7713ebacb396c44,242
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/mnist_fresh_006_20260906_224333/training_summary.json,canonical/fresh/condition_006/mnist_fresh_006_20260906_224333/training_summary.json,9e86b491c93ca6e455599f79be46a65afbcf5e21dc40f2e535b0a5f96a3f0b34,10151
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/mnist_fresh_006_20260906_224333/performance/final.json,canonical/fresh/condition_006/mnist_fresh_006_20260906_224333/performance/final.json,432ca9bae398beb742a3a47320ef2270b66bdb34a931ef3cae604e65406ff2c2,289
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/mnist_fresh_006_20260906_224333/model_resources.json,canonical/fresh/condition_006/mnist_fresh_006_20260906_224333/model_resources.json,5a83bb49a41b49415e1e2e5f6e905b7723e1354781901a6d4e7043c5d0777ac2,2851
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/initial_model.pt,,da98c345e228a534d2254ab97a2caedf839eafcc9192c86afe3e557f9cbc60be,9669068
fresh,6,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_006/mnist_fresh_006_20260906_224333/final_model.pt,,b109db1847de3eb2d05d531a45bf77665310cc10b6a0c49e0ba377aa5df9ac90,9669010
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/run_audit.json,canonical/fresh/condition_007/run_audit.json,6782db5839cb525a9b479e0d4b2f91911bb7b0fa4c9fada1b44312f0fe460133,3502
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/progress.json,canonical/fresh/condition_007/progress.json,00d0d0dd9ea176db2bfb75c054a99b9b5676f5f8d4773709a3216799b7d45f47,36511
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/initial_state_identity.json,canonical/fresh/condition_007/initial_state_identity.json,f044042eee6fdf13daa486d63c52299475ec54691900b2811b338b42403b956d,292
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/optimizer.json,canonical/fresh/condition_007/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/mnist_fresh_007_20260906_224335/config.json,canonical/fresh/condition_007/mnist_fresh_007_20260906_224335/config.json,45a28855a96e4b87db51313c8ab0d4b9231c7d0582d9b735498aa031a0d696bd,77039
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/mnist_fresh_007_20260906_224335/resolved_seeds.json,canonical/fresh/condition_007/mnist_fresh_007_20260906_224335/resolved_seeds.json,81d5a9e7fd28119ee2b14923b79e189a4cbe7f442354e5e6ad49caa2c1361ba9,242
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/mnist_fresh_007_20260906_224335/training_summary.json,canonical/fresh/condition_007/mnist_fresh_007_20260906_224335/training_summary.json,76867bca702f152578eff1c967a4b8a59b1e4bcadb76fc7f3c80e3a1ebca8b1a,10155
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/mnist_fresh_007_20260906_224335/performance/final.json,canonical/fresh/condition_007/mnist_fresh_007_20260906_224335/performance/final.json,628364f9de0a57bb944d7a37435221e0f79fbc9fecb286f89d9957a51ea6eac0,290
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/mnist_fresh_007_20260906_224335/model_resources.json,canonical/fresh/condition_007/mnist_fresh_007_20260906_224335/model_resources.json,c8741a49f384e5c85e1793b3bd19174ae5f13ddf8db646186b51dc3e788a0cc5,2851
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/initial_model.pt,,060af9a142fa502700e03aee079ef95a7d286c4964c025ca7c76a632a9068dd6,9669068
fresh,7,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_007/mnist_fresh_007_20260906_224335/final_model.pt,,f2599918002b7ab135b4339ab5016ed57b8b8c45525f3d90852ee631a1434a48,9669010
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/run_audit.json,canonical/fresh/condition_008/run_audit.json,1e0d435b9de07a22001d672b39dc15cfdbbe18fce405cc35eef64a13930ba6c5,3501
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/progress.json,canonical/fresh/condition_008/progress.json,f1edf082f192255acedb03929a8a346fd77c8eaa5ebc70f611f797df733ad723,36504
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/initial_state_identity.json,canonical/fresh/condition_008/initial_state_identity.json,3f657cd5b20a22332dd75ee0ab23cfc1a48d5fd6454d42633e19d341ac0439ab,292
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/optimizer.json,canonical/fresh/condition_008/optimizer.json,9117aef7153af81c70feaeb2d5dee7fb2b821f427318c84b06ecf019a061496c,1487
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/mnist_fresh_008_20260906_224759/config.json,canonical/fresh/condition_008/mnist_fresh_008_20260906_224759/config.json,fe898b4bd99ad39993c7464c4e5ded42288cf915040612acf6132053165b5710,77039
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/mnist_fresh_008_20260906_224759/resolved_seeds.json,canonical/fresh/condition_008/mnist_fresh_008_20260906_224759/resolved_seeds.json,3b255d8ba49592f1064c00db13abd4400c3e08200283f1293fa3d5ee65f34194,242
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/mnist_fresh_008_20260906_224759/training_summary.json,canonical/fresh/condition_008/mnist_fresh_008_20260906_224759/training_summary.json,ed5bcb91a137eb7413e0f7d05de1f09be01105b988a5db5d9f4fbdb217789d92,10150
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/mnist_fresh_008_20260906_224759/performance/final.json,canonical/fresh/condition_008/mnist_fresh_008_20260906_224759/performance/final.json,e7c6091d24d314091e10695f0e493d3fa20511001ae46b46a2018383d7a9ecfc,290
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/mnist_fresh_008_20260906_224759/model_resources.json,canonical/fresh/condition_008/mnist_fresh_008_20260906_224759/model_resources.json,b944265c9ce65003d515bc7a9407f084314d84c6590cee931fb81576d7e4b386,2851
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/initial_model.pt,,823fb5b27c0ddf819c90f595ab9a9bc9bd57cb51e211d9548854c79f1d46917a,9669068
fresh,8,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_008/mnist_fresh_008_20260906_224759/final_model.pt,,33d821f2f9b6d21a060acf1f38ebf7d4761bce680c0149c735ba0b692ef888e8,9669010
fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_009/run_audit.json,canonical/fresh/condition_009/run_audit.json,0a4e04c8e9568c9a408ee199e1b53756b918b6f154aa89472faa0cb099c25f81,3502
fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_009/progress.json,canonical/fresh/condition_009/progress.json,658b895074efcda7254dc741043976b675072a932fc0dfb5b6fd45b072fd6b28,36666
fresh,9,/n/holylfs06/LABS/kempner_project_b/Lab/dendritic/HS/LOCAL_LEARNING/journal_extension_20260820/sweep_runs/image_ladder_controls_20260906/fresh/condition_009/initial_state_identity.json,canonical/fresh/condition_009/initial_state_identity.json,795ad7afafb3a3d2f5948e12bdd8aa976088fcaa2f1342bc9db6a39973357187,292
