seed,branches,conflict_probability,condition,train_loss,train_accuracy,test_loss,test_accuracy,initial_gradient_cosine,initial_gradient_capture,initial_signed_utility,theoretical_shared_relative_signal,theoretical_deranged_relative_signal,feedback_rank,feedback_nonzeros_per_example,forward_parameters,active_forward_branches_per_example,simultaneously_driven_branches_per_example
11001,4,0.6,neuron_shared_k1,0.6025495529,0.8074951172,0.6074183583,0.7910000086,0.9088076949,0.8259314299,0.09635198861,0.1,-0.2,1,4,200,1,4
11001,4,0.6,correct_path,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,0.1,-0.2,4,1,200,1,4
11001,4,0.6,within_neuron_deranged,1.569052696,0.404296875,1.591363668,0.3960000277,-0.9181076884,0.8429217339,-0.2091303319,0.1,-0.2,4,1,200,1,4
11001,4,0.6,backpropagation,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,0.1,-0.2,4,1,200,1,4
11001,4,0.6,gated_point_emulation,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,0.1,-0.2,4,1,200,1,4
11001,4,0.6666666667,neuron_shared_k1,0.6932706833,0.4967041016,0.6939914227,0.4885000288,-0.04424758255,0.001957848668,-0.002151284134,0,-0.3333333333,1,4,200,1,4
11001,4,0.6666666667,correct_path,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,0,-0.3333333333,4,1,200,1,4
11001,4,0.6666666667,within_neuron_deranged,1.815032959,0.2408447266,1.812790632,0.2475000173,-0.9703462124,0.9415717721,-0.3366039395,0,-0.3333333333,4,1,200,1,4
11001,4,0.6666666667,backpropagation,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,0,-0.3333333333,4,1,200,1,4
11001,4,0.6666666667,gated_point_emulation,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,0,-0.3333333333,4,1,200,1,4
11001,4,0.75,neuron_shared_k1,0.886086762,0.1966552734,0.880433023,0.2170000076,-0.8829459548,0.7795935869,-0.1194808707,-0.125,-0.5,1,4,200,1,4
11001,4,0.75,correct_path,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,-0.125,-0.5,4,1,200,1,4
11001,4,0.75,within_neuron_deranged,2.864927292,0.1965332031,2.826611757,0.2185000032,-0.9835882187,0.9674457908,-0.498980999,-0.125,-0.5,4,1,200,1,4
11001,4,0.75,backpropagation,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,-0.125,-0.5,4,1,200,1,4
11001,4,0.75,gated_point_emulation,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,-0.125,-0.5,4,1,200,1,4
11001,4,1,neuron_shared_k1,2.80871582,0.1988525391,2.769249201,0.2175000161,-0.9660020471,0.9331599474,-0.4862203598,-0.5,-1,1,4,200,1,4
11001,4,1,correct_path,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,-0.5,-1,4,1,200,1,4
11001,4,1,within_neuron_deranged,7.110471725,0.2058105469,7.034827232,0.2230000049,-0.985568285,0.9713448286,-0.9782529473,-0.5,-1,4,1,200,1,4
11001,4,1,backpropagation,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,-0.5,-1,4,1,200,1,4
11001,4,1,gated_point_emulation,0.414491266,0.8212890625,0.4337644279,0.8015000224,1,1,1,-0.5,-1,4,1,200,1,4
11001,8,0,neuron_shared_k1,0.4527493119,0.8106689453,0.4346418083,0.8180000186,0.9930916429,0.986231029,0.9862310886,1,1,1,8,400,1,8
11001,8,0,correct_path,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,1,1,8,1,400,1,8
11001,8,0,within_neuron_deranged,0.9620054364,0.6136474609,0.8773970008,0.6290000081,0.9825719595,0.9654476643,0.9825719595,1,1,8,1,400,1,8
11001,8,0,backpropagation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,1,1,8,1,400,1,8
11001,8,0,gated_point_emulation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,1,1,8,1,400,1,8
11001,8,0.25,neuron_shared_k1,0.4982860982,0.8099365234,0.484796226,0.8150000572,0.9931176901,0.9862827659,0.5414401889,0.5625,0.5,1,8,400,1,8
11001,8,0.25,correct_path,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0.5625,0.5,8,1,400,1,8
11001,8,0.25,within_neuron_deranged,0.6471264958,0.6834716797,0.6112459898,0.7170000076,0.9467288852,0.8962956071,0.4329704344,0.5625,0.5,8,1,400,1,8
11001,8,0.25,backpropagation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0.5625,0.5,8,1,400,1,8
11001,8,0.25,gated_point_emulation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0.5625,0.5,8,1,400,1,8
11001,8,0.5,neuron_shared_k1,0.6288559437,0.7619628906,0.6249679327,0.7700000405,0.8975409269,0.8055797219,0.09837874025,0.125,0,1,8,400,1,8
11001,8,0.5,correct_path,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0.125,0,8,1,400,1,8
11001,8,0.5,within_neuron_deranged,0.8253375292,0.4714355469,0.8131093979,0.4905000329,-0.4045314193,0.1636456698,-0.06044710055,0.125,0,8,1,400,1,8
11001,8,0.5,backpropagation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0.125,0,8,1,400,1,8
11001,8,0.5,gated_point_emulation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0.125,0,8,1,400,1,8
11001,8,0.5714285714,neuron_shared_k1,0.7058380246,0.4349365234,0.7075803876,0.4375000298,-0.4757168293,0.2263064981,-0.02688075416,0,-0.1428571429,1,8,400,1,8
11001,8,0.5714285714,correct_path,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0,-0.1428571429,8,1,400,1,8
11001,8,0.5714285714,within_neuron_deranged,0.9630217552,0.3295898438,0.9568396807,0.3205000162,-0.8268530369,0.6836859584,-0.2009413093,0,-0.1428571429,8,1,400,1,8
11001,8,0.5714285714,backpropagation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0,-0.1428571429,8,1,400,1,8
11001,8,0.5714285714,gated_point_emulation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,0,-0.1428571429,8,1,400,1,8
11001,8,0.6,neuron_shared_k1,0.7473505735,0.2972412109,0.7521910071,0.2824999988,-0.8149343133,0.6641179323,-0.07754033804,-0.05,-0.2,1,8,400,1,8
11001,8,0.6,correct_path,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.05,-0.2,8,1,400,1,8
11001,8,0.6,within_neuron_deranged,1.035742998,0.2919921875,1.031307101,0.2900000215,-0.8710576892,0.758741498,-0.2560079992,-0.05,-0.2,8,1,400,1,8
11001,8,0.6,backpropagation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.05,-0.2,8,1,400,1,8
11001,8,0.6,gated_point_emulation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.05,-0.2,8,1,400,1,8
11001,8,0.6666666667,neuron_shared_k1,0.8680738807,0.22265625,0.8818569183,0.2095000148,-0.9520683289,0.9064341187,-0.1924507767,-0.1666666667,-0.3333333333,1,8,400,1,8
11001,8,0.6666666667,correct_path,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11001,8,0.6666666667,within_neuron_deranged,1.243749619,0.2319335938,1.256666541,0.2340000123,-0.9429992437,0.8892475963,-0.3908210993,-0.1666666667,-0.3333333333,8,1,400,1,8
11001,8,0.6666666667,backpropagation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11001,8,0.6666666667,gated_point_emulation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11001,8,0.75,neuron_shared_k1,1.100788832,0.205078125,1.132192135,0.1955000162,-0.9787917137,0.9580332041,-0.3411871791,-0.3125,-0.5,1,8,400,1,8
11001,8,0.75,correct_path,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.3125,-0.5,8,1,400,1,8
11001,8,0.75,within_neuron_deranged,1.620087862,0.2097167969,1.673881173,0.2025000155,-0.9773724079,0.9552568197,-0.5542728305,-0.3125,-0.5,8,1,400,1,8
11001,8,0.75,backpropagation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.3125,-0.5,8,1,400,1,8
11001,8,0.75,gated_point_emulation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.3125,-0.5,8,1,400,1,8
11001,8,1,neuron_shared_k1,2.34013319,0.2038574219,2.453574181,0.2030000091,-0.9887286425,0.9775843024,-0.7701383829,-0.75,-1,1,8,400,1,8
11001,8,1,correct_path,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.75,-1,8,1,400,1,8
11001,8,1,within_neuron_deranged,3.351534843,0.2102050781,3.516383171,0.2080000043,-0.9870607257,0.9742888808,-1.028574109,-0.75,-1,8,1,400,1,8
11001,8,1,backpropagation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.75,-1,8,1,400,1,8
11001,8,1,gated_point_emulation,0.44861871,0.8127441406,0.4353116751,0.8175000548,1,1,1,-0.75,-1,8,1,400,1,8
11002,2,0,neuron_shared_k1,0.4156641066,0.8114013672,0.4229615033,0.7965000272,0.9988726377,0.9977465272,0.9977465272,1,1,1,2,100,1,2
11002,2,0,correct_path,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,1,1,2,1,100,1,2
11002,2,0,within_neuron_deranged,11.79171944,0.5462646484,11.61600876,0.5400000215,0.9954930544,0.991006434,0.995493114,1,1,2,1,100,1,2
11002,2,0,backpropagation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,1,1,2,1,100,1,2
11002,2,0,gated_point_emulation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,1,1,2,1,100,1,2
11002,2,0.25,neuron_shared_k1,0.4255680442,0.8107910156,0.431109935,0.7905000448,0.9991570711,0.9983148575,0.7565917969,0.75,0.5,1,2,100,1,2
11002,2,0.25,correct_path,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.75,0.5,2,1,100,1,2
11002,2,0.25,within_neuron_deranged,8.320970535,0.5335693359,8.200012207,0.5310000181,0.9927424192,0.985537529,0.5131835938,0.75,0.5,2,1,100,1,2
11002,2,0.25,backpropagation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.75,0.5,2,1,100,1,2
11002,2,0.25,gated_point_emulation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.75,0.5,2,1,100,1,2
11002,2,0.5,neuron_shared_k1,0.4518104196,0.8092041016,0.4562130272,0.7880000472,0.999155581,0.9983118773,0.5019934177,0.5,0,1,2,100,1,2
11002,2,0.5,correct_path,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.5,0,2,1,100,1,2
11002,2,0.5,within_neuron_deranged,6.712218285,0.5,6.460329533,0.5010000467,0.09611862153,0.009238789789,0.003986803349,0.5,0,2,1,100,1,2
11002,2,0.5,backpropagation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.5,0,2,1,100,1,2
11002,2,0.5,gated_point_emulation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.5,0,2,1,100,1,2
11002,2,0.5714285714,neuron_shared_k1,0.4635083079,0.8084716797,0.4676525593,0.7890000343,0.9987209439,0.9974434972,0.4349422753,0.4285714286,-0.1428571429,1,2,100,1,2
11002,2,0.5714285714,correct_path,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11002,2,0.5714285714,within_neuron_deranged,5.956397057,0.4797363281,5.746175289,0.4790000319,-0.9472144842,0.8972153068,-0.1301154792,0.4285714286,-0.1428571429,2,1,100,1,2
11002,2,0.5714285714,backpropagation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11002,2,0.5714285714,gated_point_emulation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.4285714286,-0.1428571429,2,1,100,1,2
11002,2,0.6,neuron_shared_k1,0.4690874815,0.8092041016,0.4732334316,0.7870000601,0.998726368,0.9974543452,0.4082494974,0.4,-0.2,1,2,100,1,2
11002,2,0.6,correct_path,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.4,-0.2,2,1,100,1,2
11002,2,0.6,within_neuron_deranged,5.004106998,0.4644775391,4.838254929,0.4700000286,-0.9756542444,0.9519011974,-0.1835010797,0.4,-0.2,2,1,100,1,2
11002,2,0.6,backpropagation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.4,-0.2,2,1,100,1,2
11002,2,0.6,gated_point_emulation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.4,-0.2,2,1,100,1,2
11002,2,0.6666666667,neuron_shared_k1,0.4849449396,0.8111572266,0.4886377454,0.7880000472,0.9975587726,0.9951235056,0.3441331685,0.3333333333,-0.3333333333,1,2,100,1,2
11002,2,0.6666666667,correct_path,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11002,2,0.6666666667,within_neuron_deranged,4.490684509,0.3980712891,4.359385967,0.3975000083,-0.9882659912,0.9766696692,-0.3117337525,0.3333333333,-0.3333333333,2,1,100,1,2
11002,2,0.6666666667,backpropagation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11002,2,0.6666666667,gated_point_emulation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.3333333333,-0.3333333333,2,1,100,1,2
11002,2,0.75,neuron_shared_k1,0.5125665665,0.810546875,0.5153944492,0.7890000343,0.992778182,0.9856085181,0.2582583725,0.25,-0.5,1,2,100,1,2
11002,2,0.75,correct_path,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.25,-0.5,2,1,100,1,2
11002,2,0.75,within_neuron_deranged,5.754617214,0.2540283203,5.6884408,0.25,-0.9917703271,0.9836083651,-0.4834833443,0.25,-0.5,2,1,100,1,2
11002,2,0.75,backpropagation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.25,-0.5,2,1,100,1,2
11002,2,0.75,gated_point_emulation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0.25,-0.5,2,1,100,1,2
11002,2,1,neuron_shared_k1,0.7029129267,0.4067382812,0.7037510276,0.4025000334,0.2412348688,0.05819426104,0.01087937877,0,-1,1,2,100,1,2
11002,2,1,correct_path,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0,-1,2,1,100,1,2
11002,2,1,within_neuron_deranged,14.32800293,0.2186279297,14.27817822,0.2250000089,-0.9960204959,0.9920568466,-0.9782412648,0,-1,2,1,100,1,2
11002,2,1,backpropagation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0,-1,2,1,100,1,2
11002,2,1,gated_point_emulation,0.4145048857,0.8114013672,0.4228362143,0.7960000634,1,1,1,0,-1,2,1,100,1,2
11002,4,0,neuron_shared_k1,0.419611007,0.8190917969,0.4263020158,0.7960000634,0.9972544312,0.9945163727,0.9945164323,1,1,1,4,200,1,4
11002,4,0,correct_path,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,1,1,4,1,200,1,4
11002,4,0,within_neuron_deranged,4.593865395,0.5541992188,4.711748123,0.5475000143,0.9920317531,0.9841269851,0.9920317531,1,1,4,1,200,1,4
11002,4,0,backpropagation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,1,1,4,1,200,1,4
11002,4,0,gated_point_emulation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,1,1,4,1,200,1,4
11002,4,0.25,neuron_shared_k1,0.4475066066,0.8143310547,0.4529139102,0.7940000296,0.9963414073,0.9926962256,0.6303114891,0.625,0.5,1,4,200,1,4
11002,4,0.25,correct_path,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.625,0.5,4,1,200,1,4
11002,4,0.25,within_neuron_deranged,3.720564842,0.5367431641,3.827027559,0.5345000029,0.9788144231,0.9580776691,0.5001312494,0.625,0.5,4,1,200,1,4
11002,4,0.25,backpropagation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.625,0.5,4,1,200,1,4
11002,4,0.25,gated_point_emulation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.625,0.5,4,1,200,1,4
11002,4,0.5,neuron_shared_k1,0.5276553631,0.8033447266,0.5309057832,0.7955000401,0.9858256578,0.9718522429,0.2590588033,0.25,0,1,4,200,1,4
11002,4,0.5,correct_path,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.25,0,4,1,200,1,4
11002,4,0.5,within_neuron_deranged,2.734600067,0.5,2.815736532,0.4945000112,0.1826177984,0.03334926069,0.01675976254,0.25,0,4,1,200,1,4
11002,4,0.5,backpropagation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.25,0,4,1,200,1,4
11002,4,0.5,gated_point_emulation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.25,0,4,1,200,1,4
11002,4,0.5714285714,neuron_shared_k1,0.5759372115,0.7995605469,0.5792880058,0.7880000472,0.9712014794,0.9432322979,0.1518465877,0.1428571429,-0.1428571429,1,4,200,1,4
11002,4,0.5714285714,correct_path,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11002,4,0.5714285714,within_neuron_deranged,2.421233654,0.4775390625,2.495041847,0.4680000246,-0.8155038953,0.6650466323,-0.1151049882,0.1428571429,-0.1428571429,4,1,200,1,4
11002,4,0.5714285714,backpropagation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11002,4,0.5714285714,gated_point_emulation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.1428571429,-0.1428571429,4,1,200,1,4
11002,4,0.6,neuron_shared_k1,0.6042100787,0.7867431641,0.6080784202,0.7745000124,0.9415946007,0.8866003752,0.1057646796,0.1,-0.2,1,4,200,1,4
11002,4,0.6,correct_path,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.1,-0.2,4,1,200,1,4
11002,4,0.6,within_neuron_deranged,2.404906034,0.4638671875,2.480753899,0.4505000114,-0.9004316926,0.810777247,-0.1769223064,0.1,-0.2,4,1,200,1,4
11002,4,0.6,backpropagation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.1,-0.2,4,1,200,1,4
11002,4,0.6,gated_point_emulation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0.1,-0.2,4,1,200,1,4
11002,4,0.6666666667,neuron_shared_k1,0.6876264811,0.5487060547,0.6916977763,0.5225000381,0.2322261333,0.05392897874,0.009149563499,0,-0.3333333333,1,4,200,1,4
11002,4,0.6666666667,correct_path,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0,-0.3333333333,4,1,200,1,4
11002,4,0.6666666667,within_neuron_deranged,2.238224983,0.3869628906,2.307039022,0.3790000081,-0.9639613032,0.9292213917,-0.3052966595,0,-0.3333333333,4,1,200,1,4
11002,4,0.6666666667,backpropagation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0,-0.3333333333,4,1,200,1,4
11002,4,0.6666666667,gated_point_emulation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,0,-0.3333333333,4,1,200,1,4
11002,4,0.75,neuron_shared_k1,0.8750063777,0.2023925781,0.8821437359,0.2095000148,-0.9387946129,0.8813353181,-0.1127388105,-0.125,-0.5,1,4,200,1,4
11002,4,0.75,correct_path,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,-0.125,-0.5,4,1,200,1,4
11002,4,0.75,within_neuron_deranged,2.72035265,0.2355957031,2.786181211,0.25,-0.9872723222,0.9747066498,-0.4669452608,-0.125,-0.5,4,1,200,1,4
11002,4,0.75,backpropagation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,-0.125,-0.5,4,1,200,1,4
11002,4,0.75,gated_point_emulation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,-0.125,-0.5,4,1,200,1,4
11002,4,1,neuron_shared_k1,2.843678236,0.1925048828,2.90575552,0.2100000083,-0.9898539782,0.9798108935,-0.5005959272,-0.5,-1,1,4,200,1,4
11002,4,1,correct_path,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,-0.5,-1,4,1,200,1,4
11002,4,1,within_neuron_deranged,6.973002434,0.2047119141,7.168967247,0.2175000161,-0.9953322411,0.9906862974,-0.9743130803,-0.5,-1,4,1,200,1,4
11002,4,1,backpropagation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,-0.5,-1,4,1,200,1,4
11002,4,1,gated_point_emulation,0.4178115726,0.8212890625,0.428003788,0.7990000248,1,1,1,-0.5,-1,4,1,200,1,4
11002,8,0,neuron_shared_k1,0.4436932206,0.8096923828,0.4441657662,0.8055000305,0.9932317734,0.9865093827,0.9865094423,1,1,1,8,400,1,8
11002,8,0,correct_path,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,1,1,8,1,400,1,8
11002,8,0,within_neuron_deranged,0.9430122375,0.6380615234,0.9512777328,0.636500001,0.9847142696,0.9696621895,0.9847142696,1,1,8,1,400,1,8
11002,8,0,backpropagation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,1,1,8,1,400,1,8
11002,8,0,gated_point_emulation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,1,1,8,1,400,1,8
11002,8,0.25,neuron_shared_k1,0.488411963,0.8098144531,0.4900226295,0.7965000272,0.9936465621,0.9873334765,0.5560420752,0.5625,0.5,1,8,400,1,8
11002,8,0.25,correct_path,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0.5625,0.5,8,1,400,1,8
11002,8,0.25,within_neuron_deranged,0.8038880825,0.6181640625,0.8132801652,0.6180000305,0.9675693512,0.9361904263,0.5039314628,0.5625,0.5,8,1,400,1,8
11002,8,0.25,backpropagation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0.5625,0.5,8,1,400,1,8
11002,8,0.25,gated_point_emulation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0.5625,0.5,8,1,400,1,8
11002,8,0.5,neuron_shared_k1,0.6144173145,0.7973632812,0.6158521771,0.7865000367,0.9770427942,0.9546126127,0.1273143142,0.125,0,1,8,400,1,8
11002,8,0.5,correct_path,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0.125,0,8,1,400,1,8
11002,8,0.5,within_neuron_deranged,0.7834074497,0.4869384766,0.7961703539,0.4690000117,-0.1193399131,0.01424201485,-0.01502875332,0.125,0,8,1,400,1,8
11002,8,0.5,backpropagation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0.125,0,8,1,400,1,8
11002,8,0.5,gated_point_emulation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0.125,0,8,1,400,1,8
11002,8,0.5714285714,neuron_shared_k1,0.6891376972,0.5295410156,0.6901731491,0.5200000405,0.1964315027,0.03858533502,0.006508748978,0,-0.1428571429,1,8,400,1,8
11002,8,0.5714285714,correct_path,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0,-0.1428571429,8,1,400,1,8
11002,8,0.5714285714,within_neuron_deranged,0.9260548949,0.3540039062,0.9399051666,0.3440000117,-0.7452926636,0.5554611683,-0.1481048018,0,-0.1428571429,8,1,400,1,8
11002,8,0.5714285714,backpropagation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0,-0.1428571429,8,1,400,1,8
11002,8,0.5714285714,gated_point_emulation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,0,-0.1428571429,8,1,400,1,8
11002,8,0.6,neuron_shared_k1,0.7275090218,0.3081054688,0.7296685576,0.2910000086,-0.6837701201,0.4675415754,-0.03988284618,-0.05,-0.2,1,8,400,1,8
11002,8,0.6,correct_path,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,-0.05,-0.2,8,1,400,1,8
11002,8,0.6,within_neuron_deranged,0.9618757963,0.2915039062,0.9742207527,0.2730000019,-0.8251642585,0.6808960438,-0.1979711056,-0.05,-0.2,8,1,400,1,8
11002,8,0.6,backpropagation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,-0.05,-0.2,8,1,400,1,8
11002,8,0.6,gated_point_emulation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,-0.05,-0.2,8,1,400,1,8
11002,8,0.6666666667,neuron_shared_k1,0.8519620895,0.2113037109,0.8540261984,0.2060000151,-0.9357666969,0.875659287,-0.1554559171,-0.1666666667,-0.3333333333,1,8,400,1,8
11002,8,0.6666666667,correct_path,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11002,8,0.6666666667,within_neuron_deranged,1.177422762,0.2320556641,1.180849075,0.2225000113,-0.903337121,0.8160179257,-0.3260496855,-0.1666666667,-0.3333333333,8,1,400,1,8
11002,8,0.6666666667,backpropagation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11002,8,0.6666666667,gated_point_emulation,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,-0.1666666667,-0.3333333333,8,1,400,1,8
11002,8,0.75,neuron_shared_k1,1.082058549,0.1982421875,1.081411958,0.1945000142,-0.9711628556,0.9431573153,-0.2977080345,-0.3125,-0.5,1,8,400,1,8
11002,8,0.75,correct_path,0.440048486,0.8142089844,0.444544971,0.8000000119,1,1,1,-0.3125,-0.5,8,1,400,1,8
