method,mode,field_match,update_match,update_cosine,static_update_match_replay_error,target_root_id,session,scan_idx,replicate,n_sites,dictionary_channels,exact_heldout_normalized_mse,exact_endpoint_replay_error
site-shuffled routes,frozen_baseline,0.0546219708113,0.0441444842876,0.227301895532,9.78732858647e-11,864691135277186789,8,5,3,17,4,0.635699282899,1.10147335697e-10
site-shuffled routes,trialwise_field_projection,0.0586164160704,0.0519664961139,0.22796173523,9.78732858647e-11,864691135277186789,8,5,3,17,4,0.635699282899,1.10147335697e-10
site-shuffled routes,trialwise_update_oracle,,0.0521463029955,0.228355650238,9.78732858647e-11,864691135277186789,8,5,3,17,4,0.635699282899,1.10147335697e-10
random anatomical routes,frozen_baseline,0.161519402522,0.140485764762,0.374937950105,5.65435365196e-10,864691135277186789,8,5,3,17,4,0.635699282899,1.10147335697e-10
random anatomical routes,trialwise_field_projection,0.162674625955,0.141304309715,0.376121171175,5.65435365196e-10,864691135277186789,8,5,3,17,4,0.635699282899,1.10147335697e-10
random anatomical routes,trialwise_update_oracle,,0.146694055837,0.383006600252,5.65435365196e-10,864691135277186789,8,5,3,17,4,0.635699282899,1.10147335697e-10
unprojected baseline transfer,frozen_baseline,0.982339030637,0.941157970927,0.985951316602,,864691135277186789,8,5,3,17,4,0.635699282899,1.10147335697e-10
topology-matched routes,frozen_baseline,0.110255673918,0.039770808359,0.210534360557,4.65971705665e-11,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
topology-matched routes,trialwise_field_projection,0.116481755666,0.04993422158,0.223459664324,4.65971705665e-11,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
topology-matched routes,trialwise_update_oracle,,0.04993422158,0.223459664324,4.65971705665e-11,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
site-shuffled routes,frozen_baseline,0.110360086318,0.0702128044234,0.290723243409,1.39609047933e-09,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
site-shuffled routes,trialwise_field_projection,0.113915038373,0.0864043113779,0.293996806529,1.39609047933e-09,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
site-shuffled routes,trialwise_update_oracle,,0.0896763184567,0.299460044842,1.39609047933e-09,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
random anatomical routes,frozen_baseline,0.432454672474,0.456933283008,0.676023971064,2.01528660426e-09,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
random anatomical routes,trialwise_field_projection,0.432497361772,0.457019225316,0.676031970632,2.01528660426e-09,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
random anatomical routes,trialwise_update_oracle,,0.457019225316,0.676031970632,2.01528660426e-09,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
unprojected baseline transfer,frozen_baseline,0.980769121402,0.948775511118,0.983533146353,,864691135277186789,8,5,4,17,4,0.641718149851,4.93619589648e-10
topology-matched routes,frozen_baseline,0.114572561007,0.0945661804497,0.310619555672,8.22682352242e-08,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
topology-matched routes,trialwise_field_projection,0.117262784704,0.0999162710562,0.316095351209,8.22682352242e-08,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
topology-matched routes,trialwise_update_oracle,,0.0999162710562,0.316095351209,8.22682352242e-08,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
site-shuffled routes,frozen_baseline,0.0876651578352,0.0804167588436,0.285902493161,2.28085420967e-08,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
site-shuffled routes,trialwise_field_projection,0.089486173825,0.0832306582138,0.288542260112,2.28085420967e-08,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
site-shuffled routes,trialwise_update_oracle,,0.0844849748602,0.2906629919,2.28085420967e-08,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
random anatomical routes,frozen_baseline,0.153629391293,0.218283656067,0.473042596909,1.63756089522e-07,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
random anatomical routes,trialwise_field_projection,0.156626929115,0.226096018489,0.476531418672,1.63756089522e-07,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
random anatomical routes,trialwise_update_oracle,,0.241680936726,0.491610553921,1.63756089522e-07,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
unprojected baseline transfer,frozen_baseline,0.993169425176,0.978441925564,0.993018994655,,864691135277186789,8,5,5,17,4,0.873996142907,1.26970677639e-07
topology-matched routes,frozen_baseline,0.114378267526,0.0519190129948,0.231229313732,2.14238904395e-11,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
topology-matched routes,trialwise_field_projection,0.117684800231,0.0564791913483,0.237653511121,2.14238904395e-11,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
topology-matched routes,trialwise_update_oracle,,0.0564791913483,0.237653511121,2.14238904395e-11,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
site-shuffled routes,frozen_baseline,0.0913253468768,0.0481296889423,0.237230715369,7.48254562477e-10,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
site-shuffled routes,trialwise_field_projection,0.094170708767,0.0570768318046,0.238907580049,7.48254562477e-10,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
site-shuffled routes,trialwise_update_oracle,,0.0570768318046,0.238907580049,7.48254562477e-10,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
random anatomical routes,frozen_baseline,0.0862989478203,0.0132440352899,0.115884180688,2.62824588482e-11,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
random anatomical routes,trialwise_field_projection,0.0866476254408,0.0137868599788,0.117417460281,2.62824588482e-11,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
random anatomical routes,trialwise_update_oracle,,0.0137868599788,0.117417460281,2.62824588482e-11,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
unprojected baseline transfer,frozen_baseline,0.986515438417,0.973535779232,0.989562753122,,864691135277186789,8,5,6,17,4,0.766841869026,4.41562009179e-10
topology-matched routes,frozen_baseline,0.114839610321,0.101664672155,0.320836003807,4.34321795957e-05,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
topology-matched routes,trialwise_field_projection,0.117472628548,0.105842420482,0.325334321095,4.34321795957e-05,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
topology-matched routes,trialwise_update_oracle,,0.105842420482,0.325334321095,4.34321795957e-05,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
site-shuffled routes,frozen_baseline,0.208865291972,0.206778835731,0.460347334666,0.000257107795304,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
site-shuffled routes,trialwise_field_projection,0.210919756252,0.21278813497,0.461308356901,0.000257107795304,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
site-shuffled routes,trialwise_update_oracle,,0.213312003471,0.461857124521,0.000257107795304,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
random anatomical routes,frozen_baseline,0.815597169647,0.836004738932,0.919536732794,8.24868240594e-05,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
random anatomical routes,trialwise_field_projection,0.817759486525,0.847229232036,0.921806974677,8.24868240594e-05,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
random anatomical routes,trialwise_update_oracle,,0.879944146913,0.938053381697,8.24868240594e-05,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
unprojected baseline transfer,frozen_baseline,0.99328807264,0.983209849877,0.994332601652,,864691135277186789,8,5,7,17,4,0.812296805483,0.000573837353758
topology-matched routes,frozen_baseline,0.112766896628,0.0481039591865,0.221163815607,9.17102158104e-11,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
topology-matched routes,trialwise_field_projection,0.115744127767,0.0504813822199,0.224680622707,9.17102158104e-11,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
topology-matched routes,trialwise_update_oracle,,0.0504813822199,0.224680622707,9.17102158104e-11,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
site-shuffled routes,frozen_baseline,0.0956067397194,0.0158160243823,0.126199058451,6.6942451582e-11,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
site-shuffled routes,trialwise_field_projection,0.0961002627924,0.016009221109,0.126534431394,6.6942451582e-11,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
site-shuffled routes,trialwise_update_oracle,,0.0161269922683,0.126992095298,6.6942451582e-11,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
random anatomical routes,frozen_baseline,0.167240925962,0.0320614171926,0.179666106316,1.60680059536e-10,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
random anatomical routes,trialwise_field_projection,0.168151414833,0.0324788561808,0.180218911829,1.60680059536e-10,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
random anatomical routes,trialwise_update_oracle,,0.0324788561808,0.180218911829,1.60680059536e-10,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
unprojected baseline transfer,frozen_baseline,0.991977262925,0.989563217987,0.995555738486,,864691135277186789,8,5,8,17,4,0.784629801847,4.97835217494e-10
topology-matched routes,frozen_baseline,0.110132855564,0.1224625477,0.358745699376,1.18355145129e-10,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
topology-matched routes,trialwise_field_projection,0.113915778316,0.134335632219,0.366518256324,1.18355145129e-10,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
topology-matched routes,trialwise_update_oracle,,0.134335632219,0.366518256324,1.18355145129e-10,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
site-shuffled routes,frozen_baseline,0.0903551291524,0.0875380758521,0.307296605005,2.58401355868e-11,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
site-shuffled routes,trialwise_field_projection,0.0924562093266,0.0969725668628,0.311724368993,2.58401355868e-11,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
site-shuffled routes,trialwise_update_oracle,,0.0982247216167,0.313408234762,2.58401355868e-11,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
random anatomical routes,frozen_baseline,0.790664396894,0.762105455107,0.893790651181,6.6536109955e-11,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
random anatomical routes,trialwise_field_projection,0.796119963151,0.790690038296,0.896181982111,6.6536109955e-11,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
random anatomical routes,trialwise_update_oracle,,0.829782309099,0.910923876676,6.6536109955e-11,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
unprojected baseline transfer,frozen_baseline,0.991479679185,0.969086341764,0.990505101268,,864691135277186789,8,5,9,17,4,0.711142178882,3.82248122044e-10
topology-matched routes,frozen_baseline,0.25128089351,0.131742658772,0.373108582507,3.88578058619e-16,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
topology-matched routes,trialwise_field_projection,0.265277908766,0.141692834237,0.376421086334,3.88578058619e-16,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
topology-matched routes,trialwise_update_oracle,,0.141692834237,0.376421086334,3.88578058619e-16,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
site-shuffled routes,frozen_baseline,0.959157961884,0.975257271121,0.988913046998,0,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
site-shuffled routes,trialwise_field_projection,0.965992990086,0.982289823649,0.99112994646,0,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
site-shuffled routes,trialwise_update_oracle,,0.984633683,0.992287097064,0,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
random anatomical routes,frozen_baseline,0.613259562625,0.665170500684,0.82159405016,2.22044604925e-16,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
random anatomical routes,trialwise_field_projection,0.625635675263,0.648552330909,0.828075771387,2.22044604925e-16,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
random anatomical routes,trialwise_update_oracle,,0.788382033841,0.887908798155,2.22044604925e-16,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
unprojected baseline transfer,frozen_baseline,0.985909601817,0.989501361937,0.996254032895,,864691135739661169,7,3,0,6,4,0.628957833346,9.99200722163e-16
topology-matched routes,frozen_baseline,0.25937809945,0.162103387023,0.418609448481,2.77555756156e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
topology-matched routes,trialwise_field_projection,0.270269757015,0.179461041496,0.423628423852,2.77555756156e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
topology-matched routes,trialwise_update_oracle,,0.179461041496,0.423628423852,2.77555756156e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
site-shuffled routes,frozen_baseline,0.173778471476,0.107822884903,0.335348481228,1.80411241502e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
site-shuffled routes,trialwise_field_projection,0.181693098304,0.112389464729,0.336303856707,1.80411241502e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
site-shuffled routes,trialwise_update_oracle,,0.150095486396,0.387421587416,1.80411241502e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
random anatomical routes,frozen_baseline,0.25937809945,0.162103387023,0.418609448481,2.77555756156e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
random anatomical routes,trialwise_field_projection,0.270269757015,0.179461041496,0.423628423852,2.77555756156e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
random anatomical routes,trialwise_update_oracle,,0.179461041496,0.423628423852,2.77555756156e-16,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
unprojected baseline transfer,frozen_baseline,0.989058315606,0.982376511357,0.993595363574,,864691135739661169,7,3,1,6,4,0.742156124,3.33066907388e-16
topology-matched routes,frozen_baseline,0.266303728109,0.162024926566,0.414351009569,9.13158437754e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
topology-matched routes,trialwise_field_projection,0.27527158492,0.174665273116,0.417929746627,9.13158437754e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
topology-matched routes,trialwise_update_oracle,,0.174665273116,0.417929746627,9.13158437754e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
site-shuffled routes,frozen_baseline,0.0851390362441,0.0655356172598,0.260028742431,2.28983498829e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
site-shuffled routes,trialwise_field_projection,0.0902827794866,0.0690208072252,0.262718113622,2.28983498829e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
site-shuffled routes,trialwise_update_oracle,,0.0690208072252,0.262718113622,2.28983498829e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
random anatomical routes,frozen_baseline,0.635951773278,0.67257901789,0.822890871146,3.10862446895e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
random anatomical routes,trialwise_field_projection,0.644120052228,0.669239009471,0.835022806275,3.10862446895e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
random anatomical routes,trialwise_update_oracle,,0.809765138138,0.899869511728,3.10862446895e-15,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
unprojected baseline transfer,frozen_baseline,0.990965174988,0.986989011573,0.995424149854,,864691135739661169,7,3,2,6,4,0.71414639645,9.21485110439e-15
topology-matched routes,frozen_baseline,0.26029969118,0.26972147059,0.533383999596,1.16573417586e-15,864691135739661169,7,3,3,6,4,0.973433423703,6.66133814775e-16
topology-matched routes,trialwise_field_projection,0.27099580612,0.29264900236,0.540970426512,1.16573417586e-15,864691135739661169,7,3,3,6,4,0.973433423703,6.66133814775e-16
topology-matched routes,trialwise_update_oracle,,0.29264900236,0.540970426512,1.16573417586e-15,864691135739661169,7,3,3,6,4,0.973433423703,6.66133814775e-16
site-shuffled routes,frozen_baseline,0.800056512861,0.802029941863,0.895690942743,1.33226762955e-15,864691135739661169,7,3,3,6,4,0.973433423703,6.66133814775e-16
