target_root_id,session,scan_idx,replicate,method,nmse,n_features,n_available
864691135060651419,9,4,0,training_mean,1,0,13
864691135060651419,9,4,0,training_reliability_ge_0,0.813281869491,13,13
864691135060651419,9,4,0,training_reliability_ge_0.1,0.849292162464,11,13
864691135060651419,9,4,0,training_reliability_ge_0.2,0.970581634092,7,13
864691135060651419,9,4,1,keep_0.25,0.980797570936,3,13
864691135060651419,9,4,1,keep_0.5,0.96391037281,6,13
864691135060651419,9,4,1,keep_0.75,0.940738872477,10,13
864691135060651419,9,4,1,manual_only,0.919749206164,5,13
864691135060651419,9,4,1,noise_0.25,0.936154266642,13,13
864691135060651419,9,4,1,noise_0.5,0.949817543337,13,13
864691135060651419,9,4,1,noise_1,0.971235902696,13,13
864691135060651419,9,4,1,ols_all,0.937514247127,13,13
864691135060651419,9,4,1,ridge_all,0.924494784961,13,13
864691135060651419,9,4,1,ridge_raw,0.911343381845,13,13
864691135060651419,9,4,1,training_mean,1,0,13
864691135060651419,9,4,1,training_reliability_ge_0,0.924494784961,13,13
864691135060651419,9,4,1,training_reliability_ge_0.1,0.918648373159,12,13
864691135060651419,9,4,1,training_reliability_ge_0.2,0.97043259643,6,13
864691135060651419,9,4,2,keep_0.25,0.973237691033,3,13
864691135060651419,9,4,2,keep_0.5,0.954178712326,6,13
864691135060651419,9,4,2,keep_0.75,0.897906809143,10,13
864691135060651419,9,4,2,manual_only,0.960539196633,5,13
864691135060651419,9,4,2,noise_0.25,0.867649737982,13,13
864691135060651419,9,4,2,noise_0.5,0.894513824092,13,13
864691135060651419,9,4,2,noise_1,0.948034651297,13,13
864691135060651419,9,4,2,ols_all,0.818283228026,13,13
864691135060651419,9,4,2,ridge_all,0.848300331104,13,13
864691135060651419,9,4,2,ridge_raw,0.839075155723,13,13
864691135060651419,9,4,2,training_mean,1,0,13
864691135060651419,9,4,2,training_reliability_ge_0,0.848300331104,13,13
864691135060651419,9,4,2,training_reliability_ge_0.1,0.972709124284,9,13
864691135060651419,9,4,2,training_reliability_ge_0.2,0.971785338388,6,13
864691135060651419,9,4,3,keep_0.25,0.954179012766,3,13
864691135060651419,9,4,3,keep_0.5,0.946564715993,6,13
864691135060651419,9,4,3,keep_0.75,0.912818001545,10,13
864691135060651419,9,4,3,manual_only,0.982197956841,5,13
864691135060651419,9,4,3,noise_0.25,0.96870819943,13,13
864691135060651419,9,4,3,noise_0.5,1.02542190365,13,13
864691135060651419,9,4,3,noise_1,1.1028421254,13,13
864691135060651419,9,4,3,ols_all,0.942738553938,13,13
864691135060651419,9,4,3,ridge_all,0.91567515079,13,13
864691135060651419,9,4,3,ridge_raw,0.891634815188,13,13
864691135060651419,9,4,3,training_mean,1,0,13
864691135060651419,9,4,3,training_reliability_ge_0,0.91567515079,13,13
864691135060651419,9,4,3,training_reliability_ge_0.1,0.91567515079,13,13
864691135060651419,9,4,3,training_reliability_ge_0.2,0.976335288296,7,13
864691135060651419,9,4,4,keep_0.25,1.00180478389,3,13
864691135060651419,9,4,4,keep_0.5,1.01472282793,6,13
864691135060651419,9,4,4,keep_0.75,0.956948709144,10,13
864691135060651419,9,4,4,manual_only,0.950106855834,5,13
864691135060651419,9,4,4,noise_0.25,0.895455419107,13,13
864691135060651419,9,4,4,noise_0.5,0.908837010716,13,13
864691135060651419,9,4,4,noise_1,0.946263895204,13,13
864691135060651419,9,4,4,ols_all,0.93407724186,13,13
864691135060651419,9,4,4,ridge_all,0.89209148278,13,13
864691135060651419,9,4,4,ridge_raw,0.890463292023,13,13
864691135060651419,9,4,4,training_mean,1,0,13
864691135060651419,9,4,4,training_reliability_ge_0,0.91482787334,13,13
864691135060651419,9,4,4,training_reliability_ge_0.1,1.01382360697,11,13
864691135060651419,9,4,4,training_reliability_ge_0.2,1.04074108525,6,13
864691135060651419,9,4,5,keep_0.25,0.971937960646,3,13
864691135060651419,9,4,5,keep_0.5,0.940152333387,6,13
864691135060651419,9,4,5,keep_0.75,0.895472304022,10,13
864691135060651419,9,4,5,manual_only,0.910877541735,5,13
864691135060651419,9,4,5,noise_0.25,0.828620485002,13,13
864691135060651419,9,4,5,noise_0.5,0.82735975955,13,13
864691135060651419,9,4,5,noise_1,0.854903580842,13,13
